"month_initialisation","metric_name","mean_value","median_value","min_value","max_value"
"1˚may","rmse_avg",47.0516705069071,32.5518354203288,0.812834042653585,127.950380945683
"1˚may","r2_avg",0.18613864349674,0.107645436750888,3.83693221020785e-05,0.622817783681752
"1˚may","mae_avg",32.9065599656887,18.2393285956309,0.561615705767002,99.9028739408207
"1˚may","pbias_avg",-Inf,-13.4340838746234,-Inf,0.591703172764406
"1˚may","mae_obs",28.1514859225736,19.1412823501493,0.440785381528411,86.3054246382058
"1˚may","crps_ens",28.844942969728,15.6099978785271,0.482080085211608,88.1225775994154
"1˚may","crpss_climatology",0.0335247948995697,0.133073942399683,-0.704592309883497,0.377289695272244
"1˚may","crps_reliability",17.6110004694855,4.94365563535578,0.21331251284505,63.506926259827
"1˚may","crps_potential",11.2339425002425,9.13061855831848,0.268767572366558,28.5208574696317
"1˚jun","rmse_avg",46.7241317982097,31.8194153508301,0.779844752049067,126.672264668862
"1˚jun","r2_avg",0.215966434855875,0.154479498871159,8.3883172975196e-05,0.622380250183624
"1˚jun","mae_avg",32.6760089233188,17.9665965060647,0.544697151989831,99.6230625729024
"1˚jun","pbias_avg",-Inf,-12.8217248789418,-Inf,0.59236062531761
"1˚jun","mae_obs",28.1514859225736,19.1412823501493,0.440785381528411,86.3054246382058
"1˚jun","crps_ens",28.7660939257418,15.425560017019,0.471865733128001,88.1711851942091
"1˚jun","crpss_climatology",0.0422598148125058,0.143398837387188,-0.706679212466479,0.387381141275725
"1˚jun","crps_reliability",17.9594894587455,4.90469448681617,0.21949146704057,65.6488147971085
"1˚jun","crps_potential",10.8066044669963,8.77560092983912,0.241436483811272,26.8438622053847
"1˚jul","rmse_avg",45.1055935816108,29.9671187655204,0.745805782876684,122.117227458091
"1˚jul","r2_avg",0.379883936539548,0.387911691954051,0.000768654750020535,0.742925179113331
"1˚jul","mae_avg",32.1852348081044,16.8266117242926,0.529233847296229,98.1796086961793
"1˚jul","pbias_avg",-Inf,-12.2750094391128,-Inf,0.597511006805876
"1˚jul","mae_obs",28.1514859225736,19.1412823501493,0.440785381528411,86.3054246382058
"1˚jul","crps_ens",28.8144661248222,14.4922972287265,0.456284086588974,88.882640312103
"1˚jul","crpss_climatology",0.0574475362422376,0.142779739935468,-0.710920685627066,0.403134139463274
"1˚jul","crps_reliability",20.2447957616709,5.7770653403665,0.223387585458955,74.3408051509327
"1˚jul","crps_potential",8.56967036315128,6.65703113044009,0.215525413238764,19.7432818025616
"1˚ago","rmse_avg",43.6114813321343,27.8151943642632,0.747171185536101,119.635929005959
"1˚ago","r2_avg",0.488750268563451,0.538992060734827,0.0292698251505906,0.77524845592722
"1˚ago","mae_avg",31.6771101732763,15.4478124165789,0.526547258539906,97.242912590456
"1˚ago","pbias_avg",-Inf,-12.7061045250689,-Inf,0.601222466973563
"1˚ago","mae_obs",28.1514859225736,19.1412823501493,0.440785381528411,86.3054246382058
"1˚ago","crps_ens",28.4395746185896,12.6509297935218,0.455051986532093,88.6986536859261
"1˚ago","crpss_climatology",0.0891263098262099,0.167868398786606,-0.704414277178213,0.470683745159116
"1˚ago","crps_reliability",21.0093091633311,4.59267415697807,0.2207224369216,78.3023498564396
"1˚ago","crps_potential",7.43026545525855,5.58721853915845,0.217962453881779,20.7226470616314
"1˚sep","rmse_avg",42.7586020592125,25.915312837343,0.753273870904134,119.142365852169
"1˚sep","r2_avg",0.588532860723168,0.657858435806487,0.000346016399358647,0.808061245252254
"1˚sep","mae_avg",31.4109846911528,14.6943020032167,0.533508186258626,96.7541587891703
"1˚sep","pbias_avg",-Inf,-11.3965103348204,-Inf,0.601492481799877
"1˚sep","mae_obs",28.1514859225736,19.1412823501493,0.440785381528411,86.3054246382058
"1˚sep","crps_ens",28.4407086290885,12.160126115479,0.454768566850613,89.4361893427675
"1˚sep","crpss_climatology",0.0958700099619454,0.169897895094285,-0.701769717474472,0.52979300820494
"1˚sep","crps_reliability",21.8578216542554,5.45092740559732,0.211577421702825,83.043185584791
"1˚sep","crps_potential",6.58288697483311,4.73802091109984,0.243191145147788,23.0605905632135
"1˚oct","rmse_avg",41.7222818846195,26.735866932168,0.778965827951532,121.607671191033
"1˚oct","r2_avg",0.599178450922917,0.663440542085664,0.00189492776106782,0.829679622463222
"1˚oct","mae_avg",31.0815670100594,15.3849990053251,0.553584764725867,102.948732396342
"1˚oct","pbias_avg",-Inf,-12.7521776229012,-Inf,0.604218154088013
"1˚oct","mae_obs",27.6032416842053,19.5223519903415,0.467577636141591,82.3563811688786
"1˚oct","crps_ens",28.0966579984828,12.2510618878973,0.468305558451919,94.4201376613487
"1˚oct","crpss_climatology",0.0995843956247388,0.233916579356469,-0.755608374196369,0.545213195596804
"1˚oct","crps_reliability",21.8886589394503,5.07067210800788,0.210720174889891,85.9271276405749
"1˚oct","crps_potential",6.20799905903243,4.69328883118449,0.257585383562027,18.1453530593817
"1˚nov","rmse_avg",40.077654544297,26.0693235167376,0.817876610570131,131.271760799588
"1˚nov","r2_avg",0.586605611442608,0.662180783583025,1.60545000897728e-05,0.84055206361176
"1˚nov","mae_avg",29.808783226757,14.1371415267969,0.583317334563158,112.834330380446
"1˚nov","pbias_avg",-Inf,0.500142462841512,-Inf,0.601593976016823
"1˚nov","mae_obs",26.3886390902482,18.5539883130006,0.477671662227169,92.1042246529743
"1˚nov","crps_ens",26.7827669120394,11.6093481304638,0.490109986524057,103.110656587491
"1˚nov","crpss_climatology",0.106609724554193,0.241792928895488,-0.860288132226253,0.536445636670817
