"month_initialisation","metric_name","mean_value","median_value","min_value","max_value"
"1˚may","rmse_avg",12.6031426438169,6.08820024851812,0.330849968422924,113.529852504059
"1˚may","r2_avg",0.185245265645312,0.107084438953784,2.30533470858633e-05,0.62464696766626
"1˚may","mae_avg",8.30078702691925,3.56620920251394,0.180547997211915,80.8442230863518
"1˚may","pbias_avg",-Inf,-36.5554170658466,-Inf,-0.0673157732931842
"1˚may","mae_obs",11.3597812299046,4.24317367171624,0.185487809637728,118.804417386289
"1˚may","crps_ens",6.23312990758871,2.98125736403248,0.157568810140928,59.8033434777534
"1˚may","crpss_climatology",0.355375459438681,0.356574789474487,0.0669181425935159,0.665604044914401
"1˚may","crps_reliability",0.271716390132554,0.166205057544859,0.0126993473286343,1.43972393129091
"1˚may","crps_potential",5.96141351745615,2.67650867396762,0.141317835628335,58.3636195464624
"1˚jun","rmse_avg",12.0530851071736,5.79774567105331,0.311765755899442,105.804031822397
"1˚jun","r2_avg",0.215582868614949,0.154725336778116,0.000104938483415196,0.622950622997486
"1˚jun","mae_avg",7.9768973121533,3.45639849046419,0.172292101701381,78.9912916278709
"1˚jun","pbias_avg",-Inf,-34.9628785015369,-Inf,-0.0653341794627435
"1˚jun","mae_obs",11.3597812299046,4.24317367171624,0.185487809637728,118.804417386289
"1˚jun","crps_ens",5.94843178123373,2.80766486778144,0.145043652467523,56.2914112997052
"1˚jun","crpss_climatology",0.374925253371468,0.375414877261163,0.137544052458643,0.639621393454343
"1˚jun","crps_reliability",0.256385838912444,0.175055644147694,0.0115512677384009,1.2624812878137
"1˚jun","crps_potential",5.69204594232128,2.65328276751223,0.132678030704028,55.0289300118915
"1˚jul","rmse_avg",10.1124408767436,5.27686131562366,0.298954851255378,89.4243083710251
"1˚jul","r2_avg",0.380889428955809,0.39161865995779,0.00178565577012942,0.744082801247264
"1˚jul","mae_avg",6.6891245964777,2.89373897201602,0.164082902362861,64.1589988135635
"1˚jul","pbias_avg",-Inf,-33.3773040982797,-Inf,-0.0521353852800245
"1˚jul","mae_obs",11.3597812299046,4.24317367171624,0.185487809637728,118.804417386289
"1˚jul","crps_ens",5.0192210005813,2.22351574172713,0.137535420315283,47.1162489039708
"1˚jul","crpss_climatology",0.455566681082913,0.48911124275446,0.191111172855428,0.701580364510255
"1˚jul","crps_reliability",0.207017428194197,0.170555680329378,0.00706516773042227,1.17107843892492
"1˚jul","crps_potential",4.8122035723871,2.12874592297998,0.125761633148649,45.9451704650459
"1˚ago","rmse_avg",9.58499023338574,5.6489230478199,0.277669933310335,77.3633147916206
"1˚ago","r2_avg",0.489877541436127,0.54113384639242,0.0300289994743307,0.785363265710198
"1˚ago","mae_avg",6.02291172960008,2.6171704525106,0.147752562148203,56.6226969014318
"1˚ago","pbias_avg",-Inf,-34.5888733720472,-Inf,-0.0421166886045478
"1˚ago","mae_obs",11.3597812299046,4.24317367171624,0.185487809637728,118.804417386289
"1˚ago","crps_ens",4.64200871077603,2.17872343258133,0.12398130236736,40.8749989168838
"1˚ago","crpss_climatology",0.487948951883013,0.545479743933662,0.210118319094104,0.715687630137654
"1˚ago","crps_reliability",0.227407160837839,0.120230003714157,0.0054325337977706,1.28115601818473
"1˚ago","crps_potential",4.41460154993819,2.01512449805811,0.114349387722419,39.5938428986991
"1˚sep","rmse_avg",8.73407655762199,4.98252637673742,0.273821332051041,71.9393230429601
"1˚sep","r2_avg",0.589955881744256,0.656610469812832,0.00132905900890544,0.817412422859387
"1˚sep","mae_avg",5.58929668279517,2.23347216038063,0.145719104206764,53.9011072773258
"1˚sep","pbias_avg",-Inf,-31.2850129150379,-Inf,-0.0415209677332812
"1˚sep","mae_obs",11.3597812299046,4.24317367171624,0.185487809637728,118.804417386289
"1˚sep","crps_ens",4.27149358266667,1.80950043047857,0.124443293926664,38.9942929650469
"1˚sep","crpss_climatology",0.543760164796216,0.589083637489811,0.164991190899635,0.705068562163902
"1˚sep","crps_reliability",0.177810557369408,0.0918948050568985,0.00307582202579447,1.18783118735693
"1˚sep","crps_potential",4.09368302529726,1.72817148410738,0.114587856699481,37.80646177769
"1˚oct","rmse_avg",8.78463060971237,4.54204256034012,0.193932723412137,63.932102737263
"1˚oct","r2_avg",0.600807253120483,0.667477262676376,0.00374289833434598,0.832725996283396
"1˚oct","mae_avg",5.36677506646539,2.26434988051604,0.0887802057675734,46.4921980550918
"1˚oct","pbias_avg",-Inf,-34.8946935097042,-Inf,-0.0358282924342538
"1˚oct","mae_obs",11.6026009769903,4.6369112854446,0.174274411509582,130.013836654916
"1˚oct","crps_ens",4.2556658745914,1.92738362161525,0.0718558691312158,34.6057650074254
"1˚oct","crpss_climatology",0.537890337166587,0.591543955394882,0.0714627598890948,0.733830137639301
"1˚oct","crps_reliability",0.235356931721642,0.123985579330538,0.00241566366610693,1.517833020763
"1˚oct","crps_potential",4.02030894286976,1.7156068567584,0.0694402054651089,33.6506566258298
"1˚nov","rmse_avg",9.25966931751797,4.79505422954261,0.140385474892613,64.0975690961841
"1˚nov","r2_avg",0.589354406379287,0.662856290974354,3.57302080014602e-05,0.846594878920448
"1˚nov","mae_avg",5.5868304008262,2.19014290047069,0.0612936417034249,48.3695730311428
"1˚nov","pbias_avg",-Inf,-0.302268724736859,-Inf,-0.0379728531420913
"1˚nov","mae_obs",11.7550984440169,4.48213329219439,0.10556768743075,136.381154698947
"1˚nov","crps_ens",4.49224385302269,1.90997097875624,0.05215947600322,35.5470728141563
"1˚nov","crpss_climatology",0.509315528693941,0.566097831789921,-0.293164262856263,0.742243334172737
