"gauge_name","year","month","ym","wy","wym","Q_m3s","cod_cuenca","area_km2"
"Teno después de Junta",2012,12,2012-12-01,2012,9,60,7104002,1205.264123
"Teno después de Junta",2013,1,2013-01-01,2012,10,31,7104002,1205.264123
"Teno después de Junta",2013,2,2013-02-01,2012,11,18,7104002,1205.264123
"Teno después de Junta",2013,3,2013-03-01,2012,12,16,7104002,1205.264123
"Teno después de Junta",2013,9,2013-09-01,2013,6,25,7104002,1205.264123
"Teno después de Junta",2013,10,2013-10-01,2013,7,45,7104002,1205.264123
"Teno después de Junta",2013,11,2013-11-01,2013,8,70,7104002,1205.264123
"Teno después de Junta",2013,12,2013-12-01,2013,9,65,7104002,1205.264123
"Teno después de Junta",2014,1,2014-01-01,2013,10,40,7104002,1205.264123
"Teno después de Junta",2014,2,2014-02-01,2013,11,25,7104002,1205.264123
"Teno después de Junta",2014,3,2014-03-01,2013,12,15,7104002,1205.264123
"Teno después de Junta",2014,9,2014-09-01,2014,6,55,7104002,1205.264123
"Teno después de Junta",2014,10,2014-10-01,2014,7,55,7104002,1205.264123
"Teno después de Junta",2014,11,2014-11-01,2014,8,70,7104002,1205.264123
"Teno después de Junta",2014,12,2014-12-01,2014,9,65,7104002,1205.264123
"Teno después de Junta",2015,1,2015-01-01,2014,10,35,7104002,1205.264123
"Teno después de Junta",2015,2,2015-02-01,2014,11,21,7104002,1205.264123
"Teno después de Junta",2015,3,2015-03-01,2014,12,19,7104002,1205.264123
"Teno después de Junta",2015,9,2015-09-01,2015,6,47,7104002,1205.264123
"Teno después de Junta",2015,10,2015-10-01,2015,7,55,7104002,1205.264123
"Teno después de Junta",2015,11,2015-11-01,2015,8,78,7104002,1205.264123
"Teno después de Junta",2015,12,2015-12-01,2015,9,73,7104002,1205.264123
"Teno después de Junta",2016,1,2016-01-01,2015,10,45,7104002,1205.264123
"Teno después de Junta",2016,2,2016-02-01,2015,11,25,7104002,1205.264123
"Teno después de Junta",2016,3,2016-03-01,2015,12,20,7104002,1205.264123
"Teno después de Junta",2016,9,2016-09-01,2016,6,25,7104002,1205.264123
"Teno después de Junta",2016,10,2016-10-01,2016,7,45,7104002,1205.264123
"Teno después de Junta",2016,11,2016-11-01,2016,8,60,7104002,1205.264123
"Teno después de Junta",2016,12,2016-12-01,2016,9,55,7104002,1205.264123
"Teno después de Junta",2017,1,2017-01-01,2016,10,30,7104002,1205.264123
"Teno después de Junta",2017,2,2017-02-01,2016,11,17,7104002,1205.264123
"Teno después de Junta",2017,3,2017-03-01,2016,12,15,7104002,1205.264123
"Teno después de Junta",2017,9,2017-09-01,2017,6,32,7104002,1205.264123
"Teno después de Junta",2017,10,2017-10-01,2017,7,43,7104002,1205.264123
"Teno después de Junta",2017,11,2017-11-01,2017,8,50,7104002,1205.264123
"Teno después de Junta",2017,12,2017-12-01,2017,9,40,7104002,1205.264123
"Teno después de Junta",2018,1,2018-01-01,2017,10,27,7104002,1205.264123
"Teno después de Junta",2018,2,2018-02-01,2017,11,19,7104002,1205.264123
"Teno después de Junta",2018,3,2018-03-01,2017,12,17,7104002,1205.264123
"Teno después de Junta",2018,9,2018-09-01,2018,6,25,7104002,1205.264123
"Teno después de Junta",2018,10,2018-10-01,2018,7,45,7104002,1205.264123
"Teno después de Junta",2018,11,2018-11-01,2018,8,66,7104002,1205.264123
"Teno después de Junta",2018,12,2018-12-01,2018,9,60,7104002,1205.264123
"Teno después de Junta",2019,1,2019-01-01,2018,10,35,7104002,1205.264123
"Teno después de Junta",2019,2,2019-02-01,2018,11,20,7104002,1205.264123
"Teno después de Junta",2019,3,2019-03-01,2018,12,15,7104002,1205.264123
"Teno después de Junta",2019,9,2019-09-01,2019,6,18,7104002,1205.264123
"Teno después de Junta",2019,10,2019-10-01,2019,7,30,7104002,1205.264123
"Teno después de Junta",2019,11,2019-11-01,2019,8,40,7104002,1205.264123
"Teno después de Junta",2019,12,2019-12-01,2019,9,27,7104002,1205.264123
"Teno después de Junta",2020,1,2020-01-01,2019,10,11,7104002,1205.264123
"Teno después de Junta",2020,2,2020-02-01,2019,11,6,7104002,1205.264123
"Teno después de Junta",2020,3,2020-03-01,2019,12,10,7104002,1205.264123
"Teno después de Junta",2020,9,2020-09-01,2020,6,35,7104002,1205.264123
"Teno después de Junta",2020,10,2020-10-01,2020,7,51,7104002,1205.264123
"Teno después de Junta",2020,11,2020-11-01,2020,8,72,7104002,1205.264123
"Teno después de Junta",2020,12,2020-12-01,2020,9,61,7104002,1205.264123
"Teno después de Junta",2021,1,2021-01-01,2020,10,31,7104002,1205.264123
"Teno después de Junta",2021,2,2021-02-01,2020,11,18,7104002,1205.264123
"Teno después de Junta",2021,3,2021-03-01,2020,12,17,7104002,1205.264123
"Teno después de Junta",2021,9,2021-09-01,2021,6,33,7104002,1205.264123
"Teno después de Junta",2021,10,2021-10-01,2021,7,40,7104002,1205.264123
"Teno después de Junta",2021,11,2021-11-01,2021,8,41,7104002,1205.264123
"Teno después de Junta",2021,12,2021-12-01,2021,9,27,7104002,1205.264123
"Teno después de Junta",2022,1,2022-01-01,2021,10,20,7104002,1205.264123
"Teno después de Junta",2022,2,2022-02-01,2021,11,12,7104002,1205.264123
"Teno después de Junta",2022,3,2022-03-01,2021,12,10,7104002,1205.264123
"Tinguiririca en B.Briones",1990,9,1990-09-01,1990,6,20,6028001,1438.276364
"Tinguiririca en B.Briones",1990,10,1990-10-01,1990,7,34,6028001,1438.276364
"Tinguiririca en B.Briones",1990,11,1990-11-01,1990,8,56,6028001,1438.276364
"Tinguiririca en B.Briones",1990,12,1990-12-01,1990,9,62,6028001,1438.276364
"Tinguiririca en B.Briones",1991,1,1991-01-01,1990,10,57,6028001,1438.276364
"Tinguiririca en B.Briones",1991,2,1991-02-01,1990,11,46,6028001,1438.276364
"Tinguiririca en B.Briones",1991,3,1991-03-01,1990,12,30,6028001,1438.276364
"Tinguiririca en B.Briones",1991,9,1991-09-01,1991,6,39,6028001,1438.276364
"Tinguiririca en B.Briones",1991,10,1991-10-01,1991,7,42,6028001,1438.276364
"Tinguiririca en B.Briones",1991,11,1991-11-01,1991,8,68,6028001,1438.276364
"Tinguiririca en B.Briones",1991,12,1991-12-01,1991,9,89,6028001,1438.276364
"Tinguiririca en B.Briones",1992,1,1992-01-01,1991,10,85,6028001,1438.276364
"Tinguiririca en B.Briones",1992,2,1992-02-01,1991,11,64,6028001,1438.276364
"Tinguiririca en B.Briones",1992,3,1992-03-01,1991,12,38,6028001,1438.276364
"Tinguiririca en B.Briones",1992,9,1992-09-01,1992,6,43,6028001,1438.276364
"Tinguiririca en B.Briones",1992,10,1992-10-01,1992,7,46,6028001,1438.276364
"Tinguiririca en B.Briones",1992,11,1992-11-01,1992,8,85,6028001,1438.276364
"Tinguiririca en B.Briones",1992,12,1992-12-01,1992,9,104,6028001,1438.276364
"Tinguiririca en B.Briones",1993,1,1993-01-01,1992,10,102,6028001,1438.276364
"Tinguiririca en B.Briones",1993,2,1993-02-01,1992,11,67,6028001,1438.276364
"Tinguiririca en B.Briones",1993,3,1993-03-01,1992,12,31,6028001,1438.276364
"Tinguiririca en B.Briones",1993,9,1993-09-01,1993,6,35,6028001,1438.276364
"Tinguiririca en B.Briones",1993,10,1993-10-01,1993,7,44,6028001,1438.276364
"Tinguiririca en B.Briones",1993,11,1993-11-01,1993,8,75,6028001,1438.276364
"Tinguiririca en B.Briones",1993,12,1993-12-01,1993,9,92,6028001,1438.276364
"Tinguiririca en B.Briones",1994,1,1994-01-01,1993,10,87,6028001,1438.276364
"Tinguiririca en B.Briones",1994,2,1994-02-01,1993,11,65,6028001,1438.276364
"Tinguiririca en B.Briones",1994,3,1994-03-01,1993,12,40,6028001,1438.276364
"Tinguiririca en B.Briones",1994,9,1994-09-01,1994,6,29,6028001,1438.276364
"Tinguiririca en B.Briones",1994,10,1994-10-01,1994,7,40,6028001,1438.276364
"Tinguiririca en B.Briones",1994,11,1994-11-01,1994,8,66,6028001,1438.276364
"Tinguiririca en B.Briones",1994,12,1994-12-01,1994,9,81,6028001,1438.276364
"Tinguiririca en B.Briones",1995,1,1995-01-01,1994,10,75,6028001,1438.276364
"Tinguiririca en B.Briones",1995,2,1995-02-01,1994,11,56,6028001,1438.276364
"Tinguiririca en B.Briones",1995,3,1995-03-01,1994,12,35,6028001,1438.276364
"Tinguiririca en B.Briones",1995,9,1995-09-01,1995,6,40,6028001,1438.276364
"Tinguiririca en B.Briones",1995,10,1995-10-01,1995,7,50,6028001,1438.276364
"Tinguiririca en B.Briones",1995,11,1995-11-01,1995,8,70,6028001,1438.276364
"Tinguiririca en B.Briones",1995,12,1995-12-01,1995,9,85,6028001,1438.276364
"Tinguiririca en B.Briones",1996,1,1996-01-01,1995,10,77,6028001,1438.276364
"Tinguiririca en B.Briones",1996,2,1996-02-01,1995,11,60,6028001,1438.276364
"Tinguiririca en B.Briones",1996,3,1996-03-01,1995,12,35,6028001,1438.276364
"Tinguiririca en B.Briones",1996,9,1996-09-01,1996,6,24,6028001,1438.276364
"Tinguiririca en B.Briones",1996,10,1996-10-01,1996,7,38,6028001,1438.276364
"Tinguiririca en B.Briones",1996,11,1996-11-01,1996,8,60,6028001,1438.276364
"Tinguiririca en B.Briones",1996,12,1996-12-01,1996,9,70,6028001,1438.276364
"Tinguiririca en B.Briones",1997,1,1997-01-01,1996,10,62,6028001,1438.276364
"Tinguiririca en B.Briones",1997,2,1997-02-01,1996,11,47,6028001,1438.276364
"Tinguiririca en B.Briones",1997,3,1997-03-01,1996,12,30,6028001,1438.276364
"Tinguiririca en B.Briones",1997,9,1997-09-01,1997,6,55,6028001,1438.276364
"Tinguiririca en B.Briones",1997,10,1997-10-01,1997,7,70,6028001,1438.276364
"Tinguiririca en B.Briones",1997,11,1997-11-01,1997,8,100,6028001,1438.276364
"Tinguiririca en B.Briones",1997,12,1997-12-01,1997,9,130,6028001,1438.276364
"Tinguiririca en B.Briones",1998,1,1998-01-01,1997,10,163,6028001,1438.276364
"Tinguiririca en B.Briones",1998,2,1998-02-01,1997,11,85,6028001,1438.276364
"Tinguiririca en B.Briones",1998,3,1998-03-01,1997,12,50,6028001,1438.276364
"Tinguiririca en B.Briones",1998,9,1998-09-01,1998,6,10,6028001,1438.276364
"Tinguiririca en B.Briones",1998,10,1998-10-01,1998,7,15,6028001,1438.276364
"Tinguiririca en B.Briones",1998,11,1998-11-01,1998,8,30,6028001,1438.276364
"Tinguiririca en B.Briones",1998,12,1998-12-01,1998,9,40,6028001,1438.276364
"Tinguiririca en B.Briones",1999,1,1999-01-01,1998,10,45,6028001,1438.276364
"Tinguiririca en B.Briones",1999,2,1999-02-01,1998,11,30,6028001,1438.276364
"Tinguiririca en B.Briones",1999,3,1999-03-01,1998,12,17,6028001,1438.276364
"Tinguiririca en B.Briones",1999,9,1999-09-01,1999,6,30,6028001,1438.276364
"Tinguiririca en B.Briones",1999,10,1999-10-01,1999,7,47,6028001,1438.276364
"Tinguiririca en B.Briones",1999,11,1999-11-01,1999,8,72,6028001,1438.276364
"Tinguiririca en B.Briones",1999,12,1999-12-01,1999,9,90,6028001,1438.276364
"Tinguiririca en B.Briones",2000,1,2000-01-01,1999,10,80,6028001,1438.276364
"Tinguiririca en B.Briones",2000,2,2000-02-01,1999,11,60,6028001,1438.276364
"Tinguiririca en B.Briones",2000,3,2000-03-01,1999,12,40,6028001,1438.276364
"Tinguiririca en B.Briones",2000,9,2000-09-01,2000,6,37,6028001,1438.276364
"Tinguiririca en B.Briones",2000,10,2000-10-01,2000,7,50,6028001,1438.276364
"Tinguiririca en B.Briones",2000,11,2000-11-01,2000,8,75,6028001,1438.276364
"Tinguiririca en B.Briones",2000,12,2000-12-01,2000,9,100,6028001,1438.276364
"Tinguiririca en B.Briones",2001,1,2001-01-01,2000,10,90,6028001,1438.276364
"Tinguiririca en B.Briones",2001,2,2001-02-01,2000,11,65,6028001,1438.276364
"Tinguiririca en B.Briones",2001,3,2001-03-01,2000,12,40,6028001,1438.276364
"Tinguiririca en B.Briones",2001,9,2001-09-01,2001,6,45,6028001,1438.276364
"Tinguiririca en B.Briones",2001,10,2001-10-01,2001,7,60,6028001,1438.276364
"Tinguiririca en B.Briones",2001,11,2001-11-01,2001,8,85,6028001,1438.276364
"Tinguiririca en B.Briones",2001,12,2001-12-01,2001,9,120,6028001,1438.276364
"Tinguiririca en B.Briones",2002,1,2002-01-01,2001,10,110,6028001,1438.276364
"Tinguiririca en B.Briones",2002,2,2002-02-01,2001,11,80,6028001,1438.276364
"Tinguiririca en B.Briones",2002,3,2002-03-01,2001,12,50,6028001,1438.276364
"Tinguiririca en B.Briones",2002,9,2002-09-01,2002,6,80,6028001,1438.276364
"Tinguiririca en B.Briones",2002,10,2002-10-01,2002,7,70,6028001,1438.276364
"Tinguiririca en B.Briones",2002,11,2002-11-01,2002,8,90,6028001,1438.276364
"Tinguiririca en B.Briones",2002,12,2002-12-01,2002,9,125,6028001,1438.276364
"Tinguiririca en B.Briones",2003,1,2003-01-01,2002,10,115,6028001,1438.276364
"Tinguiririca en B.Briones",2003,2,2003-02-01,2002,11,80,6028001,1438.276364
"Tinguiririca en B.Briones",2003,3,2003-03-01,2002,12,50,6028001,1438.276364
"Tinguiririca en B.Briones",2003,9,2003-09-01,2003,6,20,6028001,1438.276364
"Tinguiririca en B.Briones",2003,10,2003-10-01,2003,7,40,6028001,1438.276364
"Tinguiririca en B.Briones",2003,11,2003-11-01,2003,8,65,6028001,1438.276364
"Tinguiririca en B.Briones",2003,12,2003-12-01,2003,9,75,6028001,1438.276364
"Tinguiririca en B.Briones",2004,1,2004-01-01,2003,10,70,6028001,1438.276364
"Tinguiririca en B.Briones",2004,2,2004-02-01,2003,11,55,6028001,1438.276364
"Tinguiririca en B.Briones",2004,3,2004-03-01,2003,12,35,6028001,1438.276364
"Tinguiririca en B.Briones",2004,9,2004-09-01,2004,6,20,6028001,1438.276364
"Tinguiririca en B.Briones",2004,10,2004-10-01,2004,7,35,6028001,1438.276364
"Tinguiririca en B.Briones",2004,11,2004-11-01,2004,8,55,6028001,1438.276364
"Tinguiririca en B.Briones",2004,12,2004-12-01,2004,9,65,6028001,1438.276364
"Tinguiririca en B.Briones",2005,1,2005-01-01,2004,10,55,6028001,1438.276364
"Tinguiririca en B.Briones",2005,2,2005-02-01,2004,11,45,6028001,1438.276364
"Tinguiririca en B.Briones",2005,3,2005-03-01,2004,12,30,6028001,1438.276364
"Tinguiririca en B.Briones",2005,9,2005-09-01,2005,6,45,6028001,1438.276364
"Tinguiririca en B.Briones",2005,10,2005-10-01,2005,7,65,6028001,1438.276364
"Tinguiririca en B.Briones",2005,11,2005-11-01,2005,8,95,6028001,1438.276364
"Tinguiririca en B.Briones",2005,12,2005-12-01,2005,9,120,6028001,1438.276364
"Tinguiririca en B.Briones",2006,1,2006-01-01,2005,10,110,6028001,1438.276364
"Tinguiririca en B.Briones",2006,2,2006-02-01,2005,11,85,6028001,1438.276364
"Tinguiririca en B.Briones",2006,3,2006-03-01,2005,12,50,6028001,1438.276364
"Tinguiririca en B.Briones",2007,9,2007-09-01,2007,6,32,6028001,1438.276364
"Tinguiririca en B.Briones",2007,10,2007-10-01,2007,7,40,6028001,1438.276364
"Tinguiririca en B.Briones",2007,11,2007-11-01,2007,8,62,6028001,1438.276364
"Tinguiririca en B.Briones",2007,12,2007-12-01,2007,9,74,6028001,1438.276364
"Tinguiririca en B.Briones",2008,1,2008-01-01,2007,10,67,6028001,1438.276364
"Tinguiririca en B.Briones",2008,2,2008-02-01,2007,11,52,6028001,1438.276364
"Tinguiririca en B.Briones",2008,3,2008-03-01,2007,12,35,6028001,1438.276364
"Tinguiririca en B.Briones",2008,9,2008-09-01,2008,6,45,6028001,1438.276364
"Tinguiririca en B.Briones",2008,10,2008-10-01,2008,7,55,6028001,1438.276364
"Tinguiririca en B.Briones",2008,11,2008-11-01,2008,8,75,6028001,1438.276364
"Tinguiririca en B.Briones",2008,12,2008-12-01,2008,9,92,6028001,1438.276364
"Tinguiririca en B.Briones",2009,1,2009-01-01,2008,10,85,6028001,1438.276364
"Tinguiririca en B.Briones",2009,2,2009-02-01,2008,11,65,6028001,1438.276364
"Tinguiririca en B.Briones",2009,3,2009-03-01,2008,12,40,6028001,1438.276364
"Tinguiririca en B.Briones",2009,9,2009-09-01,2009,6,30,6028001,1438.276364
"Tinguiririca en B.Briones",2009,10,2009-10-01,2009,7,45,6028001,1438.276364
"Tinguiririca en B.Briones",2009,11,2009-11-01,2009,8,65,6028001,1438.276364
"Tinguiririca en B.Briones",2009,12,2009-12-01,2009,9,80,6028001,1438.276364
"Tinguiririca en B.Briones",2010,1,2010-01-01,2009,10,70,6028001,1438.276364
"Tinguiririca en B.Briones",2010,2,2010-02-01,2009,11,55,6028001,1438.276364
"Tinguiririca en B.Briones",2010,3,2010-03-01,2009,12,35,6028001,1438.276364
"Tinguiririca en B.Briones",2010,9,2010-09-01,2010,6,25,6028001,1438.276364
"Tinguiririca en B.Briones",2010,10,2010-10-01,2010,7,35,6028001,1438.276364
"Tinguiririca en B.Briones",2010,11,2010-11-01,2010,8,60,6028001,1438.276364
"Tinguiririca en B.Briones",2010,12,2010-12-01,2010,9,65,6028001,1438.276364
"Tinguiririca en B.Briones",2011,1,2011-01-01,2010,10,60,6028001,1438.276364
"Tinguiririca en B.Briones",2011,2,2011-02-01,2010,11,50,6028001,1438.276364
"Tinguiririca en B.Briones",2011,3,2011-03-01,2010,12,30,6028001,1438.276364
"Tinguiririca en B.Briones",2011,9,2011-09-01,2011,6,24,6028001,1438.276364
"Tinguiririca en B.Briones",2011,10,2011-10-01,2011,7,35,6028001,1438.276364
"Tinguiririca en B.Briones",2011,11,2011-11-01,2011,8,60,6028001,1438.276364
"Tinguiririca en B.Briones",2011,12,2011-12-01,2011,9,65,6028001,1438.276364
"Tinguiririca en B.Briones",2012,1,2012-01-01,2011,10,60,6028001,1438.276364
"Tinguiririca en B.Briones",2012,2,2012-02-01,2011,11,50,6028001,1438.276364
"Tinguiririca en B.Briones",2012,3,2012-03-01,2011,12,30,6028001,1438.276364
"Tinguiririca en B.Briones",2012,9,2012-09-01,2012,6,30,6028001,1438.276364
"Tinguiririca en B.Briones",2012,10,2012-10-01,2012,7,35,6028001,1438.276364
"Tinguiririca en B.Briones",2012,11,2012-11-01,2012,8,55,6028001,1438.276364
"Tinguiririca en B.Briones",2012,12,2012-12-01,2012,9,60,6028001,1438.276364
"Tinguiririca en B.Briones",2013,1,2013-01-01,2012,10,55,6028001,1438.276364
"Tinguiririca en B.Briones",2013,2,2013-02-01,2012,11,45,6028001,1438.276364
"Tinguiririca en B.Briones",2013,3,2013-03-01,2012,12,25,6028001,1438.276364
"Tinguiririca en B.Briones",2013,9,2013-09-01,2013,6,25,6028001,1438.276364
"Tinguiririca en B.Briones",2013,10,2013-10-01,2013,7,33,6028001,1438.276364
"Tinguiririca en B.Briones",2013,11,2013-11-01,2013,8,57,6028001,1438.276364
"Tinguiririca en B.Briones",2013,12,2013-12-01,2013,9,62,6028001,1438.276364
"Tinguiririca en B.Briones",2014,1,2014-01-01,2013,10,58,6028001,1438.276364
"Tinguiririca en B.Briones",2014,2,2014-02-01,2013,11,45,6028001,1438.276364
"Tinguiririca en B.Briones",2014,3,2014-03-01,2013,12,25,6028001,1438.276364
"Tinguiririca en B.Briones",2014,9,2014-09-01,2014,6,30,6028001,1438.276364
"Tinguiririca en B.Briones",2014,10,2014-10-01,2014,7,35,6028001,1438.276364
"Tinguiririca en B.Briones",2014,11,2014-11-01,2014,8,57,6028001,1438.276364
"Tinguiririca en B.Briones",2014,12,2014-12-01,2014,9,60,6028001,1438.276364
"Tinguiririca en B.Briones",2015,1,2015-01-01,2014,10,55,6028001,1438.276364
"Tinguiririca en B.Briones",2015,2,2015-02-01,2014,11,43,6028001,1438.276364
"Tinguiririca en B.Briones",2015,3,2015-03-01,2014,12,25,6028001,1438.276364
"Tinguiririca en B.Briones",2015,9,2015-09-01,2015,6,35,6028001,1438.276364
"Tinguiririca en B.Briones",2015,10,2015-10-01,2015,7,45,6028001,1438.276364
"Tinguiririca en B.Briones",2015,11,2015-11-01,2015,8,65,6028001,1438.276364
"Tinguiririca en B.Briones",2015,12,2015-12-01,2015,9,70,6028001,1438.276364
"Tinguiririca en B.Briones",2016,1,2016-01-01,2015,10,65,6028001,1438.276364
"Tinguiririca en B.Briones",2016,2,2016-02-01,2015,11,52,6028001,1438.276364
"Tinguiririca en B.Briones",2016,3,2016-03-01,2015,12,30,6028001,1438.276364
"Tinguiririca en B.Briones",2016,9,2016-09-01,2016,6,25,6028001,1438.276364
"Tinguiririca en B.Briones",2016,10,2016-10-01,2016,7,30,6028001,1438.276364
"Tinguiririca en B.Briones",2016,11,2016-11-01,2016,8,55,6028001,1438.276364
"Tinguiririca en B.Briones",2016,12,2016-12-01,2016,9,60,6028001,1438.276364
"Tinguiririca en B.Briones",2017,1,2017-01-01,2016,10,52,6028001,1438.276364
"Tinguiririca en B.Briones",2017,2,2017-02-01,2016,11,40,6028001,1438.276364
"Tinguiririca en B.Briones",2017,3,2017-03-01,2016,12,23,6028001,1438.276364
"Tinguiririca en B.Briones",2017,9,2017-09-01,2017,6,30,6028001,1438.276364
"Tinguiririca en B.Briones",2017,10,2017-10-01,2017,7,35,6028001,1438.276364
"Tinguiririca en B.Briones",2017,11,2017-11-01,2017,8,55,6028001,1438.276364
"Tinguiririca en B.Briones",2017,12,2017-12-01,2017,9,62,6028001,1438.276364
"Tinguiririca en B.Briones",2018,1,2018-01-01,2017,10,58,6028001,1438.276364
"Tinguiririca en B.Briones",2018,2,2018-02-01,2017,11,50,6028001,1438.276364
"Tinguiririca en B.Briones",2018,3,2018-03-01,2017,12,30,6028001,1438.276364
"Tinguiririca en B.Briones",2018,9,2018-09-01,2018,6,18,6028001,1438.276364
"Tinguiririca en B.Briones",2018,10,2018-10-01,2018,7,25,6028001,1438.276364
"Tinguiririca en B.Briones",2018,11,2018-11-01,2018,8,53,6028001,1438.276364
"Tinguiririca en B.Briones",2018,12,2018-12-01,2018,9,55,6028001,1438.276364
"Tinguiririca en B.Briones",2019,1,2019-01-01,2018,10,50,6028001,1438.276364
"Tinguiririca en B.Briones",2019,2,2019-02-01,2018,11,40,6028001,1438.276364
"Tinguiririca en B.Briones",2019,3,2019-03-01,2018,12,25,6028001,1438.276364
"Tinguiririca en B.Briones",2019,9,2019-09-01,2019,6,16,6028001,1438.276364
"Tinguiririca en B.Briones",2019,10,2019-10-01,2019,7,32,6028001,1438.276364
"Tinguiririca en B.Briones",2019,11,2019-11-01,2019,8,50,6028001,1438.276364
"Tinguiririca en B.Briones",2019,12,2019-12-01,2019,9,58,6028001,1438.276364
"Tinguiririca en B.Briones",2020,1,2020-01-01,2019,10,45,6028001,1438.276364
"Tinguiririca en B.Briones",2020,2,2020-02-01,2019,11,35,6028001,1438.276364
"Tinguiririca en B.Briones",2020,3,2020-03-01,2019,12,21,6028001,1438.276364
"Tinguiririca en B.Briones",2020,9,2020-09-01,2020,6,30,6028001,1438.276364
"Tinguiririca en B.Briones",2020,10,2020-10-01,2020,7,45,6028001,1438.276364
"Tinguiririca en B.Briones",2020,11,2020-11-01,2020,8,70,6028001,1438.276364
"Tinguiririca en B.Briones",2020,12,2020-12-01,2020,9,80,6028001,1438.276364
"Tinguiririca en B.Briones",2021,1,2021-01-01,2020,10,65,6028001,1438.276364
"Tinguiririca en B.Briones",2021,2,2021-02-01,2020,11,50,6028001,1438.276364
"Tinguiririca en B.Briones",2021,3,2021-03-01,2020,12,30,6028001,1438.276364
"Tinguiririca en B.Briones",2021,9,2021-09-01,2021,6,20,6028001,1438.276364
"Tinguiririca en B.Briones",2021,10,2021-10-01,2021,7,32,6028001,1438.276364
"Tinguiririca en B.Briones",2021,11,2021-11-01,2021,8,57,6028001,1438.276364
"Tinguiririca en B.Briones",2021,12,2021-12-01,2021,9,61,6028001,1438.276364
"Tinguiririca en B.Briones",2022,1,2022-01-01,2021,10,55,6028001,1438.276364
"Tinguiririca en B.Briones",2022,2,2022-02-01,2021,11,42,6028001,1438.276364
"Tinguiririca en B.Briones",2022,3,2022-03-01,2021,12,25,6028001,1438.276364
