"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
2005,10,"4320001",2.187,60.626,59.349,0,0,122.162
2006,10,"4320001",1.042,29.328,42.669,0,0,73.039
2007,10,"4320001",1.065,46.597,47.695,0,0,95.357
2008,10,"4320001",1.785,35.911,55.409,0,0,93.105
2009,10,"4320001",1.728,16.906,54.51,0,0,73.144
2010,10,"4320001",1.702,27.773,48.95,0,0,78.425
2011,10,"4320001",1.242,20.863,41.487,0,0,63.592
2012,10,"4320001",2.17,15.784,66.493,0,0,84.447
2013,10,"4320001",1.187,13.657,36.5,0,0,51.344
2014,10,"4320001",0.858,8.375,21.404,0,0,30.637
2015,10,"4320001",2.376,62.82,78.887,0,0,144.083
2016,10,"4320001",1.452,85.483,47.559,0,0,134.494
2017,10,"4320001",1.288,33.244,33.189,0,0,67.721
2018,10,"4320001",1.067,20.686,33.541,0,0,55.294
2019,10,"4320001",1.073,8.132,37.693,0,0,46.898
1981,11,"4320001",0.819,25.202,40.416,0,0,66.437
1982,11,"4320001",1.551,75.813,58.817,0,0,136.181
1983,11,"4320001",1.538,90.379,82.624,0,0,174.541
1984,11,"4320001",2.073,123.82,59.36,0,0,185.253
1985,11,"4320001",1.335,40.452,45.937,0,0,87.724
1986,11,"4320001",1.986,47.787,59.62,0,0,109.393
1987,11,"4320001",1.547,146.316,62.309,0,0,210.172
1988,11,"4320001",0.954,37.036,41.081,0,0,79.071
1989,11,"4320001",1.071,45.959,51.462,0,0,98.492
1990,11,"4320001",0.515,21.028,19.807,0,0,41.35
1991,11,"4320001",1.93,59.934,68.987,0,0,130.851
1992,11,"4320001",1.471,93.69,61.234,0,0,156.395
1993,11,"4320001",0.707,38.597,31.821,0,0,71.125
1994,11,"4320001",1.306,18.628,47.243,0,0,67.177
1995,11,"4320001",0.988,15.809,36.889,0,0,53.686
1996,11,"4320001",1.077,11.032,27.014,0,0,39.123
1997,11,"4320001",1.801,139.841,70.216,0,0,211.858
1998,11,"4320001",0.925,47.235,35.286,0,0,83.446
1999,11,"4320001",0.929,32.68,43.407,0,0,77.016
2000,11,"4320001",1.286,46.839,41.853,0,0,89.978
2001,11,"4320001",1.013,49.099,40.187,0,0,90.299
2002,11,"4320001",0.836,101.295,30.154,0,0,132.285
2003,11,"4320001",0.925,29.014,32.221,0,0,62.16
2004,11,"4320001",1.16,28.843,46.197,0,0,76.2
2005,11,"4320001",0.944,54.798,58.487,0,0,114.229
2006,11,"4320001",0.887,26.264,37.843,0,0,64.994
2007,11,"4320001",0.892,41.631,42.5,0,0,85.023
2008,11,"4320001",0.966,32.36,52.256,0,0,85.582
2009,11,"4320001",0.982,15.325,32.143,0,0,48.45
2010,11,"4320001",1.444,25.391,52.034,0,0,78.869
2011,11,"4320001",1.247,19.069,52.156,0,0,72.472
2012,11,"4320001",1.1,14.491,39.93,0,0,55.521
2013,11,"4320001",0.718,12.159,27.274,0,0,40.151
2014,11,"4320001",0.656,7.47,27.737,0,0,35.863
2015,11,"4320001",0.977,55.839,37.439,0,0,94.255
2016,11,"4320001",1.404,76.671,56.13,0,0,134.205
2017,11,"4320001",0.735,29.701,40.069,0,0,70.505
2018,11,"4320001",0.74,18.466,28.25,0,0,47.456
2019,11,"4320001",0.635,7.238,20.803,0,0,28.676
1981,12,"4320001",0.913,22.49,43.616,0,0,67.019
1982,12,"4320001",0.705,66.606,41.202,0,0,108.513
1983,12,"4320001",0,83.127,92.563,1.028,0,176.718
1984,12,"4320001",1.034,108.766,51.167,0,0,160.967
1985,12,"4320001",0.538,35.543,37.475,0,0,73.556
1986,12,"4320001",0,43.966,77.639,0,0,121.605
1987,12,"4320001",0.751,128.034,39.112,0,0,167.897
1988,12,"4320001",0.59,32.515,32.061,0,0,65.166
1989,12,"4320001",0.771,40.429,45.699,0,0,86.899
1990,12,"4320001",0.235,18.372,15.186,0,0,33.793
1991,12,"4320001",0.751,53.505,70.043,0,0,124.299
1992,12,"4320001",0.72,82.168,42.862,0,0,125.75
1993,12,"4320001",0.45,33.778,24.167,0,0,58.395
1994,12,"4320001",0.741,16.365,34.203,0,0,51.309
1995,12,"4320001",0.61,13.935,34.108,0,0,48.653
1996,12,"4320001",0.72,9.812,33.971,0,0,44.503
1997,12,"4320001",1.081,123.336,58.598,0,0,183.015
1998,12,"4320001",0.641,41.857,50.222,0,0,92.72
1999,12,"4320001",0.545,28.71,33.466,0,0,62.721
2000,12,"4320001",0.821,41.727,62.819,0,0,105.367
2001,12,"4320001",0.472,42.92,27.765,0,0,71.157
2002,12,"4320001",0.491,88.621,27.075,0,0,116.187
2003,12,"4320001",0.339,25.37,27.97,0,0,53.679
2004,12,"4320001",0.715,26.303,61.08,0,0,88.098
2005,12,"4320001",0.687,48.001,34.772,0,0,83.46
2006,12,"4320001",0.51,23.017,29.83,0,0,53.357
2007,12,"4320001",0.509,36.71,34.767,0,0,71.986
2008,12,"4320001",0.869,28.557,38.779,0,0,68.205
2009,12,"4320001",0.388,13.411,17.432,0,0,31.231
2010,12,"4320001",0.948,23.41,51.341,0,0,75.699
2011,12,"4320001",0.669,16.86,33.823,0,0,51.352
2012,12,"4320001",0.313,12.708,29.728,0,0,42.749
2013,12,"4320001",0.262,10.69,29.447,0,0,40.399
2014,12,"4320001",0.387,6.708,46.461,0,0,53.556
2015,12,"4320001",0.731,48.974,33.467,0,0,83.172
2016,12,"4320001",0.768,67.271,42.263,0,0,110.302
2017,12,"4320001",0.46,26.029,25.495,0,0,51.984
2018,12,"4320001",0.377,16.137,17.288,0,0,33.802
2019,12,"4320001",0.298,6.327,13.418,0,0,20.043
1981,1,"4501001",0,103.684,150.434,7.265,0,261.383
1982,1,"4501001",1.129,93.068,148.822,0,0,243.019
1983,1,"4501001",0,162.2,195.216,2.749,0,360.165
1984,1,"4501001",0,206.143,231.179,0,0,437.322
1985,1,"4501001",0,212.824,168.127,2.084,0,383.035
1986,1,"4501001",0.684,155.063,148.606,0,0,304.353
1987,1,"4501001",0,164.112,195.254,7.788,0,367.154
1988,1,"4501001",0.521,198.453,173.206,0,0,372.18
1989,1,"4501001",0,141.736,138.957,13.487,0,294.18
1990,1,"4501001",0,147.949,173.173,13.462,0,334.584
1991,1,"4501001",0,107.445,121.867,1.414,0,230.726
1992,1,"4501001",0,169.371,227.57,22.036,0,418.977
1993,1,"4501001",0.519,194.649,194.195,0,0,389.363
1994,1,"4501001",0.353,89.92,119.257,0,0,209.53
1995,1,"4501001",0.382,73.268,131.575,0,0,205.225
1996,1,"4501001",0,87.371,192.044,0,0,279.415
1997,1,"4501001",0.599,92.041,122.703,0,0,215.343
1998,1,"4501001",0,156.713,213.024,15.162,0,384.899
1999,1,"4501001",0,142.521,187.8,2.606,0,332.927
2000,1,"4501001",0.574,132.258,152,0,0,284.832
2001,1,"4501001",0,150.175,170.993,9.312,0,330.48
2002,1,"4501001",0,156.935,161.47,1.691,0,320.096
2003,1,"4501001",0,165.676,125.589,0,0,291.265
2004,1,"4501001",0,110.472,115.865,28.659,0,254.996
2005,1,"4501001",0,112.5,177.065,21.189,0,310.754
2006,1,"4501001",0.79,134.086,144.241,0,0,279.117
2007,1,"4501001",0,121.986,138.615,16.329,0,276.93
2008,1,"4501001",0,131.281,164.999,7.302,0,303.582
2009,1,"4501001",0.698,143.004,151.51,0,0,295.212
2010,1,"4501001",0.332,102.62,114.72,0,0,217.672
2011,1,"4501001",0,113.8,182.765,0,0,296.565
2012,1,"4501001",0,121.734,153.159,13.846,0,288.739
2013,1,"4501001",0,99.848,143.092,0,0,242.94
2014,1,"4501001",0,81.894,118.635,1.283,0,201.812
2015,1,"4501001",0.623,54.783,105.889,0,0,161.295
2016,1,"4501001",0,101.217,193.124,32.747,0,327.088
2017,1,"4501001",0.675,154.034,169.338,0,0,324.047
2018,1,"4501001",0.662,129.573,124.888,0,0,255.123
2019,1,"4501001",0,100.785,104.442,0,0,205.227
1981,2,"4501001",0,97.81,157.022,41.325,0,296.157
1982,2,"4501001",0,87.896,153.478,42.392,0,283.766
1983,2,"4501001",0,152.661,196.488,38.81,0,387.959
1984,2,"4501001",0,193.767,231.192,15.729,0,440.688
1985,2,"4501001",0,201.338,179.468,0.307,0,381.113
1986,2,"4501001",0,145.919,148.999,45.187,0,340.105
1987,2,"4501001",0,154.778,198.297,69.278,0,422.353
1988,2,"4501001",0,187.495,181.981,7.987,0,377.463
1989,2,"4501001",0,133.856,153.496,28.206,0,315.558
1990,2,"4501001",0,140.691,186.937,7.458,0,335.086
1991,2,"4501001",0,102.548,160.977,0,0,263.525
1992,2,"4501001",0,160.292,230.631,68.955,0,459.878
1993,2,"4501001",0,183.826,198.544,72.496,0,454.866
1994,2,"4501001",0,84.623,118.9,8.016,0,211.539
1995,2,"4501001",0.409,69.136,135.64,0,0,205.185
1996,2,"4501001",0,82.139,188.16,7.302,0,277.601
1997,2,"4501001",0,86.634,121.517,28.221,0,236.372
1998,2,"4501001",0,150.744,225.284,22.052,0,398.08
1999,2,"4501001",0,134.385,187.617,16.866,0,338.868
2000,2,"4501001",0,124.532,156.061,38.176,0,318.769
2001,2,"4501001",0,141.304,172.689,40.573,0,354.566
2002,2,"4501001",0,147.944,165.546,130.192,0,443.682
2003,2,"4501001",0,155.779,124.244,53.162,0,333.185
2004,2,"4501001",0,103.838,115.865,43.593,0,263.296
2005,2,"4501001",0,105.743,177.065,82.348,0,365.156
2006,2,"4501001",0,126.481,147.99,22.478,0,296.949
2007,2,"4501001",0,114.938,145.781,45.239,0,305.958
2008,2,"4501001",0,124.492,176.677,40.878,0,342.047
2009,2,"4501001",0,134.656,145.152,5.925,0,285.733
2010,2,"4501001",0,96.608,122.085,54.769,0,273.462
2011,2,"4501001",0,107.06,173.667,8.604,0,289.331
2012,2,"4501001",0,116.167,176.748,15.966,0,308.881
2013,2,"4501001",0,93.95,142.545,44.174,0,280.669
2014,2,"4501001",0,77.065,119.941,11.304,0,208.31
2015,2,"4501001",0,51.558,108.969,0.615,0,161.142
2016,2,"4501001",0,97.455,206.631,85.582,0,389.668
2017,2,"4501001",0,145.217,170.837,84.207,0,400.261
2018,2,"4501001",0,121.96,124.309,10.945,0,257.214
2019,2,"4501001",0,94.842,110.225,27.379,0,232.446
1981,3,"4501001",0,92.119,157.022,47.246,0,296.387
1982,3,"4501001",0,82.974,156.98,121.506,0,361.46
1983,3,"4501001",0,143.779,196.488,56.902,0,397.169
1984,3,"4501001",0,182.494,231.192,67.388,0,481.074
1985,3,"4501001",0,189.654,179.744,21.152,0,390.55
1986,3,"4501001",0,137.687,154.037,84.499,0,376.223
1987,3,"4501001",0,146.335,201.506,114.192,0,462.033
1988,3,"4501001",0,176.587,181.981,22.919,0,381.487
1989,3,"4501001",0,126.069,153.496,38.483,0,318.048
1990,3,"4501001",0,132.641,187.936,17.538,0,338.115
1991,3,"4501001",0,96.582,160.977,104.839,0,362.398
1992,3,"4501001",0,150.966,230.631,161.512,0,543.109
1993,3,"4501001",0,173.761,201.967,84.6,0,460.328
1994,3,"4501001",0,79.855,126.182,16.15,0,222.187
1995,3,"4501001",0,65.479,144.496,12.334,0,222.309
1996,3,"4501001",0,78.323,194.846,32.594,0,305.763
1997,3,"4501001",0,81.594,121.517,218.447,0,421.558
1998,3,"4501001",0,141.974,225.284,64.468,0,431.726
1999,3,"4501001",0,126.567,187.617,30.26,0,344.444
2000,3,"4501001",0,117.287,156.061,113.719,0,387.067
2001,3,"4501001",0,135.291,192.041,21.263,0,348.595
2002,3,"4501001",0,139.723,170.463,182.887,0,493.073
2003,3,"4501001",0,146.799,127.885,75.882,0,350.566
2004,3,"4501001",0,97.796,115.865,58.154,0,271.815
2005,3,"4501001",0,99.99,180.769,157.709,0,438.468
2006,3,"4501001",0,119.163,148.816,50.48,0,318.459
2007,3,"4501001",0,108.251,145.781,115.412,0,369.444
2008,3,"4501001",0,117.249,176.677,80.809,0,374.735
2009,3,"4501001",0,127.125,151.777,33.002,0,311.904
2010,3,"4501001",0,90.987,122.085,96.448,0,309.52
2011,3,"4501001",0,100.831,173.667,71.091,0,345.589
2012,3,"4501001",0,109.698,179.434,39.739,0,328.871
2013,3,"4501001",0,88.563,144.525,60.436,0,293.524
2014,3,"4501001",0,72.582,119.941,48.344,0,240.867
2015,3,"4501001",0,48.568,106.059,0,0,154.627
2016,3,"4501001",0,91.785,206.631,174.931,0,473.347
2017,3,"4501001",0,136.787,171.041,117.626,0,425.454
2018,3,"4501001",0,114.865,124.309,49.48,0,288.654
2019,3,"4501001",0,90.059,141.619,19.186,0,250.864
1981,4,"4501001",0,87.166,165.757,53.582,0,306.505
1982,4,"4501001",0,77.991,156.98,201.303,0,436.274
1983,4,"4501001",0,135.144,196.488,133.161,0,464.793
1984,4,"4501001",0,171.533,231.192,310.107,0,712.832
1985,4,"4501001",0,178.264,179.744,62.811,0,420.819
1986,4,"4501001",0,129.418,154.037,109.103,0,392.558
1987,4,"4501001",0,137.546,201.506,293.86,0,632.912
1988,4,"4501001",0,166.721,188.042,42.328,0,397.091
1989,4,"4501001",0,118.497,153.496,68.02,0,340.013
1990,4,"4501001",0,124.675,187.936,42.851,0,355.462
1991,4,"4501001",0,90.781,160.977,164.491,0,416.249
1992,4,"4501001",0,141.899,230.631,205.068,0,577.598
1993,4,"4501001",0,163.325,201.967,110.416,0,475.708
1994,4,"4501001",0,75.36,136.984,64.064,0,276.408
1995,4,"4501001",0,61.546,144.496,41.588,0,247.63
1996,4,"4501001",0,73.619,194.846,53.754,0,322.219
1997,4,"4501001",0,77.913,157.959,213.055,0,448.927
1998,4,"4501001",0,133.447,225.284,76.312,0,435.043
1999,4,"4501001",0,119.09,188.51,39.598,0,347.198
2000,4,"4501001",0,110.242,156.061,162.031,0,428.334
2001,4,"4501001",0,128.189,198.615,76.168,0,402.972
2002,4,"4501001",0,131.331,170.463,268.099,0,569.893
2003,4,"4501001",0,137.982,127.885,126.532,0,392.399
2004,4,"4501001",0,91.923,115.865,102.996,0,310.784
2005,4,"4501001",0,94.833,187.896,161.542,0,444.271
2006,4,"4501001",0,117.297,202.579,85.297,0,405.173
2007,4,"4501001",0,101.749,145.781,179.375,0,426.905
2008,4,"4501001",0,110.653,180.985,95.52,0,387.158
2009,4,"4501001",0,119.49,151.777,55.468,0,326.735
2010,4,"4501001",0,85.523,122.085,116.809,0,324.417
2011,4,"4501001",0,94.775,173.667,102.189,0,370.631
2012,4,"4501001",0,103.236,180.606,43.892,0,327.734
2013,4,"4501001",0,83.244,144.525,83.456,0,311.225
2014,4,"4501001",0,68.242,120.908,62.157,0,251.307
2015,4,"4501001",0,45.651,106.059,46.279,0,197.989
2016,4,"4501001",0,86.273,206.631,226.136,0,519.04
2017,4,"4501001",0,130.562,188.797,102.127,0,421.486
2018,4,"4501001",0,107.966,124.309,90.551,0,322.826
2019,4,"4501001",0,85.117,152.595,18.576,0,256.288
1981,5,"4501001",0,81.956,166.093,99.987,0,348.036
1982,5,"4501001",0,74.336,171,226.724,0,472.06
1983,5,"4501001",0,127.027,196.488,216.471,0,539.986
1984,5,"4501001",0,161.231,231.192,327.174,0,719.597
1985,5,"4501001",0,167.558,179.744,81.997,0,429.299
1986,5,"4501001",0,121.645,154.037,153.739,0,429.421
1987,5,"4501001",0,130.024,205.248,411.454,0,746.726
1988,5,"4501001",0,156.708,188.042,57.962,0,402.712
1989,5,"4501001",0,111.38,153.496,155.258,0,420.134
1990,5,"4501001",0,118.415,196.455,55.002,0,369.872
1991,5,"4501001",0.591,87.39,183.309,149.106,0,420.396
1992,5,"4501001",0,133.377,230.631,234.687,0,598.695
1993,5,"4501001",0,155.111,209.628,118.391,0,483.13
1994,5,"4501001",0,71.136,145.048,82.287,0,298.471
1995,5,"4501001",0.556,59.327,168.349,23.109,0,251.341
1996,5,"4501001",0,69.198,194.846,104.648,0,368.692
1997,5,"4501001",0,74.183,170.923,322.895,0,568.001
1998,5,"4501001",0,125.757,226.218,84.142,0,436.117
1999,5,"4501001",0,113.853,200.613,46.757,0,361.223
2000,5,"4501001",0,103.621,156.061,177.583,0,437.265
2001,5,"4501001",0,120.507,198.712,126.474,0,445.693
2002,5,"4501001",0,123.58,171.983,316.571,0,612.134
2003,5,"4501001",0,130.404,148.417,113.529,0,392.35
2004,5,"4501001",0.507,87.257,147.09,100.069,0,334.923
2005,5,"4501001",0,90.895,199.599,202.987,0,493.481
2006,5,"4501001",0,110.253,202.579,109.851,0,422.683
2007,5,"4501001",0,95.638,145.781,209.019,0,450.438
2008,5,"4501001",0,104.007,180.985,166.053,0,451.045
2009,5,"4501001",0,113.297,166.935,77.443,0,357.675
2010,5,"4501001",0,80.566,129.935,118.041,0,328.542
2011,5,"4501001",0,89.104,173.888,139.533,0,402.525
2012,5,"4501001",0,97.409,183.778,85.463,0,366.65
2013,5,"4501001",0,78.245,144.525,108.366,0,331.136
2014,5,"4501001",0,65.609,159.866,31.992,0,257.467
2015,5,"4501001",0.514,43.427,133.404,108.641,0,285.986
2016,5,"4501001",0,87.511,229.381,205.352,0,522.244
2017,5,"4501001",0,122.94,190.383,122.302,0,435.625
2018,5,"4501001",0,101.752,134.754,89.922,0,326.428
2019,5,"4501001",0,81.27,167.51,0.101,0,248.881
1981,6,"4501001",0,77.865,173.959,110.364,0,362.188
1982,6,"4501001",0,78.069,219.458,232.356,0,529.883
1983,6,"4501001",0,119.639,196.498,248.103,0,564.24
1984,6,"4501001",0,152.856,233.717,357.903,0,744.476
1985,6,"4501001",0,158.164,182.77,101.285,0,442.219
1986,6,"4501001",0,117.48,187.055,141.442,0,445.977
1987,6,"4501001",0,124.002,212.159,426.225,0,762.386
1988,6,"4501001",0,149.406,199.782,62.477,0,411.665
1989,6,"4501001",0,105.179,158.224,185.515,0,448.918
1990,6,"4501001",0,112.571,202.375,102.423,0,417.369
1991,6,"4501001",0,90.515,223.662,140.468,0,454.645
1992,6,"4501001",0,133.709,247.875,213.906,0.393,595.883
1993,6,"4501001",0,147.701,216.443,137.317,0,501.461
1994,6,"4501001",0,78.729,221.99,11.371,0,312.09
1995,6,"4501001",0,58.221,187.785,44.534,0,290.54
1996,6,"4501001",0,73.824,229.428,75.726,0,378.978
1997,6,"4501001",0,70.245,175.072,365.68,0,610.997
1998,6,"4501001",0,118.441,226.218,100.506,0,445.165
1999,6,"4501001",0,109.666,211.678,85.926,0,407.27
2000,6,"4501001",0.8,100.216,184.934,185.432,0,471.382
2001,6,"4501001",0,113.516,198.821,151.068,0,463.405
2002,6,"4501001",0,116.812,176.346,342.686,0,635.844
2003,6,"4501001",0.8,125.89,185.477,86.088,0,398.255
2004,6,"4501001",0,84.906,182.756,84.821,0,352.483
2005,6,"4501001",0,85.607,199.599,238.595,0,523.801
2006,6,"4501001",0.757,112.042,236.273,71.942,2.255,423.269
2007,6,"4501001",0,91.108,164.05,201.81,0,456.968
2008,6,"4501001",0,98.396,184.651,185.23,0,468.277
2009,6,"4501001",0,106.706,166.935,96.943,0,370.584
2010,6,"4501001",0,75.927,131.644,140.028,0,347.599
2011,6,"4501001",0,93.673,245.73,51.157,8.248,398.808
2012,6,"4501001",0,111.274,250.437,0.288,0,361.999
2013,6,"4501001",0,77.984,196.655,70.959,0,345.598
2014,6,"4501001",0,62.224,166.081,61.92,0,290.225
2015,6,"4501001",0,42.155,161.328,127.882,0,331.365
2016,6,"4501001",0.769,107.583,300.705,6.499,74.536,490.092
2017,6,"4501001",0,131.069,255.343,39.647,7.481,433.54
2018,6,"4501001",0,105.127,212.707,0,0,317.834
2019,6,"4501001",0,79.043,185.081,0,0,264.124
1981,7,"4501001",0.983,85.543,252.849,16.995,11.38,367.75
1982,7,"4501001",1.116,84.953,272.494,155.621,21.772,535.956
1983,7,"4501001",0,144.635,283.877,103.822,21.981,554.315
1984,7,"4501001",1.207,168.276,302.542,148.917,88.975,709.917
1985,7,"4501001",0,164.681,242.274,77.109,0,484.064
1986,7,"4501001",0,134.136,262.253,66.243,5.523,468.155
1987,7,"4501001",0,126.704,248.548,405.168,4.79,785.21
1988,7,"4501001",0,153.337,246.601,2.43,3.439,405.807
1989,7,"4501001",0.974,117.167,272.01,18.734,23.324,432.209
1990,7,"4501001",0.896,118.595,261.422,18.81,13.704,413.427
1991,7,"4501001",0.888,102.087,277.185,50.152,22.636,452.948
1992,7,"4501001",0.912,151.459,293.709,98.83,36.671,581.581
1993,7,"4501001",0,160.057,277.59,35.727,19.454,492.828
1994,7,"4501001",0,83.22,239.862,2.274,0,325.356
1995,7,"4501001",1.383,65.527,227.444,0,0,294.354
1996,7,"4501001",1.15,96.905,269.122,0,5.848,373.025
1997,7,"4501001",0.992,67.435,186.955,397.045,0,652.427
1998,7,"4501001",0.897,130.905,275.439,0,17.258,424.499
1999,7,"4501001",0,121.276,267.189,39.319,9.505,437.289
2000,7,"4501001",0,119.46,289.578,0,41.882,450.92
2001,7,"4501001",1.068,132.161,285.42,0,32.321,450.97
2002,7,"4501001",1.241,133.36,278.454,189.03,23.084,625.169
2003,7,"4501001",0.979,140.349,235.584,0,0,376.912
2004,7,"4501001",0.842,102.183,255.159,2.286,1.649,362.119
2005,7,"4501001",0,87.216,226.779,222.235,0,536.23
2006,7,"4501001",0,140.784,274.198,0,1.441,416.423
2007,7,"4501001",0,107.621,283.686,19.717,35.825,446.849
2008,7,"4501001",0,105.873,244.51,117.443,3.22,471.046
2009,7,"4501001",1.828,118.334,237.423,0,1.134,358.719
2010,7,"4501001",0,77.162,198.984,78.33,0,354.476
2011,7,"4501001",1.254,117.785,274.535,0,5.735,399.309
2012,7,"4501001",1.128,111.9,251.928,0,0,364.956
2013,7,"4501001",0,89.199,250.042,0,4.116,343.357
2014,7,"4501001",0,68.773,209.741,0,0,278.514
2015,7,"4501001",0,44.509,200.999,136.412,0,381.92
2016,7,"4501001",0,136.592,297.493,3.911,20.187,458.183
2017,7,"4501001",0,150.452,268.799,1.611,0,420.862
2018,7,"4501001",0,111.265,253.839,0,6.534,371.638
2019,7,"4501001",1.697,76.887,185.91,0,0,264.494
1981,8,"4501001",0,102.628,243.589,7.069,0,353.286
1982,8,"4501001",1.471,114.371,296.171,0,67.422,479.435
1983,8,"4501001",1.751,170.581,285.098,0,34.434,491.864
1984,8,"4501001",1.419,192.846,292.945,0,103.939,591.149
1985,8,"4501001",1.706,185.511,256.03,0,3.47,446.717
1986,8,"4501001",0.883,160.177,280.837,0,15.425,457.322
1987,8,"4501001",1.635,153.693,307.616,67.587,179.189,709.72
1988,8,"4501001",1.112,155.124,222.332,0,0,378.568
1989,8,"4501001",1.444,144.711,267.523,0,6.303,419.981
1990,8,"4501001",1.603,136.498,244.488,0,0,382.589
1991,8,"4501001",1.589,130.508,279.125,0,9.742,420.964
1992,8,"4501001",1.465,177.008,297.012,0,65.283,540.768
1993,8,"4501001",0,185.106,271.406,0,2.298,458.81
1994,8,"4501001",1.588,87.4,226.342,0,0,315.33
1995,8,"4501001",0,69.501,213.52,0,0,283.021
1996,8,"4501001",2.127,110.478,244.829,0,0,357.434
1997,8,"4501001",1.168,95.539,300.85,141.591,83.702,622.85
1998,8,"4501001",1.367,146.978,249.124,0,0,397.469
1999,8,"4501001",0,148.581,272.26,1.972,5.151,427.964
2000,8,"4501001",1.383,146.871,281.512,0,15.64,445.406
2001,8,"4501001",1.501,153.512,267.54,0,0,422.553
2002,8,"4501001",1.003,159.962,291.649,0,85.25,537.864
2003,8,"4501001",2.067,140.057,212.797,0,0,354.921
2004,8,"4501001",1.78,117.538,263.899,0,3.304,386.521
2005,8,"4501001",1.321,113.597,296.489,0,76.266,487.673
2006,8,"4501001",2.057,144.341,246.913,0,0,393.311
2007,8,"4501001",1.498,135.72,266.904,0,5.986,410.108
2008,8,"4501001",1.922,134.074,269.62,0,20.681,426.297
2009,8,"4501001",1.769,123.595,227.379,0,0.061,352.804
2010,8,"4501001",1.225,103.352,256.521,0,0,361.098
2011,8,"4501001",2.423,124.191,244.849,0,0,371.463
2012,8,"4501001",1.249,112.032,227.699,0,0,340.98
2013,8,"4501001",1.34,97.901,239.315,0,0,338.556
2014,8,"4501001",0,69.969,202.663,0,0,272.632
2015,8,"4501001",0.894,67.272,275.246,25.37,15.91,384.692
2016,8,"4501001",1.686,163.006,278.678,0,2.982,446.352
2017,8,"4501001",1.987,153.751,247.345,0,0,403.083
2018,8,"4501001",1.155,122.544,241.058,0,0,364.757
2019,8,"4501001",1.73,73.496,147.876,0,0,223.102
1981,9,"4501001",2.296,103.811,205.327,0,0,311.434
1982,9,"4501001",2.263,142.973,262.699,0,18.968,426.903
1983,9,"4501001",2.22,195.807,245.612,0,4.276,447.915
1984,9,"4501001",2.347,216.735,258.705,0,28.456,506.243
1985,9,"4501001",2.091,189.093,220.869,0,0,412.053
1986,9,"4501001",2.215,177.22,237.605,0,0,417.04
1987,9,"4501001",1.942,179.933,279.381,0,75.406,536.662
1988,9,"4501001",2.063,156.642,205.18,0,0,363.885
1989,9,"4501001",1.952,164.265,249.052,0,2.17,417.439
1990,9,"4501001",2.5,133.003,190.841,0,0,326.344
1991,9,"4501001",1.415,155.879,267.638,0,6.234,431.166
1992,9,"4501001",2.073,201.847,261.775,0,18.332,484.027
1993,9,"4501001",2.247,182.718,221.725,0,0,406.69
1994,9,"4501001",2.747,84.483,163.246,0,0,250.476
1995,9,"4501001",1.818,80.065,223.845,0,1.712,307.44
1996,9,"4501001",2.28,111.098,200.903,0,0,314.281
1997,9,"4501001",2.205,125.272,274.758,0,81.622,483.857
1998,9,"4501001",2.091,153.818,225.581,0,0,381.49
1999,9,"4501001",2.248,158.002,237.974,0,0,398.224
2000,9,"4501001",2.167,169.699,247.869,0,0,419.735
2001,9,"4501001",1.919,167.612,254.042,0,5.178,428.751
2002,9,"4501001",2.439,185.825,254.742,0,24.393,467.399
2003,9,"4501001",2.527,136.87,180.055,0,0,319.452
2004,9,"4501001",2.354,123.963,222.428,0,0,348.745
2005,9,"4501001",1.858,142.245,237.139,0,8.923,390.165
2006,9,"4501001",2.87,142.25,198.17,0,0,343.29
2007,9,"4501001",2.146,146.193,235.718,0,0,384.057
2008,9,"4501001",2.457,159.176,238.929,0,0,400.562
2009,9,"4501001",1.756,122.466,188.739,0,0,312.961
2010,9,"4501001",1.916,111.558,236.834,0,0,350.308
2011,9,"4501001",2.668,128.082,205.668,0,0,336.418
2012,9,"4501001",1.931,108.412,179.468,0,0,289.811
2013,9,"4501001",2.382,98.749,190.922,0,0,292.053
2014,9,"4501001",1.893,67.811,162.277,0,0,231.981
2015,9,"4501001",1.972,98.703,256.125,0,3.358,360.158
2016,9,"4501001",2.675,176.327,245.711,0,0,424.713
2017,9,"4501001",2.006,150.371,191.923,0,0,344.3
2018,9,"4501001",2.735,122.383,202.768,0,0,327.886
2019,9,"4501001",1.66,69.538,110.834,0,0,182.032
1981,10,"4501001",2.584,103.986,179.246,0,0,285.816
1982,10,"4501001",2.011,168.788,235.758,0,0,406.557
1983,10,"4501001",1.986,212.097,235.254,0,0,449.337
1984,10,"4501001",1.328,239.189,246.206,0,4.541,491.264
1985,10,"4501001",2.145,179.152,154.979,0,0,336.276
1986,10,"4501001",2.598,176.333,196.538,0,0,375.469
1987,10,"4501001",2.026,204.597,238.678,0,13.192,458.493
1988,10,"4501001",2.369,164.618,210.04,0,0,377.027
1989,10,"4501001",2.565,163.077,199.282,0,0,364.924
1990,10,"4501001",1.341,126.693,145.399,0,0,273.433
1991,10,"4501001",1.358,170.929,245.67,0,3.775,421.732
1992,10,"4501001",2.648,213.401,212.886,0,0,428.935
1993,10,"4501001",1.74,173.844,164.642,0,0,340.226
1994,10,"4501001",1.438,82.549,151.266,0,0,235.253
1995,10,"4501001",1.893,95.622,226.305,0,0,323.82
1996,10,"4501001",1.614,106.538,163.14,0,0,271.292
