"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
1990,5,"3820001",0.135,24.065,6.154,0,0,30.354
1991,5,"3820001",1.084,30.983,23.961,0,0,56.028
1992,5,"3820001",0,59.193,24.341,0,0,83.534
1993,5,"3820001",0,28.547,10.952,0,0,39.499
1994,5,"3820001",0.334,20.008,21.657,0,0,41.999
1995,5,"3820001",0.035,9.649,0.652,0,0,10.336
1996,5,"3820001",0.417,5.442,24.731,0,0,30.59
1997,5,"3820001",0.518,173.187,30.765,0,0,204.47
1998,5,"3820001",0.409,83.528,10.1,0,0,94.037
1999,5,"3820001",0.132,40.282,3.626,0,0,44.04
2000,5,"3820001",0.369,56.711,22.123,0,0,79.203
2001,5,"3820001",0.742,27.353,23.557,0,0,51.652
2002,5,"3820001",0.574,111.645,38.981,0,0,151.2
2003,5,"3820001",0.428,53.944,11.569,0,0,65.941
2004,5,"3820001",1.082,30.21,24.764,0,0,56.056
2005,5,"3820001",0,14.569,18.203,0.714,0,33.486
2006,5,"3820001",0.47,7.029,16.284,0,0,23.783
2007,5,"3820001",0.636,39.511,21.03,0,0,61.177
2008,5,"3820001",0.714,19.083,23.317,0,0,43.114
2009,5,"3820001",0.33,9.205,11.663,0,0,21.198
2010,5,"3820001",0.393,18.858,15.94,0,0,35.191
2011,5,"3820001",0.821,11.493,23.914,0,0,36.228
2012,5,"3820001",0.513,5.532,14.298,0,0,20.343
2013,5,"3820001",0.424,2.75,18.83,0,0,22.004
2014,5,"3820001",0.111,1.326,2.954,0,0,4.391
2015,5,"3820001",1.136,44.743,30.002,0,0,75.881
2016,5,"3820001",0.611,75.082,17.767,0,0,93.46
2017,5,"3820001",0.512,77.041,11.601,0,0,89.154
2018,5,"3820001",0.447,37.356,16.765,0,0,54.568
2019,5,"3820001",0.155,18.015,4.32,0,0,22.49
1981,6,"3820001",0.489,15.26,11.455,0,0,27.204
1982,6,"3820001",0.703,37.77,24.292,0,0,62.765
1983,6,"3820001",0.76,45.455,32.513,0,0,78.728
1984,6,"3820001",0.285,122.043,11.003,0,0,133.331
1985,6,"3820001",0.429,58.857,9.963,0,0,69.249
1986,6,"3820001",0.595,34.247,14.113,0,0,48.955
1987,6,"3820001",0.332,146.783,15.864,0,0,162.979
1988,6,"3820001",0.333,70.646,8.099,0,0,79.078
1989,6,"3820001",1.08,46.997,28.336,0,0,76.413
1990,6,"3820001",0.251,22.665,4.4,0,0,27.316
1991,6,"3820001",0.284,29.181,12.75,0,0,42.215
1992,6,"3820001",0.423,55.749,10.057,0,0,66.229
1993,6,"3820001",0.116,26.886,4.521,0,0,31.523
1994,6,"3820001",0.229,18.844,8.537,0,0,27.61
1995,6,"3820001",0.63,9.088,16.186,0,0,25.904
1996,6,"3820001",0.369,5.125,9.011,0,0,14.505
1997,6,"3820001",0.49,163.119,24.254,0,0,187.863
1998,6,"3820001",0.198,78.669,4.19,0,0,83.057
1999,6,"3820001",0.331,37.939,6.177,0,0,44.447
2000,6,"3820001",0.631,53.411,11.916,0,0,65.958
2001,6,"3820001",0.452,25.762,16.629,0,0,42.843
2002,6,"3820001",0.731,105.348,17.615,0,0,123.694
2003,6,"3820001",0.229,50.806,3.981,0,0,55.016
2004,6,"3820001",0.424,28.452,9.004,0,0,37.88
2005,6,"3820001",0.575,13.727,22.455,0,0,36.757
2006,6,"3820001",0.328,6.62,5.815,0,0,12.763
2007,6,"3820001",0.489,37.213,8.608,0,0,46.31
2008,6,"3820001",0.522,17.976,16.656,0,0,35.154
2009,6,"3820001",0.155,8.669,4.798,0,0,13.622
2010,6,"3820001",0.37,17.762,13.554,0,0,31.686
2011,6,"3820001",0.403,10.825,7.798,0,0,19.026
2012,6,"3820001",0.181,5.21,3.984,0,0,9.375
2013,6,"3820001",0.304,2.59,8.237,0,0,11.131
2014,6,"3820001",0.33,1.249,8.219,0,0,9.798
2015,6,"3820001",0.58,42.142,14.35,0,0,57.072
2016,6,"3820001",0.255,70.714,5.043,0,0,76.012
2017,6,"3820001",0.247,72.559,6.653,0,0,79.459
2018,6,"3820001",0.234,35.182,4.651,0,0,40.067
2019,6,"3820001",0.205,16.967,4.371,0,0,21.543
1981,7,"3820001",0.222,14.343,3.619,0,0,18.184
1982,7,"3820001",0.46,35.502,7.356,0,0,43.318
1983,7,"3820001",0.523,42.726,10.711,0,0,53.96
1984,7,"3820001",0.172,114.713,3.071,0,0,117.956
1985,7,"3820001",0.311,55.322,7.291,0,0,62.924
1986,7,"3820001",0.399,32.19,8.641,0,0,41.23
1987,7,"3820001",0.433,137.967,10.999,0,0,149.399
1988,7,"3820001",0.116,66.404,2.132,0,0,68.652
1989,7,"3820001",0.476,44.174,8.493,0,0,53.143
1990,7,"3820001",0.102,21.303,1.648,0,0,23.053
1991,7,"3820001",0.232,27.428,4.485,0,0,32.145
1992,7,"3820001",0.206,52.401,3.967,0,0,56.574
1993,7,"3820001",0.055,25.271,1.133,0,0,26.459
1994,7,"3820001",0.165,17.712,4.415,0,0,22.292
1995,7,"3820001",0.3,8.542,4.686,0,0,13.528
1996,7,"3820001",0.128,4.818,1.992,0,0,6.938
1997,7,"3820001",0.866,153.327,16.87,0,0,171.063
1998,7,"3820001",0.08,73.944,1.487,0,0,75.511
1999,7,"3820001",0,35.66,10.653,3.406,0,49.719
2000,7,"3820001",0.159,50.204,2.944,0,0,53.307
2001,7,"3820001",0.512,24.215,9.167,0,0,33.894
2002,7,"3820001",0.287,99.021,4.873,0,0,104.181
2003,7,"3820001",0.118,47.755,2.152,0,0,50.025
2004,7,"3820001",0.231,26.744,3.766,0,0,30.741
2005,7,"3820001",0.426,12.903,8.179,0,0,21.508
2006,7,"3820001",0.072,6.223,1.31,0,0,7.605
2007,7,"3820001",0.126,34.978,3.246,0,0,38.35
2008,7,"3820001",0.26,16.896,4.612,0,0,21.768
2009,7,"3820001",0.095,8.148,1.161,0,0,9.404
2010,7,"3820001",0.217,16.695,3.807,0,0,20.719
2011,7,"3820001",0.214,10.175,3.26,0,0,13.649
2012,7,"3820001",0.055,4.897,0.891,0,0,5.843
2013,7,"3820001",0.116,2.434,2.055,0,0,4.605
2014,7,"3820001",0.17,1.174,2.981,0,0,4.325
2015,7,"3820001",0.644,39.612,14.904,0,0,55.16
2016,7,"3820001",0.104,66.467,2.01,0,0,68.581
2017,7,"3820001",0.135,68.201,3.004,0,0,71.34
2018,7,"3820001",0.365,33.069,7.215,0,0,40.649
2019,7,"3820001",0.073,15.948,0.963,0,0,16.984
1981,8,"3820001",0.03,13.509,0.574,0,0,14.113
1982,8,"3820001",0.105,33.437,1.386,0,0,34.928
1983,8,"3820001",0.241,40.24,3.503,0,0,43.984
1984,8,"3820001",0.037,108.039,0.537,0,0,108.613
1985,8,"3820001",0.082,52.103,1.094,0,0,53.279
1986,8,"3820001",0.107,30.317,1.996,0,0,32.42
1987,8,"3820001",0.166,129.941,2.539,0,0,132.646
1988,8,"3820001",0.018,62.54,0.331,0,0,62.889
1989,8,"3820001",0.138,41.604,2.154,0,0,43.896
1990,8,"3820001",0.017,20.064,0.233,0,0,20.314
1991,8,"3820001",0.069,25.832,0.96,0,0,26.861
1992,8,"3820001",0.078,49.352,1.209,0,0,50.639
1993,8,"3820001",0.01,23.801,0.182,0,0,23.993
1994,8,"3820001",0.052,16.682,0.702,0,0,17.436
1995,8,"3820001",0.042,8.045,0.772,0,0,8.859
1996,8,"3820001",0.024,4.537,0.292,0,0,4.853
1997,8,"3820001",0.215,144.407,3.797,0,0,148.419
1998,8,"3820001",0.015,69.642,0.236,0,0,69.893
1999,8,"3820001",0.175,33.586,3.307,0,0,37.068
2000,8,"3820001",0.049,47.283,0.728,0,0,48.06
2001,8,"3820001",0.108,22.806,1.604,0,0,24.518
2002,8,"3820001",0.049,93.26,0.84,0,0,94.149
2003,8,"3820001",0.024,44.976,0.308,0,0,45.308
2004,8,"3820001",0.131,25.188,1.793,0,0,27.112
2005,8,"3820001",0.103,12.152,1.524,0,0,13.779
2006,8,"3820001",0.015,5.861,0.186,0,0,6.062
2007,8,"3820001",0.042,32.943,0.599,0,0,33.584
2008,8,"3820001",0.053,15.913,0.699,0,0,16.665
2009,8,"3820001",0.014,7.674,0.19,0,0,7.878
2010,8,"3820001",0.061,15.724,0.92,0,0,16.705
2011,8,"3820001",0.042,9.583,0.455,0,0,10.08
2012,8,"3820001",0.009,4.612,0.13,0,0,4.751
2013,8,"3820001",0.037,2.293,0.548,0,0,2.878
2014,8,"3820001",0.026,1.106,0.512,0,0,1.644
2015,8,"3820001",0.212,37.307,3.768,0,0,41.287
2016,8,"3820001",0.026,62.6,0.344,0,0,62.97
2017,8,"3820001",0.037,64.234,0.493,0,0,64.764
2018,8,"3820001",0.068,31.145,1.138,0,0,32.351
2019,8,"3820001",0.009,15.02,0.122,0,0,15.151
1981,9,"3820001",0.061,12.697,0.784,0,0,13.542
1982,9,"3820001",0.462,31.428,5.479,0,0,37.369
1983,9,"3820001",0.092,37.823,1.144,0,0,39.059
1984,9,"3820001",0.006,101.551,0.07,0,0,101.627
1985,9,"3820001",0.009,48.974,0.111,0,0,49.094
1986,9,"3820001",0.086,28.496,1.105,0,0,29.687
1987,9,"3820001",0.048,122.137,0.626,0,0,122.811
1988,9,"3820001",0.227,58.784,3.383,0,0,62.394
1989,9,"3820001",0.373,39.105,5.168,0,0,44.646
1990,9,"3820001",0.01,18.859,0.125,0,0,18.994
1991,9,"3820001",0.097,24.281,1.528,0,0,25.906
1992,9,"3820001",0.011,46.388,0.144,0,0,46.543
1993,9,"3820001",0.002,22.371,0.025,0,0,22.398
1994,9,"3820001",0.006,15.68,0.063,0,0,15.749
1995,9,"3820001",0.584,7.562,9.519,0,0,17.665
1996,9,"3820001",0.002,4.265,0.032,0,0,4.299
1997,9,"3820001",0.056,135.734,0.654,0,0,136.444
1998,9,"3820001",0.105,65.459,1.456,0,0,67.02
1999,9,"3820001",0.03,31.568,0.373,0,0,31.971
2000,9,"3820001",0.006,44.443,0.079,0,0,44.528
2001,9,"3820001",0.365,21.437,5.224,0,0,27.026
2002,9,"3820001",0.015,87.659,0.175,0,0,87.849
2003,9,"3820001",0.011,42.275,0.13,0,0,42.416
2004,9,"3820001",0.016,23.675,0.184,0,0,23.875
2005,9,"3820001",0.01,11.422,0.145,0,0,11.577
2006,9,"3820001",0.017,5.509,0.174,0,0,5.7
2007,9,"3820001",0.006,30.964,0.071,0,0,31.041
2008,9,"3820001",0.08,14.957,0.91,0,0,15.947
2009,9,"3820001",0.001,7.213,0.02,0,0,7.234
2010,9,"3820001",0.028,14.78,0.366,0,0,15.174
2011,9,"3820001",0.049,9.007,0.57,0,0,9.626
2012,9,"3820001",0.001,4.335,0.013,0,0,4.349
2013,9,"3820001",0.045,2.155,0.559,0,0,2.759
2014,9,"3820001",0.004,1.039,0.058,0,0,1.101
2015,9,"3820001",0.036,35.066,0.448,0,0,35.55
2016,9,"3820001",0.061,58.84,0.597,0,0,59.498
2017,9,"3820001",0.003,60.376,0.044,0,0,60.423
2018,9,"3820001",0.019,29.275,0.198,0,0,29.492
2019,9,"3820001",0.063,14.118,0.757,0,0,14.938
1981,10,"3820001",0.061,11.935,0.686,0,0,12.682
1982,10,"3820001",0.08,29.541,0.969,0,0,30.59
1983,10,"3820001",0.38,35.551,5.445,0,0,41.376
1984,10,"3820001",0.318,95.452,5.413,0,0,101.183
1985,10,"3820001",0.002,46.033,0.031,0,0,46.066
1986,10,"3820001",0.041,26.785,0.491,0,0,27.317
1987,10,"3820001",0.005,114.801,0.061,0,0,114.867
1988,10,"3820001",0.295,55.254,3.469,0,0,59.018
1989,10,"3820001",0.077,36.757,0.907,0,0,37.741
1990,10,"3820001",0.001,17.726,0.013,0,0,17.74
1991,10,"3820001",0.124,22.823,1.984,0,0,24.931
1992,10,"3820001",0.111,43.602,1.212,0,0,44.925
1993,10,"3820001",0.011,21.028,0.161,0,0,21.2
1994,10,"3820001",0.243,14.738,3.519,0,0,18.5
1995,10,"3820001",0.283,7.108,3.755,0,0,11.146
1996,10,"3820001",0.298,4.009,4.586,0,0,8.893
1997,10,"3820001",0.006,127.582,0.062,0,0,127.65
1998,10,"3820001",0.048,61.528,0.639,0,0,62.215
1999,10,"3820001",0.033,29.673,0.425,0,0,30.131
2000,10,"3820001",0.157,41.774,1.785,0,0,43.716
2001,10,"3820001",0.058,20.149,0.655,0,0,20.862
2002,10,"3820001",0.06,82.395,0.689,0,0,83.144
2003,10,"3820001",0.1,39.736,1.142,0,0,40.978
2004,10,"3820001",0.183,22.253,2.63,0,0,25.066
2005,10,"3820001",0.365,10.736,4.137,0,0,15.238
2006,10,"3820001",0.058,5.178,0.818,0,0,6.054
2007,10,"3820001",0.003,29.105,0.043,0,0,29.151
2008,10,"3820001",0.308,14.059,3.862,0,0,18.229
2009,10,"3820001",0.663,6.78,8.447,0,0,15.89
2010,10,"3820001",0.036,13.892,0.404,0,0,14.332
2011,10,"3820001",0.101,8.466,1.402,0,0,9.969
2012,10,"3820001",0.507,4.075,6.023,0,0,10.605
2013,10,"3820001",0.218,2.026,2.808,0,0,5.052
2014,10,"3820001",0.067,0.977,0.738,0,0,1.782
2015,10,"3820001",0.005,32.96,0.065,0,0,33.03
2016,10,"3820001",0.241,55.307,3.244,0,0,58.792
2017,10,"3820001",0.078,56.75,0.863,0,0,57.691
2018,10,"3820001",0.166,27.517,2.187,0,0,29.87
2019,10,"3820001",0.297,13.27,4.108,0,0,17.675
1981,11,"3820001",0.07,11.286,1.168,0,0,12.524
1982,11,"3820001",0.212,27.934,3.028,0,0,31.174
1983,11,"3820001",0.357,33.55,6.438,0,0,40.345
1984,11,"3820001",0.072,90.258,0.864,0,0,91.194
1985,11,"3820001",0.228,43.528,3.027,0,0,46.783
1986,11,"3820001",0.879,25.328,11.007,0,0,37.214
1987,11,"3820001",0.318,108.338,4.754,0,0,113.41
1988,11,"3820001",0.194,52.247,2.927,0,0,55.368
1989,11,"3820001",0.122,34.757,2.092,0,0,36.971
1990,11,"3820001",0.066,16.762,0.973,0,0,17.801
1991,11,"3820001",0.103,21.538,1.426,0,0,23.067
1992,11,"3820001",0.33,41.23,5.021,0,0,46.581
1993,11,"3820001",0.091,19.884,1.483,0,0,21.458
1994,11,"3820001",0.251,13.936,3.436,0,0,17.623
1995,11,"3820001",0.034,6.708,0.482,0,0,7.224
1996,11,"3820001",0.143,3.791,1.546,0,0,5.48
1997,11,"3820001",0.3,120.64,4.407,0,0,125.347
1998,11,"3820001",0.315,58.18,4.612,0,0,63.107
1999,11,"3820001",0.035,28.002,0.558,0,0,28.595
2000,11,"3820001",0.453,39.501,5.942,0,0,45.896
2001,11,"3820001",0.013,19.053,0.185,0,0,19.251
2002,11,"3820001",0.02,77.912,0.283,0,0,78.215
2003,11,"3820001",0.288,37.499,3.945,0,0,41.732
2004,11,"3820001",0.208,21.042,3.108,0,0,24.358
2005,11,"3820001",0.34,10.152,6.192,0,0,16.684
2006,11,"3820001",0.106,4.896,1.581,0,0,6.583
2007,11,"3820001",0.035,27.466,0.574,0,0,28.075
2008,11,"3820001",0.512,13.294,9.023,0,0,22.829
2009,11,"3820001",0.075,6.411,0.982,0,0,7.468
2010,11,"3820001",0.391,13.136,5.488,0,0,19.015
2011,11,"3820001",0.419,7.99,6.503,0,0,14.912
2012,11,"3820001",0.204,3.853,2.86,0,0,6.917
2013,11,"3820001",0.028,1.915,0.396,0,0,2.339
2014,11,"3820001",0.242,0.924,3.762,0,0,4.928
2015,11,"3820001",0.001,31.105,0.009,0,0,31.115
2016,11,"3820001",0.527,52.297,8.068,0,0,60.892
2017,11,"3820001",0.256,53.662,4.583,0,0,58.501
2018,11,"3820001",0.066,26.02,0.962,0,0,27.048
2019,11,"3820001",0.037,12.523,0.496,0,0,13.056
1981,12,"3820001",0.071,10.608,1.263,0,0,11.942
1982,12,"3820001",0.025,26.256,0.492,0,0,26.773
1983,12,"3820001",0.25,31.535,6.945,0,0,38.73
1984,12,"3820001",0.03,84.838,0.536,0,0,85.404
1985,12,"3820001",0.049,40.914,1.094,0,0,42.057
1986,12,"3820001",0.299,23.806,9.33,0,0,33.435
1987,12,"3820001",0.046,101.832,0.89,0,0,102.768
1988,12,"3820001",0.027,49.109,0.545,0,0,49.681
1989,12,"3820001",0.02,32.669,0.384,0,0,33.073
1990,12,"3820001",0.007,15.755,0.151,0,0,15.913
1991,12,"3820001",0.486,20.244,14.402,0,0,35.132
1992,12,"3820001",0.059,38.754,1.256,0,0,40.069
1993,12,"3820001",0.038,18.689,0.739,0,0,19.466
1994,12,"3820001",0.031,13.099,0.527,0,0,13.657
1995,12,"3820001",0.029,6.305,0.576,0,0,6.91
1996,12,"3820001",0.059,3.563,1.043,0,0,4.665
1997,12,"3820001",0.092,113.395,1.829,0,0,115.316
1998,12,"3820001",0.129,54.686,3.02,0,0,57.835
1999,12,"3820001",0.008,26.32,0.161,0,0,26.489
2000,12,"3820001",0.685,37.129,17.199,0,0,55.013
2001,12,"3820001",0.002,17.909,0.037,0,0,17.948
2002,12,"3820001",0.004,73.232,0.088,0,0,73.324
2003,12,"3820001",0.16,35.247,4.089,0,0,39.496
2004,12,"3820001",0.185,19.779,4.328,0,0,24.292
2005,12,"3820001",0.054,9.542,1.022,0,0,10.618
2006,12,"3820001",0.014,4.602,0.286,0,0,4.902
2007,12,"3820001",0.043,25.817,0.988,0,0,26.848
2008,12,"3820001",0.085,12.496,1.454,0,0,14.035
2009,12,"3820001",0.008,6.026,0.13,0,0,6.164
2010,12,"3820001",0.146,12.347,2.889,0,0,15.382
2011,12,"3820001",0.053,7.51,1.001,0,0,8.564
2012,12,"3820001",0.025,3.622,0.647,0,0,4.294
2013,12,"3820001",0.032,1.8,0.861,0,0,2.693
2014,12,"3820001",0.593,0.868,23.907,0,0,25.368
2015,12,"3820001",0.037,29.237,0.653,0,0,29.927
2016,12,"3820001",0.069,49.157,1.381,0,0,50.607
2017,12,"3820001",0.037,50.439,0.733,0,0,51.209
2018,12,"3820001",0.009,24.457,0.157,0,0,24.623
2019,12,"3820001",0.009,11.771,0.169,0,0,11.949
1981,1,"4302001",0.125,19.018,163.796,0.071,0,183.01
1982,1,"4302001",0.233,7.796,118.144,0,0,126.173
1983,1,"4302001",0.152,20.337,177.952,10.421,0,208.862
1984,1,"4302001",0.237,33.094,218.213,0,0,251.544
1985,1,"4302001",0,56.34,272.09,4.166,0,332.596
1986,1,"4302001",0.328,20.3,188.021,0,0,208.649
1987,1,"4302001",0.146,19.259,179.277,1.706,0,200.388
1988,1,"4302001",0.312,48.309,266.814,0,0,315.435
1989,1,"4302001",0,17.993,181.648,11.337,0,210.978
1990,1,"4302001",0,16.603,169.892,0.513,0,187.008
1991,1,"4302001",0.12,7.783,118.553,0,0,126.456
1992,1,"4302001",0,19.067,177.54,15.95,0,212.557
1993,1,"4302001",0.298,33.43,211.117,0,0,244.845
1994,1,"4302001",0.146,9.609,124.494,0,0,134.249
1995,1,"4302001",0.162,10.191,126.205,0,0,136.558
1996,1,"4302001",0.157,8.845,121.688,0,0,130.69
1997,1,"4302001",0.135,5.03,91.969,0,0,97.134
1998,1,"4302001",0,46.311,254.694,5.507,0,306.512
1999,1,"4302001",0.153,19.361,183.757,11.958,0,215.229
2000,1,"4302001",0.172,10.56,139.772,0,0,150.504
2001,1,"4302001",0,19.887,171.967,0.565,0,192.419
2002,1,"4302001",0.143,16.91,167.134,0,0,184.187
2003,1,"4302001",0.213,30.471,205.74,0,0,236.424
2004,1,"4302001",0.147,14.67,153.535,0,0,168.352
2005,1,"4302001",0,19.652,173.125,14.045,0,206.822
2006,1,"4302001",0.275,20.728,180.741,0,0,201.744
2007,1,"4302001",0.132,15.274,157.125,0.553,0,173.084
2008,1,"4302001",0,19.15,176.599,0,0,195.749
2009,1,"4302001",0.227,18.604,169.799,0,0,188.63
2010,1,"4302001",0.158,12.466,140.233,0,0,152.857
2011,1,"4302001",0.13,10.818,134.09,0,0,145.038
2012,1,"4302001",0,15.31,150.264,8.893,0,174.467
2013,1,"4302001",0.162,12.687,141.678,0,0,154.527
2014,1,"4302001",0.105,9.662,127.518,0,0,137.285
2015,1,"4302001",0.169,7.993,113.79,0,0,121.952
2016,1,"4302001",0.137,33.644,219.097,7.344,0,260.222
2017,1,"4302001",0.239,31.232,211.464,0,0,242.935
2018,1,"4302001",0.234,17.026,163.191,0,0,180.451
2019,1,"4302001",0.145,11.827,134.493,0,0,146.465
1981,2,"4302001",0.094,17.418,163.883,2.229,0,183.624
1982,2,"4302001",0.073,10.083,135.929,5.969,0,152.054
1983,2,"4302001",0,18.317,179.382,18.945,0,216.644
1984,2,"4302001",0.122,28.715,213.66,0.076,0,242.573
1985,2,"4302001",0.147,51.112,271.722,0,0,322.981
1986,2,"4302001",0,20.771,195.153,20.938,0,236.862
1987,2,"4302001",0.123,17.748,182.128,9.786,0,209.785
1988,2,"4302001",0,43.185,266.399,7.924,0,317.508
1989,2,"4302001",0,15.781,181.18,11.658,0,208.619
1990,2,"4302001",0,14.492,166.455,0.403,0,181.35
1991,2,"4302001",0.065,8.723,126.048,0.841,0,135.677
1992,2,"4302001",0,17.931,180.877,70.195,0,269.003
1993,2,"4302001",0,29.95,211.541,27.013,0,268.504
1994,2,"4302001",0,8.633,122.54,1.076,0,132.249
1995,2,"4302001",0.133,8.963,122.717,0,0,131.813
1996,2,"4302001",0,7.668,118.229,0,0,125.897
1997,2,"4302001",0,5.072,94.624,0.118,0,99.814
1998,2,"4302001",0,40.396,252.49,7.555,0,300.441
1999,2,"4302001",0.12,19.67,189.468,3.717,0,212.975
2000,2,"4302001",0,10.064,142.696,3.97,0,156.73
2001,2,"4302001",0,18.525,176.363,0.996,0,195.884
2002,2,"4302001",0,25.727,204.267,19.738,0,249.732
2003,2,"4302001",0.116,33.488,222.789,2.677,0,259.07
2004,2,"4302001",0.101,12.722,149.892,0.001,0,162.716
2005,2,"4302001",0.091,17.537,174.047,38.671,0,230.346
2006,2,"4302001",0,20.69,184.936,14.767,0,220.393
2007,2,"4302001",0,13.96,159.205,7.373,0,180.538
2008,2,"4302001",0,19.122,181.547,16.46,0,217.129
2009,2,"4302001",0.085,16.277,164.811,0,0,181.173
2010,2,"4302001",0,13.008,148.173,19.609,0,180.79
2011,2,"4302001",0.082,9.926,132.972,0.011,0,142.991
2012,2,"4302001",0.1,19.899,174.989,6.216,0,201.204
2013,2,"4302001",0,12.979,148.659,14.089,0,175.727
2014,2,"4302001",0,8.378,124.404,0.495,0,133.277
2015,2,"4302001",0.067,6.938,110.923,0,0,117.928
2016,2,"4302001",0,29.492,219.111,60.603,0,309.206
2017,2,"4302001",0,32.401,224.899,14.005,0,271.305
2018,2,"4302001",0.081,16.109,163.333,0.699,0,180.222
2019,2,"4302001",0,11.07,135.829,10.591,0,157.49
1981,3,"4302001",0.101,15.171,162.484,2.229,0,179.985
1982,3,"4302001",0,10.587,143.621,42.057,0,196.265
1983,3,"4302001",0,15.955,178.906,21.785,0,216.646
1984,3,"4302001",0,28.404,223.488,27.715,0,279.607
1985,3,"4302001",0,44.675,266.062,0,0,310.737
1986,3,"4302001",0,19.107,197.393,31.877,0,248.377
1987,3,"4302001",0,17.765,189.266,9.791,0,216.822
1988,3,"4302001",0.159,37.64,264.921,9.073,0,311.793
1989,3,"4302001",0,15.197,184.29,20.747,0,220.234
1990,3,"4302001",0.128,12.77,164.324,0.087,0,177.309
1991,3,"4302001",0.104,12.685,151.368,11.952,0,176.109
1992,3,"4302001",0,16.572,182.685,156.03,0,355.287
1993,3,"4302001",0.171,26.731,211.511,24.516,0,262.929
1994,3,"4302001",0,7.672,120.951,1.498,0,130.121
1995,3,"4302001",0,7.989,121.406,0.615,0,130.01
1996,3,"4302001",0,6.732,116.721,5.74,0,129.193
1997,3,"4302001",0,14.288,153.32,121.173,0,288.781
1998,3,"4302001",0,35.429,251.942,30.871,0,318.242
1999,3,"4302001",0,17.57,188.567,2.607,0,208.744
2000,3,"4302001",0,10.036,147.58,67.557,0,225.173
2001,3,"4302001",0.125,16.981,177.952,0,0,195.058
2002,3,"4302001",0.119,26.022,214.636,29.66,0,270.437
2003,3,"4302001",0,30.498,223.482,0,0,253.98
2004,3,"4302001",0,11.16,148.105,0,0,159.265
2005,3,"4302001",0.153,20.128,190.947,55.175,0,266.403
2006,3,"4302001",0.121,18.786,185.956,17.027,0,221.89
2007,3,"4302001",0.128,25.247,209.047,20.654,0,255.076
2008,3,"4302001",0.097,20.261,193.632,22.538,0,236.528
2009,3,"4302001",0,14.259,162.441,10.937,0,187.637
2010,3,"4302001",0,13.911,159.369,28.901,0,202.181
2011,3,"4302001",0,12.969,155.115,13.073,0,181.157
2012,3,"4302001",0.125,18.204,176.608,3.095,0,198.032
2013,3,"4302001",0,11.576,149.15,17.205,0,177.931
2014,3,"4302001",0,8.356,129.227,7.988,0,145.571
2015,3,"4302001",0.092,6.043,107.528,0,0,113.663
2016,3,"4302001",0.145,39.517,257.985,78.353,0,376
2017,3,"4302001",0,28.983,224.677,14.808,0,268.468
2018,3,"4302001",0,14.739,165.011,6.504,0,186.254
2019,3,"4302001",0,14.256,155.588,0.1,0,169.944
1981,4,"4302001",0.174,14.175,163.041,4.039,0,181.429
1982,4,"4302001",0,19.052,184.579,54.317,0,257.948
1983,4,"4302001",0,14.151,179.834,75.605,0,269.59
1984,4,"4302001",0.192,48.761,284.146,176.306,0,509.405
1985,4,"4302001",0,38.907,263.777,3.485,0,306.169
1986,4,"4302001",0,17.633,199.065,42.297,0,258.995
1987,4,"4302001",0,37.023,252.49,87.455,0,376.968
1988,4,"4302001",0.166,39.031,275.044,0,0,314.241
1989,4,"4302001",0,13.463,183.394,28.129,0,224.986
1990,4,"4302001",0.094,12.65,169.836,2.189,0,184.769
1991,4,"4302001",0,12.465,156.509,44.032,0,213.006
1992,4,"4302001",0,14.536,182.712,192.836,0,390.084
1993,4,"4302001",0,26.786,220.604,27.339,0,274.729
1994,4,"4302001",0,15.702,166.183,0,0,181.885
1995,4,"4302001",0,6.959,120.864,12.253,0,140.076
1996,4,"4302001",0.13,6.626,119.566,1.635,0,127.957
1997,4,"4302001",0.178,25.625,200.951,94.538,0,321.292
1998,4,"4302001",0,31.16,251.439,36.1,0,318.699
1999,4,"4302001",0.176,15.237,186.989,2.697,0,205.099
2000,4,"4302001",0.096,9.319,149.312,101.814,0,260.541
2001,4,"4302001",0.182,20.055,194.745,17.793,0,232.775
2002,4,"4302001",0,33.003,243.22,98.423,0,374.646
2003,4,"4302001",0.167,33.974,243.376,14.847,0,292.364
2004,4,"4302001",0,11.049,151.999,44.096,0,207.144
2005,4,"4302001",0.18,17.693,189.688,54.415,0,261.976
2006,4,"4302001",0,31.241,230.313,7.44,0,268.994
2007,4,"4302001",0.19,31.009,236.442,53.685,0,321.326
2008,4,"4302001",0,19.399,197.914,21.083,0,238.396
2009,4,"4302001",0.097,12.784,163.429,25.015,0,201.325
2010,4,"4302001",0,12.061,159.009,29.836,0,200.906
2011,4,"4302001",0,11.787,156.237,21.212,0,189.236
2012,4,"4302001",0.115,16.019,174.984,1.93,0,193.048
2013,4,"4302001",0.106,10.868,151.289,32.952,0,195.215
2014,4,"4302001",0.136,8.56,134.07,0.671,0,143.437
2015,4,"4302001",0.092,8.479,126.541,33.217,0,168.329
2016,4,"4302001",0,38.619,266.574,110.482,0,415.675
2017,4,"4302001",0.199,29.078,230.945,0,0,260.222
2018,4,"4302001",0,15.419,173.884,6.814,0,196.117
2019,4,"4302001",0.192,17.025,172.667,0,0,189.884
1981,5,"4302001",0.166,17.333,180.61,0,0,198.109
1982,5,"4302001",0.313,30.877,223.838,2.941,0,257.969
1983,5,"4302001",0,22.019,211.341,80.786,0,314.146
