"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
1987,8,"4313001",1.959,362.452,401.038,0,14.729,780.178
1988,8,"4313001",1.393,201.549,232.329,0,0,435.271
1989,8,"4313001",1.781,165.038,291.685,0,0,458.504
1990,8,"4313001",1.972,118.479,237.289,0,0,357.74
1991,8,"4313001",1.983,133.618,297.397,0,0,432.998
1992,8,"4313001",1.793,288.198,365.414,0,0,655.405
1993,8,"4313001",0.936,222.201,308.341,0,0,531.478
1994,8,"4313001",1.955,90.118,209.302,0,0,301.375
1995,8,"4313001",1.102,45.03,125.615,0,0,171.747
1996,8,"4313001",2.519,31.299,136.997,0,0,170.815
1997,8,"4313001",1.549,203.232,403.945,0,59.486,668.212
1998,8,"4313001",1.667,190.745,269.507,0,0,461.919
1999,8,"4313001",0.923,136.778,266.007,0,0,403.708
2000,8,"4313001",1.562,152.903,314.078,0,0,468.543
2001,8,"4313001",1.801,165.786,303.326,0,0,470.913
2002,8,"4313001",1.219,317.925,362.917,0,0,682.061
2003,8,"4313001",2.362,189.031,225.787,0,0,417.18
2004,8,"4313001",2.012,116.234,251.443,0,0,369.689
2005,8,"4313001",1.769,190.928,346.036,0,0,538.733
2006,8,"4313001",2.348,156.686,266.169,0,0,425.203
2007,8,"4313001",1.853,161.181,295.628,0,0,458.662
2008,8,"4313001",2.219,156.54,286.287,0,0,445.046
2009,8,"4313001",2.072,103.356,215.406,0,0,320.834
2010,8,"4313001",1.602,70.813,225.335,0,0,297.75
2011,8,"4313001",2.901,57.398,198.096,0,0,258.395
2012,8,"4313001",1.612,42.173,158.658,0,0,202.443
2013,8,"4313001",1.74,32.014,171.413,0,0,205.167
2014,8,"4313001",0.932,19.898,106.158,0,0,126.988
2015,8,"4313001",1.246,71.23,293.479,0,0,365.955
2016,8,"4313001",2.02,225.609,340.522,0,0,568.151
2017,8,"4313001",2.304,161.531,254.418,0,0,418.253
2018,8,"4313001",1.338,95.107,208.615,0,0,305.06
2019,8,"4313001",2.294,45.12,82.955,0,0,130.369
1981,9,"4313001",2.549,99.772,196.959,0,0,299.28
1982,9,"4313001",2.651,212.751,308.473,0,0,523.875
1983,9,"4313001",2.518,273.537,290.765,0,0,566.82
1984,9,"4313001",2.7,422.857,332.392,0,0,757.949
1985,9,"4313001",2.435,256.343,228.168,0,0,486.946
1986,9,"4313001",2.511,183.243,243.247,0,0,429.001
1987,9,"4313001",2.348,367.15,354.557,0,0,724.055
1988,9,"4313001",2.236,196.667,208.143,0,0,407.046
1989,9,"4313001",2.108,168.487,257.852,0,0,428.447
1990,9,"4313001",2.72,112.972,176.429,0,0,292.121
1991,9,"4313001",1.635,150.03,290.344,0,0,442.009
1992,9,"4313001",2.431,282.885,314.946,0,0,600.262
1993,9,"4313001",2.515,208.712,243.952,0,0,455.179
1994,9,"4313001",3.234,84.275,133.478,0,0,220.987
1995,9,"4313001",1.863,44.017,112.71,0,0,158.59
1996,9,"4313001",2.502,29.742,80.893,0,0,113.137
1997,9,"4313001",2.505,258.65,351.237,0,0,612.392
1998,9,"4313001",2.302,186.364,227.177,0,0,415.843
1999,9,"4313001",2.568,131.244,215.876,0,0,349.688
2000,9,"4313001",2.439,152.328,266.514,0,0,421.281
2001,9,"4313001",2.156,176.059,276.123,0,0,454.338
2002,9,"4313001",2.732,317.286,314.995,0,0,635.013
2003,9,"4313001",2.787,178.211,174.479,0,0,355.477
2004,9,"4313001",2.715,111.581,196.422,0,0,310.718
2005,9,"4313001",2.119,180.548,276.984,0,0,459.651
2006,9,"4313001",3.163,148.882,203.051,0,0,355.096
2007,9,"4313001",2.48,158.922,252.965,0,0,414.367
2008,9,"4313001",2.786,154.165,236.332,0,0,393.283
2009,9,"4313001",2.009,98.57,160.115,0,0,260.694
2010,9,"4313001",2.261,69.732,185.217,0,0,257.21
2011,9,"4313001",2.96,57.226,147.494,0,0,207.68
2012,9,"4313001",2.202,39.728,98.306,0,0,140.236
2013,9,"4313001",2.624,31.556,111.439,0,0,145.619
2014,9,"4313001",2.226,18.658,52.183,0,0,73.067
2015,9,"4313001",2.316,81.881,261.242,0,0,345.439
2016,9,"4313001",3.074,228.897,294.496,0,0,526.467
2017,9,"4313001",2.241,153.045,186.848,0,0,342.134
2018,9,"4313001",3.077,91.369,160.122,0,0,254.568
2019,9,"4313001",2.863,41.733,15.17,0,0,59.766
1981,10,"4313001",2.887,95.258,143.634,0,0,241.779
1982,10,"4313001",2.355,208.192,252.467,0,0,463.014
1983,10,"4313001",2.251,269.801,253.164,0,0,525.216
1984,10,"4313001",1.575,418.679,300.893,0,0,721.147
1985,10,"4313001",2.594,237.358,149.454,0,0,389.406
1986,10,"4313001",2.797,173.802,181.013,0,0,357.612
1987,10,"4313001",2.325,345.716,291.638,0,0,639.679
1988,10,"4313001",2.656,192.703,188.78,0,0,384.139
1989,10,"4313001",2.806,158.454,191.684,0,0,352.944
1990,10,"4313001",1.853,104.957,106.682,0,0,213.492
1991,10,"4313001",1.648,148.929,241.588,0,0,392.165
1992,10,"4313001",2.923,267.705,246.237,0,0,516.865
1993,10,"4313001",2.047,194.977,173.87,0,0,370.894
1994,10,"4313001",1.867,80.277,99.354,0,0,181.498
1995,10,"4313001",2.197,42.814,98.737,0,0,143.748
1996,10,"4313001",1.931,27.484,17.296,0,0,46.711
1997,10,"4313001",2.962,242.248,265.64,0,0,510.85
1998,10,"4313001",2.211,179.242,187.213,0,0,368.666
1999,10,"4313001",2.308,122.579,144.942,0,0,269.829
2000,10,"4313001",2.848,146.993,209.789,0,0,359.63
2001,10,"4313001",2.895,172.24,228.597,0,0,403.732
2002,10,"4313001",2.676,297.184,241.823,0,0,541.683
2003,10,"4313001",2.829,166.052,111.793,0,0,280.674
2004,10,"4313001",1.574,107.058,158.056,0,0,266.688
2005,10,"4313001",2.892,173.778,216.91,0,0,393.58
2006,10,"4313001",1.864,141.19,153.583,0,0,296.637
2007,10,"4313001",1.7,150.389,188.319,0,0,340.408
2008,10,"4313001",2.488,150.969,197.266,0,0,350.723
2009,10,"4313001",2.443,93.732,124.989,0,0,221.164
2010,10,"4313001",2.673,65.762,120.976,0,0,189.411
2011,10,"4313001",2.322,57.025,114.733,0,0,174.08
2012,10,"4313001",2.507,38.703,96.764,0,0,137.974
2013,10,"4313001",2.573,29.654,52.513,0,0,84.74
2014,10,"4313001",0.131,17.246,0.17,0,0,17.547
2015,10,"4313001",2.347,82.621,204.289,0,0,289.257
2016,10,"4313001",2.289,217.383,221.292,0,0,440.964
2017,10,"4313001",3.008,144.956,136.4,0,0,284.364
2018,10,"4313001",2.484,85.776,93.256,0,0,181.516
2019,10,"4313001",2.036,38.525,4.552,0,0,45.113
1981,11,"4313001",1.584,89.579,105.692,0,0,196.855
1982,11,"4313001",1.988,205.615,223.536,0,0,431.139
1983,11,"4313001",1.512,260.694,224.612,0,0,486.818
1984,11,"4313001",2.716,392.266,241.858,0,0,636.84
1985,11,"4313001",2.237,223.494,127.936,0,0,353.667
1986,11,"4313001",2.588,167.546,162.166,0,0,332.3
1987,11,"4313001",1.937,333.833,257.069,0,0,592.839
1988,11,"4313001",1.804,180.849,138.548,0,0,321.201
1989,11,"4313001",1.609,150.793,157.279,0,0,309.681
1990,11,"4313001",1.986,98.027,56.136,0,0,156.149
1991,11,"4313001",2.201,144.635,203.552,0,0,350.388
1992,11,"4313001",1.874,258.332,219.808,0,0,480.014
1993,11,"4313001",1.735,182.494,129.88,0,0,314.109
1994,11,"4313001",2.13,75.785,76.17,0,0,154.085
1995,11,"4313001",2.06,39.836,41.447,0,0,83.343
1996,11,"4313001",0.493,25.567,0.616,0,0,26.676
1997,11,"4313001",1.955,238.843,243.135,0,0,483.933
1998,11,"4313001",2.036,168.057,130.022,0,0,300.115
1999,11,"4313001",1.604,115.049,109.431,0,0,226.084
2000,11,"4313001",2.419,140.271,158.546,0,0,301.236
2001,11,"4313001",1.927,162.039,175.125,0,0,339.091
2002,11,"4313001",2.114,277.326,182.449,0,0,461.889
2003,11,"4313001",2.225,154.593,68.77,0,0,225.588
2004,11,"4313001",1.934,100.881,113.293,0,0,216.108
2005,11,"4313001",1.187,170.15,195.754,0,0,367.091
2006,11,"4313001",1.744,132.937,115.553,0,0,250.234
2007,11,"4313001",1.576,143.038,153.926,0,0,298.54
2008,11,"4313001",1.438,144.495,168.069,0,0,314.002
2009,11,"4313001",2.392,87.957,73.095,0,0,163.444
2010,11,"4313001",2.182,62.575,93.629,0,0,158.386
2011,11,"4313001",1.889,53.913,84.193,0,0,139.995
2012,11,"4313001",2.104,36.419,50.129,0,0,88.652
2013,11,"4313001",1.309,27.596,3.322,0,0,32.227
2014,11,"4313001",1.022,16.042,3.063,0,0,20.127
2015,11,"4313001",2.002,77.915,138.815,0,0,218.732
2016,11,"4313001",1.947,209.639,193.694,0,0,405.28
2017,11,"4313001",1.444,136.686,104.25,0,0,242.38
2018,11,"4313001",2.003,80.341,48.933,0,0,131.277
2019,11,"4313001",0.162,35.742,0.32,0,0,36.224
1981,12,"4313001",1.595,83.695,88.77,0,0,174.06
1982,12,"4313001",1.304,192.257,177.899,0,0,371.46
1983,12,"4313001",0,252.346,224.275,19.741,0,496.362
1984,12,"4313001",1.592,366.511,206.359,0,0,574.462
1985,12,"4313001",1.097,206.885,92.151,0,0,300.133
1986,12,"4313001",0,160.476,168.512,0,0,328.988
1987,12,"4313001",1.479,310.94,209.248,0,0,521.667
1988,12,"4313001",1.414,167.595,99.322,0,0,268.331
1989,12,"4313001",1.21,140.606,130.813,0,0,272.629
1990,12,"4313001",0.831,90.502,4.143,0,0,95.476
1991,12,"4313001",0.882,139.716,195.138,0,0,335.736
1992,12,"4313001",1.312,240.325,172.33,0,0,413.967
1993,12,"4313001",1.417,169.155,87.137,0,0,257.709
1994,12,"4313001",1.678,69.983,29.801,0,0,101.462
1995,12,"4313001",1.394,36.785,5.722,0,0,43.901
1996,12,"4313001",0.598,23.599,1.947,0,0,26.144
1997,12,"4313001",1.452,226.63,213.272,0,0,441.354
1998,12,"4313001",0.964,157.334,117.96,0,0,276.258
1999,12,"4313001",1.253,106.494,69.755,0,0,177.502
2000,12,"4313001",1.068,133.265,153.437,0,0,287.77
2001,12,"4313001",1.296,150.144,126.529,0,0,277.969
2002,12,"4313001",1.401,258.468,141.647,0,0,401.516
2003,12,"4313001",0.887,142.705,24.252,0,0,167.844
2004,12,"4313001",0.878,95.422,114.8,0,0,211.1
2005,12,"4313001",1.54,157.898,148.681,0,0,308.119
2006,12,"4313001",1.31,123.006,73.738,0,0,198.054
2007,12,"4313001",1.124,133.963,123.417,0,0,258.504
2008,12,"4313001",1.748,135.264,131.36,0,0,268.372
2009,12,"4313001",1.712,81.231,12.995,0,0,95.938
2010,12,"4313001",1.432,59.075,79.586,0,0,140.093
2011,12,"4313001",1.52,49.921,35.496,0,0,86.937
2012,12,"4313001",0.823,33.619,9.875,0,0,44.317
2013,12,"4313001",0,25.471,10.113,3.062,0,38.646
2014,12,"4313001",0.865,14.829,32.329,0,0,48.023
2015,12,"4313001",1.683,73.276,104.696,0,0,179.655
2016,12,"4313001",1.408,195.133,152.956,0,0,349.497
2017,12,"4313001",1.367,126.531,60.556,0,0,188.454
2018,12,"4313001",0.71,74.164,2.291,0,0,77.165
2019,12,"4313001",0.065,32.988,0.2,0,0,33.253
1981,1,"4320001",0.333,61.812,121.998,0,0,184.143
1982,1,"4320001",0.769,35.755,107.312,0,0,143.836
1983,1,"4320001",0.433,83.04,157.739,0,0,241.212
1984,1,"4320001",0.561,116.912,189.613,0,0,307.086
1985,1,"4320001",0,157.331,138.51,3.207,0,299.048
1986,1,"4320001",0.662,76.229,114.025,0,0,190.916
1987,1,"4320001",0,66.65,160.32,5.972,0,232.942
1988,1,"4320001",0.46,146.767,124.319,0,0,271.546
1989,1,"4320001",0,64.089,111.321,8.172,0,183.582
1990,1,"4320001",0,58.784,134.931,7.485,0,201.2
1991,1,"4320001",0.242,33.805,92.537,0,0,126.584
1992,1,"4320001",0,59.866,183.258,15.773,0,258.897
1993,1,"4320001",0.692,115.917,148.21,0,0,264.819
1994,1,"4320001",0.336,34.598,95.014,0,0,129.948
1995,1,"4320001",0.447,21.483,107.907,0,0,129.837
1996,1,"4320001",0.602,18.977,141.177,0,0,160.756
1997,1,"4320001",0.445,14.928,88.828,0,0,104.201
1998,1,"4320001",0,124.722,182.778,10.613,0,318.113
1999,1,"4320001",0.428,72.825,143.862,0,0,217.115
2000,1,"4320001",0.469,50.244,117.495,0,0,168.208
2001,1,"4320001",0,56.068,155.914,5.442,0,217.424
2002,1,"4320001",0,61.356,130.581,0,0,191.937
2003,1,"4320001",0.327,115.737,106.198,0,0,222.262
2004,1,"4320001",0,50.588,98.044,4.149,0,152.781
2005,1,"4320001",0,35.794,146.746,16.18,0,198.72
2006,1,"4320001",0.645,62.547,115.099,0,0,178.291
2007,1,"4320001",0,37.576,108.016,2.698,0,148.29
2008,1,"4320001",0,44.12,116.859,3.723,0,164.702
2009,1,"4320001",0.503,37.932,107.23,0,0,145.665
2010,1,"4320001",0.303,21.4,88.847,0,0,110.55
2011,1,"4320001",0.325,24.567,128.229,0,0,153.121
2012,1,"4320001",0,22.249,118.795,6.948,0,147.992
2013,1,"4320001",0.327,17.008,100.261,0,0,117.596
2014,1,"4320001",0,13.654,95.916,0.197,0,109.767
2015,1,"4320001",0.537,8.551,95.742,0,0,104.83
2016,1,"4320001",0,44.87,166.382,22,0,233.252
2017,1,"4320001",0.502,87.168,129.374,0,0,217.044
2018,1,"4320001",0.477,46.496,91.465,0,0,138.438
2019,1,"4320001",0.267,26.605,77.513,0,0,104.385
1981,2,"4320001",0,57.148,136.106,12.963,0,206.217
1982,2,"4320001",0,32.918,105.898,35.909,0,174.725
1983,2,"4320001",0,76.647,161.347,23.305,0,261.299
1984,2,"4320001",0,107.774,190.006,13.949,0,311.729
1985,2,"4320001",0,145.142,147.852,0.329,0,293.323
1986,2,"4320001",0,70.188,112.436,39.547,0,222.171
1987,2,"4320001",0,61.349,160.519,51.199,0,273.067
1988,2,"4320001",0,135.221,132.433,7.324,0,274.978
1989,2,"4320001",0,59.048,118.297,21.298,0,198.643
1990,2,"4320001",0,54.336,140.504,6.173,0,201.013
1991,2,"4320001",0,31.325,120.318,0,0,151.643
1992,2,"4320001",0,56.065,192.352,49.98,0,298.397
1993,2,"4320001",0,107.084,157.835,42.634,0,307.553
1994,2,"4320001",0,31.852,91.282,7.752,0,130.886
1995,2,"4320001",0.359,19.839,107.771,0,0,127.969
1996,2,"4320001",0,17.551,137.134,0,0,154.685
1997,2,"4320001",0,13.765,92.462,14.653,0,120.88
1998,2,"4320001",0,117.087,199.225,7.693,0,324.005
1999,2,"4320001",0,67.038,136.463,10.021,0,213.522
2000,2,"4320001",0,46.352,126.188,22.55,0,195.09
2001,2,"4320001",0,51.84,160.949,22.326,0,235.115
2002,2,"4320001",0,56.964,150.98,77.76,0,285.704
2003,2,"4320001",0,106.528,102.883,38.719,0,248.13
2004,2,"4320001",0,46.582,101.247,9.576,0,157.405
2005,2,"4320001",0,32.941,146.746,56.062,0,235.749
2006,2,"4320001",0,57.73,121.102,12.991,0,191.823
2007,2,"4320001",0,34.675,118.081,22.277,0,175.033
2008,2,"4320001",0,40.713,122.034,26.665,0,189.412
2009,2,"4320001",0,34.959,104.752,5.611,0,145.322
2010,2,"4320001",0,19.739,98.432,44.667,0,162.838
2011,2,"4320001",0,22.688,125.185,5.216,0,153.089
2012,2,"4320001",0,20.681,132.164,18.448,0,171.293
2013,2,"4320001",0,15.675,100.701,34.54,0,150.916
2014,2,"4320001",0,12.577,94.07,11.757,0,118.404
2015,2,"4320001",0,7.898,97.828,0.357,0,106.083
2016,2,"4320001",0,41.813,174.3,68.178,0,284.291
2017,2,"4320001",0,80.317,131.306,58.059,0,269.682
2018,2,"4320001",0,42.838,97.704,3.209,0,143.751
2019,2,"4320001",0,24.509,85.978,19.285,0,129.772
1981,3,"4320001",0,52.735,136.106,16.08,0,204.921
1982,3,"4320001",0,30.382,106.777,93.525,0,230.684
1983,3,"4320001",0,70.729,161.347,37.348,0,269.424
1984,3,"4320001",0,99.451,190.006,59.194,0,348.651
1985,3,"4320001",0,134.039,149.24,8.281,0,291.56
1986,3,"4320001",0,64.768,112.436,68.898,0,246.102
1987,3,"4320001",0,56.612,160.519,79.462,0,296.593
1988,3,"4320001",0,124.779,132.433,16.655,0,273.867
1989,3,"4320001",0,54.489,118.297,34.477,0,207.263
1990,3,"4320001",0,50.14,140.504,12.988,0,203.632
1991,3,"4320001",0,28.926,121.914,70.709,0,221.549
1992,3,"4320001",0,51.736,192.352,120.864,0,364.952
1993,3,"4320001",0,98.816,157.835,51.956,0,308.607
1994,3,"4320001",0,29.422,98.334,11.374,0,139.13
1995,3,"4320001",0,18.358,112.489,8.991,0,139.838
1996,3,"4320001",0,16.199,134.902,25.612,0,176.713
1997,3,"4320001",0,12.702,92.462,168.232,0,273.396
1998,3,"4320001",0,108.062,199.338,43.87,0,351.27
1999,3,"4320001",0,61.861,136.463,20.992,0,219.316
2000,3,"4320001",0,42.773,126.188,86.041,0,255.002
2001,3,"4320001",0,48.711,175.36,10.996,0,235.067
2002,3,"4320001",0,52.565,150.98,121.56,0,325.105
2003,3,"4320001",0,98.316,105.297,52.008,0,255.621
2004,3,"4320001",0,42.985,101.247,23.601,0,167.833
2005,3,"4320001",0,30.398,146.746,106.372,0,283.516
2006,3,"4320001",0,53.273,121.102,31.928,0,206.303
2007,3,"4320001",0,31.997,118.081,90.495,0,240.573
2008,3,"4320001",0,37.569,122.034,55.986,0,215.589
2009,3,"4320001",0,32.308,111.561,22.67,0,166.539
2010,3,"4320001",0,18.215,98.432,76.252,0,192.899
2011,3,"4320001",0,20.936,125.185,49.651,0,195.772
2012,3,"4320001",0,19.09,132.472,35.035,0,186.597
2013,3,"4320001",0,14.464,100.701,47.134,0,162.299
2014,3,"4320001",0,11.606,94.07,35.984,0,141.66
2015,3,"4320001",0,7.292,94.606,0,0,101.898
2016,3,"4320001",0,38.584,174.3,142.34,0,355.224
2017,3,"4320001",0,74.115,131.306,81.215,0,286.636
2018,3,"4320001",0,39.53,97.704,31.89,0,169.124
2019,3,"4320001",0,22.691,107.385,17.912,0,147.988
1981,4,"4320001",0,48.918,150.62,16.736,0,216.274
1982,4,"4320001",0,27.961,106.777,160.108,0,294.846
1983,4,"4320001",0,65.093,161.347,97.419,0,323.859
1984,4,"4320001",0,91.526,190.006,234.887,0,516.419
1985,4,"4320001",0,123.51,153.244,37.449,0,314.203
1986,4,"4320001",0,59.607,112.436,87.332,0,259.375
1987,4,"4320001",0,52.184,162.181,211.297,0,425.662
1988,4,"4320001",0,114.943,137.607,35.385,0,287.935
1989,4,"4320001",0,50.147,118.297,56.326,0,224.77
1990,4,"4320001",0,46.145,140.504,32.805,0,219.454
1991,4,"4320001",0,26.621,121.914,117.939,0,266.474
1992,4,"4320001",0,47.613,192.352,159.227,0,399.192
1993,4,"4320001",0,90.941,157.835,77.479,0,326.255
1994,4,"4320001",0,27.227,119.608,47.133,0,193.968
1995,4,"4320001",0,16.895,112.489,33.337,0,162.721
1996,4,"4320001",0,14.909,134.902,37.819,0,187.63
1997,4,"4320001",0,11.814,114.791,178.919,0,305.524
1998,4,"4320001",0,99.451,199.338,56.57,0,355.359
1999,4,"4320001",0,56.932,136.463,27.876,0,221.271
2000,4,"4320001",0,39.364,126.188,125.282,0,290.834
2001,4,"4320001",0,45.489,183.154,49.746,0,278.389
2002,4,"4320001",0,48.377,150.98,195.443,0,394.8
2003,4,"4320001",0,90.522,111.068,86.138,0,287.728
2004,4,"4320001",0,39.559,101.247,67.689,0,208.495
2005,4,"4320001",0,28,147.528,114.092,0,289.62
2006,4,"4320001",0,49.681,151.819,66.332,0,267.832
2007,4,"4320001",0,29.448,118.081,143.149,0,290.678
2008,4,"4320001",0,34.576,122.034,70.934,0,227.544
2009,4,"4320001",0,29.734,111.561,44.573,0,185.868
2010,4,"4320001",0,16.763,98.432,91.022,0,206.217
2011,4,"4320001",0,19.268,125.185,78.276,0,222.729
2012,4,"4320001",0,17.569,132.472,38.01,0,188.051
2013,4,"4320001",0,13.312,100.701,67.267,0,181.28
2014,4,"4320001",0,10.681,94.07,45.003,0,149.754
2015,4,"4320001",0,6.711,94.606,42.185,0,143.502
2016,4,"4320001",0,35.509,174.3,184.5,0,394.309
2017,4,"4320001",0,68.448,141.682,74.336,0,284.466
2018,4,"4320001",0,36.38,97.704,65.793,0,199.877
2019,4,"4320001",0,20.946,115.183,25.565,0,161.694
1981,5,"4320001",0,45.096,152.628,54.095,0,251.819
1982,5,"4320001",0,25.871,121.144,169.443,0,316.458
1983,5,"4320001",0,59.906,161.347,177.615,0,398.868
1984,5,"4320001",0,84.233,190.006,246.807,0,521.046
1985,5,"4320001",0,113.668,153.244,54.253,0,321.165
1986,5,"4320001",0,54.857,112.436,124.785,0,292.078
1987,5,"4320001",0,48.075,163.086,305.486,0,516.647
1988,5,"4320001",0,105.783,137.607,46.431,0,289.821
1989,5,"4320001",0,46.151,118.297,120.18,0,284.628
1990,5,"4320001",0,43.913,172.268,16.006,0,232.187
1991,5,"4320001",0.464,24.773,137.617,110.613,0,273.467
1992,5,"4320001",0,44.081,194.373,174.605,0,413.059
1993,5,"4320001",0,84.146,166.479,82.077,0,332.702
1994,5,"4320001",0,25.214,130.578,56.898,0,212.69
1995,5,"4320001",0.546,16.268,150.211,0.746,0,167.771
1996,5,"4320001",0,13.774,137.459,76.363,0,227.596
1997,5,"4320001",0,10.873,114.791,287.693,0,413.357
1998,5,"4320001",0.643,94.013,212.186,45.615,0,352.457
1999,5,"4320001",0,53.08,157.801,24.558,0,235.439
2000,5,"4320001",0,36.228,126.188,136.564,0,298.98
2001,5,"4320001",0,41.864,183.154,91.747,0,316.765
2002,5,"4320001",0,44.522,150.98,236.26,0,431.762
2003,5,"4320001",0,83.517,128.164,75.43,0,287.111
2004,5,"4320001",0.375,36.581,121.702,67.567,0,226.225
2005,5,"4320001",0,25.967,153.111,148.289,0,327.367
2006,5,"4320001",0,45.722,151.819,88.528,0,286.069
2007,5,"4320001",0,27.101,118.081,167.325,0,312.507
2008,5,"4320001",0,31.82,122.034,112.042,0,265.896
2009,5,"4320001",0,27.47,121.475,61.494,0,210.439
2010,5,"4320001",0,15.43,98.991,98.981,0,213.402
2011,5,"4320001",0,17.733,125.185,105.689,0,248.607
2012,5,"4320001",0,16.299,138.476,73.141,0,227.916
2013,5,"4320001",0,12.259,102.152,84.062,0,198.473
2014,5,"4320001",0,10.464,144.004,0.132,0,154.6
2015,5,"4320001",0.351,6.257,108.974,108.919,0,224.501
2016,5,"4320001",0,35.518,199.707,162.063,0,397.288
2017,5,"4320001",0,63.086,144.892,88.624,0,296.602
2018,5,"4320001",0,33.502,101.852,68.187,0,203.541
2019,5,"4320001",0,19.704,138.123,0.001,0,157.828
1981,6,"4320001",0,42.812,173.573,49.451,0,265.836
1982,6,"4320001",0,25.644,172.51,164.908,0,363.062
1983,6,"4320001",0,55.28,161.347,196.959,0,413.586
1984,6,"4320001",0,78.306,194.756,269.314,0,542.376
1985,6,"4320001",0,105.431,164.113,63.689,0,333.233
1986,6,"4320001",0,51.246,146.724,106.455,0,304.425
1987,6,"4320001",0,44.887,171.149,317.76,0,533.796
1988,6,"4320001",0,98.061,152.484,48.974,0,299.519
1989,6,"4320001",0,42.587,118.297,151.056,0,311.94
1990,6,"4320001",0.811,41.186,180.348,46.37,0,268.715
1991,6,"4320001",0,24.627,176.895,96.042,0,297.564
1992,6,"4320001",0,51.843,236.88,119.92,0,408.643
1993,6,"4320001",0,79.14,185.457,84.36,0,348.957
1994,6,"4320001",0,26.933,186.197,6.852,0,219.982
1995,6,"4320001",0,15.187,150.729,40.444,0,206.36
1996,6,"4320001",0.817,19.672,211.692,0,0,232.181
1997,6,"4320001",0,10.233,130.052,314.044,0,454.329
1998,6,"4320001",0,90.688,226.712,38,0,355.4
1999,6,"4320001",0.789,51.377,190.012,31.259,0,273.437
2000,6,"4320001",0.612,33.967,148.055,141.065,0,323.699
2001,6,"4320001",0,38.631,183.154,113.765,0,335.55
2002,6,"4320001",0,41.219,154.485,252.976,0,448.68
2003,6,"4320001",1.055,81.185,196.423,10.682,0,289.345
2004,6,"4320001",0,35.552,172.03,34.523,0,242.105
2005,6,"4320001",0,23.962,153.111,182.083,0,359.156
2006,6,"4320001",0.954,47.07,204.036,35.121,0,287.181
2007,6,"4320001",0.743,26.117,160.739,135.183,0,322.782
2008,6,"4320001",0,29.396,124.394,137.706,0,291.496
2009,6,"4320001",0,25.349,121.475,78.094,0,224.918
2010,6,"4320001",0,14.239,98.991,124.115,0,237.345
2011,6,"4320001",0.81,24.678,218.609,0,0,244.097
2012,6,"4320001",0,20.699,203.243,0.572,0,224.514
2013,6,"4320001",0,12.15,153.993,47.051,0,213.194
2014,6,"4320001",0,9.892,151.086,27.864,0,188.842
2015,6,"4320001",0,5.948,125.902,131.345,0,263.195
2016,6,"4320001",0.893,95.115,278.714,0,0,374.722
2017,6,"4320001",0,68.856,224.491,0.998,0,294.345
2018,6,"4320001",0.662,32.587,160.181,0,0,193.43
2019,6,"4320001",0.554,18.882,153.098,0,0,172.534
1981,7,"4320001",1.528,49.063,218.36,0,0,268.951
1982,7,"4320001",1.467,49.125,270.63,38.014,10.339,369.575
1983,7,"4320001",1.043,103.187,279.661,14.267,6.866,405.024
1984,7,"4320001",1.28,143.135,292.409,48.792,30.237,515.853
1985,7,"4320001",0,110.655,233.215,9.816,0,353.686
1986,7,"4320001",0,62.273,238.586,22.268,0,323.127
1987,7,"4320001",0,50.187,223.868,281.532,0,555.587
1988,7,"4320001",1.198,94.688,191.486,0,0,287.372
1989,7,"4320001",1.397,57.484,240.346,0,0,299.227
1990,7,"4320001",1.417,47.104,214.376,0,0,262.897
1991,7,"4320001",1.19,46.217,249.045,0,0,296.452
1992,7,"4320001",1.149,117.488,280.403,0,0,399.04
1993,7,"4320001",0,94.667,245.94,0,0,340.607
1994,7,"4320001",0,27.837,191.193,1.843,0,220.873
1995,7,"4320001",1.603,17.762,187.1,0,0,206.465
1996,7,"4320001",1.59,20.712,195.773,0,0,218.075
1997,7,"4320001",0.915,10.057,153.923,327.155,0,492.05
1998,7,"4320001",1.262,103.089,238.065,0,0,342.416
1999,7,"4320001",0,65.013,239.674,7.091,0,311.778
2000,7,"4320001",1.035,57.517,250.007,0,0,308.559
2001,7,"4320001",1.389,70.375,258.658,0,0,330.422
2002,7,"4320001",1.53,111.323,288.837,28.257,11.825,441.772
2003,7,"4320001",1.204,78.092,186.213,0,0,265.509
2004,7,"4320001",1.43,39.443,205.15,0,0,246.023
2005,7,"4320001",1.01,27.381,206.347,133.318,0,368.056
2006,7,"4320001",1.042,54.285,219.407,0,0,274.734
2007,7,"4320001",0,55.075,251.836,4.002,0,310.913
2008,7,"4320001",1.256,45.673,241.818,0,0,288.747
2009,7,"4320001",1.93,27.792,182.785,0,0,212.507
2010,7,"4320001",1.244,22.097,215.198,0,0,238.539
2011,7,"4320001",1.768,27.186,216.422,0,0,245.376
2012,7,"4320001",1.507,21.958,197.704,0,0,221.169
2013,7,"4320001",1.153,16.079,191.162,0,0,208.394
2014,7,"4320001",0.986,11.579,161.348,0,0,173.913
2015,7,"4320001",0.776,8.341,184.356,110.697,0,304.17
2016,7,"4320001",0.916,105.989,270.934,0,0,377.839
2017,7,"4320001",0.939,67.043,216.483,0,0,284.465
2018,7,"4320001",0.967,35.876,205.605,0,0,242.448
2019,7,"4320001",1.556,18.355,152.407,0,0,172.318
1981,8,"4320001",0,49.611,197.72,0,0,247.331
1982,8,"4320001",2.088,94.959,262.773,0,0,359.82
