"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
1986,4,"4501001",0.559,81.82,138.417,41.897,0,262.693
1987,4,"4501001",0.454,93.601,168.013,438.649,0,700.717
1988,4,"4501001",0,131.663,116.639,9.819,0,258.121
1989,4,"4501001",0.278,51.606,78.676,28.37,0,158.93
1990,4,"4501001",0,48.224,56.806,23.495,0,128.525
1991,4,"4501001",0,55.381,130.348,297.096,0,482.825
1992,4,"4501001",0,105.176,145.532,294.038,0,544.746
1993,4,"4501001",0,117.021,146.485,5.979,0,269.485
1994,4,"4501001",0,44.393,91.327,43.897,0,179.617
1995,4,"4501001",0,24.534,49.173,0.007,0,73.714
1996,4,"4501001",0.518,31.449,97.183,4.314,0,133.464
1997,4,"4501001",0.494,56.823,145.301,403.41,5.755,611.783
1998,4,"4501001",0,148.155,154.314,27.655,0,330.124
1999,4,"4501001",0.366,50.848,64.054,0,0,115.268
2000,4,"4501001",0,45.004,106.454,211.677,0,363.135
2001,4,"4501001",0.406,60.045,77.991,102.086,0,240.528
2002,4,"4501001",0,89.596,168.815,393.898,0,652.309
2003,4,"4501001",0.551,128.759,142.588,69.48,0,341.378
2004,4,"4501001",0,52.112,73.393,90.257,0,215.762
2005,4,"4501001",0.74,108.776,195.621,0,1.901,307.038
2006,4,"4501001",0,86.139,125.617,103.612,0,315.368
2007,4,"4501001",0.627,72.43,134.654,228.577,0.008,436.296
2008,4,"4501001",0,80.356,119.33,76.004,0,275.69
2009,4,"4501001",0,59.309,42.763,57.148,0,159.22
2010,4,"4501001",0,41.087,89.47,115.033,0,245.59
2011,4,"4501001",0,37.011,74.303,147.502,0,258.816
2012,4,"4501001",0,44.324,86.577,0,0,130.901
2013,4,"4501001",0,37.913,101.94,7.472,0,147.325
2014,4,"4501001",0.436,31.421,85.835,0,0,117.692
2015,4,"4501001",0.165,16.466,40.933,77.702,0,135.266
2016,4,"4501001",0,98.222,166.881,263.308,0,528.411
2017,4,"4501001",0.615,118.294,172.902,2.248,7.174,301.233
2018,4,"4501001",0,56.44,96.332,45.58,0,198.352
2019,4,"4501001",0.423,37.925,73.391,0,0,111.739
1981,5,"4501001",0,56.12,110.521,58.236,0,224.877
1982,5,"4501001",0.978,109.727,212.312,110.672,16.333,450.022
1983,5,"4501001",0,76.377,107.852,253.629,0,437.858
1984,5,"4501001",0.465,72.709,106.538,713.77,0,893.482
1985,5,"4501001",0,106.388,111.873,48.234,0,266.495
1986,5,"4501001",0.8,98.158,168.034,55.191,0.58,322.763
1987,5,"4501001",0.628,112.843,204.069,615.07,3.901,936.511
1988,5,"4501001",0.861,125.199,123.256,0,0,249.316
1989,5,"4501001",0,64.114,118.512,151.858,0,334.484
1990,5,"4501001",0,50.401,79.662,7.872,0.114,138.049
1991,5,"4501001",1.246,74.087,164.539,222.068,4.428,466.368
1992,5,"4501001",0,111.113,165.216,296.818,0,573.147
1993,5,"4501001",0,107.056,139.034,21.161,0,267.251
1994,5,"4501001",0,58.218,125.549,0.722,0,184.489
1995,5,"4501001",0.415,21.867,45.518,0,0,67.8
1996,5,"4501001",0,42.488,124.468,46.232,0,213.188
1997,5,"4501001",0.737,78.674,176.304,640.398,5.426,901.539
1998,5,"4501001",0.923,142.827,161.117,0,0,304.867
1999,5,"4501001",0.372,47.837,68.012,0,0,116.221
2000,5,"4501001",0,54.353,131.022,176.318,0,361.693
2001,5,"4501001",0.664,73.94,121.395,101.097,0,297.096
2002,5,"4501001",0,104.663,191.146,426.047,0,721.856
2003,5,"4501001",0.871,140.73,168.728,0,0,310.329
2004,5,"4501001",1.031,57.055,106.665,63.198,2.812,230.761
2005,5,"4501001",0,109.065,190.211,78.599,0,377.875
2006,5,"4501001",0,104.796,161.858,49.158,0,315.812
2007,5,"4501001",0,68.008,140.378,247.994,0,456.38
2008,5,"4501001",0.763,80.74,133.534,211.114,0,426.151
2009,5,"4501001",0,68.239,95.188,53.798,0,217.225
2010,5,"4501001",0,59.155,130.724,42.974,0,232.853
2011,5,"4501001",0.663,42.335,98.529,153.194,0,294.721
2012,5,"4501001",0.688,47.227,102.373,31.13,0.139,181.557
2013,5,"4501001",0.721,49.67,127.693,0,0,178.084
2014,5,"4501001",0.497,29.974,81.413,0,0,111.884
2015,5,"4501001",1.028,30.402,100.199,167.398,1.813,300.84
2016,5,"4501001",0.929,116.742,199.691,176.397,8.313,502.072
2017,5,"4501001",0.927,125.684,179.74,0,0,306.351
2018,5,"4501001",0,63.559,115.246,4.856,0,183.661
2019,5,"4501001",0.395,33.789,61.413,0,0,95.597
1981,6,"4501001",1.078,71.339,143.298,3.339,2.442,221.496
1982,6,"4501001",0,138.473,241.259,71.232,9.851,460.815
1983,6,"4501001",0,72.61,115.182,262.451,0,450.243
1984,6,"4501001",0.799,85.64,136.732,664.638,0,887.809
1985,6,"4501001",1.252,113.489,138.161,4.121,1.083,258.106
1986,6,"4501001",1.085,114.535,188.71,0,0,304.33
1987,6,"4501001",0,127.963,219.082,563.105,5.437,915.587
1988,6,"4501001",1.045,113.412,116.015,0,0,230.472
1989,6,"4501001",1.186,73.946,140.722,130.65,0.625,347.129
1990,6,"4501001",1.193,59.223,112.102,24.749,0.619,197.886
1991,6,"4501001",0,106.601,205.86,148.914,7.299,468.674
1992,6,"4501001",1.171,125.187,191.364,214.946,8.177,540.845
1993,6,"4501001",0,104.779,146.533,11.25,0,262.562
1994,6,"4501001",0,54.556,104.942,2.958,0,162.456
1995,6,"4501001",0.493,26.074,70.259,12.945,0,109.771
1996,6,"4501001",1.185,57.367,143.666,0,0,202.218
1997,6,"4501001",0,110.703,205.7,581.006,2.374,899.783
1998,6,"4501001",0.872,128.205,152.575,0,0,281.652
1999,6,"4501001",1.041,59.652,111.42,8.067,2.139,182.319
2000,6,"4501001",1.496,63.144,152.551,181.788,4.716,403.695
2001,6,"4501001",0,78.202,137.138,74.163,0,289.503
2002,6,"4501001",1.061,124.177,213.087,389.667,3.871,731.863
2003,6,"4501001",1.484,127.118,147.957,0,0,276.559
2004,6,"4501001",0.93,82.167,144.789,0,0,227.886
2005,6,"4501001",0,108.391,197.858,97.798,0,404.047
2006,6,"4501001",1.434,113.916,171.015,0,0,286.365
2007,6,"4501001",1.343,91.326,173.389,160.747,3.275,430.08
2008,6,"4501001",0,98.082,160.681,172.511,0,431.274
2009,6,"4501001",0,75.318,120.035,9.529,0,204.882
2010,6,"4501001",0,74.257,154.029,7.138,0,235.424
2011,6,"4501001",1.373,67.07,154.14,31.89,9.677,264.15
2012,6,"4501001",0.706,51.261,99.36,0,0,151.327
2013,6,"4501001",0,46.862,120.181,0,0,167.043
2014,6,"4501001",0.597,35.341,98.388,0,0,134.326
2015,6,"4501001",0.993,50.586,136.736,134.08,0.899,323.294
2016,6,"4501001",1.416,144.746,243.929,7.943,37.206,435.24
2017,6,"4501001",0,117.057,161.045,0,0,278.102
2018,6,"4501001",0.87,58.257,92.535,0,0,151.662
2019,6,"4501001",0.617,35.157,69.123,0,0,104.897
1981,7,"4501001",1.578,67.026,119.465,0,0,188.069
1982,7,"4501001",1.825,163.326,238.996,0,0,404.147
1983,7,"4501001",1.555,105.911,173.926,108.976,11.402,401.77
1984,7,"4501001",1.896,108.968,191.743,505.206,24.119,831.932
1985,7,"4501001",0.933,114.267,126.839,0,0,242.039
1986,7,"4501001",1.148,106.107,159.99,0,0,267.245
1987,7,"4501001",1.442,155.624,241.126,469.784,14.814,882.79
1988,7,"4501001",1.061,101.109,90.142,0,0,192.312
1989,7,"4501001",1.708,107.261,175.117,0,4.965,289.051
1990,7,"4501001",1.285,61.207,103.011,0,0,165.503
1991,7,"4501001",1.624,130.428,229.541,48.315,20.727,430.635
1992,7,"4501001",1.638,153.151,226.582,62.083,25.109,468.563
1993,7,"4501001",1.079,97.446,120.158,0,0,218.683
1994,7,"4501001",0.746,50.344,82.757,0,0,133.847
1995,7,"4501001",1.102,27.387,68.818,0,0,97.307
1996,7,"4501001",1.557,51.496,108.401,0,0,161.454
1997,7,"4501001",1.71,129.3,221.152,555.912,5.652,913.726
1998,7,"4501001",1.457,114.223,115.506,0,0,231.186
1999,7,"4501001",0,60.039,95.08,11.771,0,166.89
2000,7,"4501001",1.529,97.874,204.463,10.783,23.601,338.25
2001,7,"4501001",1.768,101.581,151.56,0,0,254.909
2002,7,"4501001",1.941,152.251,246.569,220.798,30.803,652.362
2003,7,"4501001",1.325,113.492,101.162,0,0,215.979
2004,7,"4501001",1.465,77.511,120.083,0,0,199.059
2005,7,"4501001",1.331,131.333,218.494,10.911,4.784,366.853
2006,7,"4501001",1.341,107.302,138.209,0,0,246.852
2007,7,"4501001",0,122.983,218.258,2.39,24.194,367.825
2008,7,"4501001",1.514,124.864,199.006,36.46,15.43,377.274
2009,7,"4501001",1.865,71.517,95.487,0,0,168.869
2010,7,"4501001",1.392,69.658,127.904,0,0,198.954
2011,7,"4501001",1.956,77.764,141.649,0,0,221.369
2012,7,"4501001",1.112,46.394,78.891,0,0,126.397
2013,7,"4501001",1.046,41.915,92.699,0,0,135.66
2014,7,"4501001",0.86,33.853,72.325,0,0,107.038
2015,7,"4501001",1.428,75.497,169.793,79.921,6.477,333.116
2016,7,"4501001",1.276,159.558,214.826,0,0,375.66
2017,7,"4501001",1.244,104.291,124.424,0,0,229.959
2018,7,"4501001",1.279,71.867,114.711,0,0,187.857
2019,7,"4501001",0.988,31.903,52.834,0,0,85.725
1981,8,"4501001",0.611,60.373,79.905,0,0,140.889
1982,8,"4501001",2.138,146.638,191.473,0,0,340.249
1983,8,"4501001",2.385,135.061,175.756,0,0.026,313.228
1984,8,"4501001",2.1,137.794,237.47,299.427,50.452,727.243
1985,8,"4501001",1.474,102.185,81.57,0,0,185.229
1986,8,"4501001",1.42,95.614,112.356,0,0,209.39
1987,8,"4501001",2.254,179.517,270.573,264.652,56.698,773.694
1988,8,"4501001",0.807,90.579,56.871,0,0,148.257
1989,8,"4501001",1.979,100.884,122.569,0,0,225.432
1990,8,"4501001",1.129,54.737,66.223,0,0,122.089
1991,8,"4501001",2.219,146.546,200.011,0,0,348.776
1992,8,"4501001",2.124,175.775,209.048,0,0,386.947
1993,8,"4501001",0.932,87.539,81.149,0,0,169.62
1994,8,"4501001",0.92,45.056,53.783,0,0,99.759
1995,8,"4501001",0.487,24.719,43.949,0,0,69.155
1996,8,"4501001",1.428,46.051,67.004,0,0,114.483
1997,8,"4501001",1.865,155.977,252.214,370.268,39.029,819.353
1998,8,"4501001",1.152,102.155,72.805,0,0,176.112
1999,8,"4501001",0.845,57.296,73.904,0,0,132.045
2000,8,"4501001",2.048,113.531,177.137,0,0,292.716
2001,8,"4501001",1.726,91.254,104.723,0,0,197.703
2002,8,"4501001",1.759,176.501,274.858,0,64.764,517.882
2003,8,"4501001",1.235,101.495,61.01,0,0,163.74
2004,8,"4501001",1.762,75.82,95.29,0,0,172.872
2005,8,"4501001",2.025,126.08,171.567,0,0,299.672
2006,8,"4501001",1.793,96.136,88.059,0,0,185.988
2007,8,"4501001",2.136,128.502,166.858,0,0,297.496
2008,8,"4501001",2.523,134.472,156.333,0,0,293.328
2009,8,"4501001",1.161,64.664,62.995,0,0,128.82
2010,8,"4501001",1.391,64.717,92.624,0,0,158.732
2011,8,"4501001",2.059,69.707,89.469,0,0,161.235
2012,8,"4501001",0.754,41.538,50.142,0,0,92.434
2013,8,"4501001",1.024,38.988,65.83,0,0,105.842
2014,8,"4501001",0.519,30.278,47.108,0,0,77.905
2015,8,"4501001",1.677,101.487,172.39,0,0,275.554
2016,8,"4501001",2.319,143.307,160.827,0,0,306.453
2017,8,"4501001",1.597,93.264,79.709,0,0,174.57
2018,8,"4501001",1.099,64.895,76.528,0,0,142.522
2019,8,"4501001",0.623,28.534,30.983,0,0,60.14
1981,9,"4501001",0.943,53.859,46.355,0,0,101.157
1982,9,"4501001",2.529,130.788,124.312,0,0,257.629
1983,9,"4501001",2.098,121.276,104.683,0,0,228.057
1984,9,"4501001",2.694,164.383,273.7,41.036,77.269,559.082
1985,9,"4501001",0.887,91.042,45.59,0,0,137.519
1986,9,"4501001",1.305,85.927,64.502,0,0,151.734
1987,9,"4501001",2.385,201.555,289.134,45.006,70.918,608.998
1988,9,"4501001",0.665,81.248,34.727,0,0,116.64
1989,9,"4501001",1.337,90.859,72.717,0,0,164.913
1990,9,"4501001",0.783,48.799,36.11,0,0,85.692
1991,9,"4501001",1.974,134.766,149.548,0,0,286.288
1992,9,"4501001",2.475,156.635,141.065,0,0,300.175
1993,9,"4501001",0.932,78.006,46.058,0,0,124.996
1994,9,"4501001",0.701,40.142,28.484,0,0,69.327
1995,9,"4501001",0.507,22.515,28.574,0,0,51.596
1996,9,"4501001",0.776,41.032,38.183,0,0,79.991
1997,9,"4501001",2.61,180.582,285.389,98.189,85.364,652.134
1998,9,"4501001",0.822,91.388,42.759,0,0,134.969
1999,9,"4501001",0.897,51.052,43.783,0,0,95.732
2000,9,"4501001",2.18,101.323,109.315,0,0,212.818
2001,9,"4501001",1.183,82.599,64.553,0,0,148.335
2002,9,"4501001",2.82,191.509,206.815,0,0,401.144
2003,9,"4501001",0.77,90.483,35.167,0,0,126.42
2004,9,"4501001",1.145,67.765,55.432,0,0,124.342
2005,9,"4501001",1.764,112.33,99.16,0,0,213.254
2006,9,"4501001",1.193,85.815,48.892,0,0,135.9
2007,9,"4501001",2.012,115.066,102.59,0,0,219.668
2008,9,"4501001",1.97,119.952,91.426,0,0,213.348
2009,9,"4501001",0.616,57.612,35.362,0,0,93.59
2010,9,"4501001",1.044,57.816,56.773,0,0,115.633
2011,9,"4501001",1.126,62.195,48.959,0,0,112.28
2012,9,"4501001",0.519,37.092,28.51,0,0,66.121
2013,9,"4501001",0.759,34.993,36.291,0,0,72.043
2014,9,"4501001",0.51,26.978,27.071,0,0,54.559
2015,9,"4501001",2.024,90.548,109.464,0,0,202.036
2016,9,"4501001",2.221,129.614,98.109,0,0,229.944
2017,9,"4501001",0.799,83.097,42.975,0,0,126.871
2018,9,"4501001",1.035,58.1,45.377,0,0,104.512
2019,9,"4501001",0.377,25.422,17.007,0,0,42.806
1981,10,"4501001",0.673,49.034,31.251,0,0,80.958
1982,10,"4501001",1.368,119.788,76.179,0,0,197.335
1983,10,"4501001",1.242,112.437,69.709,0,0,183.388
1984,10,"4501001",1.794,188.072,231.061,0,11.294,432.221
1985,10,"4501001",0.5,81.184,24.871,0,0,106.555
1986,10,"4501001",0.833,77.828,39.576,0,0,118.237
1987,10,"4501001",2.292,221.19,237.409,0,3.918,464.809
1988,10,"4501001",0.712,75.76,35.846,0,0,112.318
1989,10,"4501001",0.891,81.268,41.88,0,0,124.039
1990,10,"4501001",0.34,43.738,21.657,0,0,65.735
1991,10,"4501001",1.357,125.608,97.746,0,0,224.711
1992,10,"4501001",1.692,140.389,79.207,0,0,221.288
1993,10,"4501001",0.433,69.524,25.432,0,0,95.389
1994,10,"4501001",0.48,37.978,29.894,0,0,68.352
1995,10,"4501001",0.55,22.502,32.043,0,0,55.095
1996,10,"4501001",0.45,37.382,27.407,0,0,65.239
1997,10,"4501001",2.798,202.505,232.272,0,16.472,454.047
1998,10,"4501001",0.558,82.881,31.905,0,0,115.344
1999,10,"4501001",0.468,45.82,26.177,0,0,72.465
2000,10,"4501001",1.384,92.126,65.777,0,0,159.287
2001,10,"4501001",0.961,75.993,45.593,0,0,122.547
2002,10,"4501001",2.588,170.811,126.741,0,0,300.14
2003,10,"4501001",0.51,81.351,23.783,0,0,105.644
2004,10,"4501001",0.574,62.354,42.865,0,0,105.793
2005,10,"4501001",1.29,102.245,59.868,0,0,163.403
2006,10,"4501001",0.558,77.993,35.659,0,0,114.21
2007,10,"4501001",0.876,103.398,58.392,0,0,162.666
2008,10,"4501001",1.104,108.436,56.624,0,0,166.164
2009,10,"4501001",0.501,52.21,26.247,0,0,78.958
2010,10,"4501001",0.652,51.865,33.6,0,0,86.117
2011,10,"4501001",0.615,57.195,33.709,0,0,91.519
2012,10,"4501001",0.619,35.282,32.597,0,0,68.498
2013,10,"4501001",0.478,31.929,24.159,0,0,56.566
2014,10,"4501001",0.338,24.089,14.51,0,0,38.937
2015,10,"4501001",1.135,82.048,64.387,0,0,147.57
2016,10,"4501001",0.931,115.985,51.759,0,0,168.675
2017,10,"4501001",0.693,75.644,31.596,0,0,107.933
2018,10,"4501001",0.501,52.213,25.713,0,0,78.427
2019,10,"4501001",0.339,23.654,19.241,0,0,43.234
1981,11,"4501001",0.267,44.246,20.846,0,0,65.359
1982,11,"4501001",0.91,111.472,57.913,0,0,170.295
1983,11,"4501001",0.601,101.938,47.225,0,0,149.764
1984,11,"4501001",2.592,178.554,168.08,0,0,349.226
1985,11,"4501001",0.419,74.18,24.672,0,0,99.271
1986,11,"4501001",0.664,71.875,35.356,0,0,107.895
1987,11,"4501001",1.952,204.857,182.117,0,0,388.926
1988,11,"4501001",0.337,68.402,23.062,0,0,91.801
1989,11,"4501001",0.39,73.973,30.698,0,0,105.061
1990,11,"4501001",0.218,39.443,13.721,0,0,53.382
1991,11,"4501001",1.084,114.557,66.146,0,0,181.787
1992,11,"4501001",0.881,129.466,60.727,0,0,191.074
1993,11,"4501001",0.268,62.916,19.634,0,0,82.818
1994,11,"4501001",0.417,35.287,25.641,0,0,61.345
1995,11,"4501001",0.318,20.199,19.994,0,0,40.511
1996,11,"4501001",0.427,33.908,18.624,0,0,52.959
1997,11,"4501001",1.989,201.762,181.854,0,0,385.605
1998,11,"4501001",0.313,74.753,19.648,0,0,94.714
1999,11,"4501001",0.298,41.694,22.419,0,0,64.411
2000,11,"4501001",0.739,83.581,40.109,0,0,124.429
2001,11,"4501001",0.429,68.499,28.565,0,0,97.493
2002,11,"4501001",1.272,154.007,78.058,0,0,233.337
2003,11,"4501001",0.356,73.693,21.473,0,0,95.522
2004,11,"4501001",0.435,56.524,29.063,0,0,86.022
2005,11,"4501001",0.538,94.8,48.217,0,0,143.555
2006,11,"4501001",0.378,70.768,26.164,0,0,97.31
2007,11,"4501001",0.533,93.546,39.743,0,0,133.822
2008,11,"4501001",0.56,99.081,43.034,0,0,142.675
2009,11,"4501001",0.305,47.221,17.004,0,0,64.53
2010,11,"4501001",0.457,47.523,26.177,0,0,74.157
2011,11,"4501001",0.388,52.161,26.7,0,0,79.249
2012,11,"4501001",0.396,32.396,23.924,0,0,56.716
2013,11,"4501001",0.245,28.807,15.574,0,0,44.626
2014,11,"4501001",0.193,21.99,13.474,0,0,35.657
2015,11,"4501001",0.612,74.079,38.643,0,0,113.334
2016,11,"4501001",0.607,106.059,39.362,0,0,146.028
2017,11,"4501001",0.268,68.393,21.042,0,0,89.703
2018,11,"4501001",0.315,47.704,20.163,0,0,68.182
2019,11,"4501001",0.207,21.273,11.797,0,0,33.277
1981,12,"4501001",0.258,40.021,21.558,0,0,61.837
1982,12,"4501001",0.416,99.315,37.343,0,0,137.074
1983,12,"4501001",0,93.943,49.318,14.926,0,158.187
1984,12,"4501001",1.413,159.512,115.708,0,0,276.633
1985,12,"4501001",0.18,66.264,18.47,0,0,84.914
1986,12,"4501001",0.214,66.05,38.936,0,0,105.2
1987,12,"4501001",1.454,182.82,125.891,0,0,310.165
1988,12,"4501001",0.18,60.957,15.717,0,0,76.854
1989,12,"4501001",0.264,66.43,26.422,0,0,93.116
1990,12,"4501001",0.091,35.141,8.767,0,0,43.999
1991,12,"4501001",0.489,105.978,63.057,4.601,0,174.125
1992,12,"4501001",0.426,115.352,39.232,0,0,155.01
1993,12,"4501001",0.15,56.055,12.684,0,0,68.889
1994,12,"4501001",0.217,31.441,16.754,0,0,48.412
1995,12,"4501001",0.158,18.033,13.954,0,0,32.145
1996,12,"4501001",0.173,30.3,13.464,0,0,43.937
1997,12,"4501001",1.485,182.608,133.487,0,0,317.58
1998,12,"4501001",0.229,67.808,25.377,0,0,93.414
1999,12,"4501001",0.162,37.161,15.257,0,0,52.58
2000,12,"4501001",0.418,77.806,48.261,0,0,126.485
2001,12,"4501001",0.19,61.029,18.42,0,0,79.639
2002,12,"4501001",0.583,137.238,50.072,0,0,187.893
2003,12,"4501001",0.136,65.806,16.085,0,0,82.027
2004,12,"4501001",0.291,52.386,34.7,0,0,87.377
2005,12,"4501001",0.388,84.467,32.081,0,0,116.936
2006,12,"4501001",0.186,63.132,18.157,0,0,81.475
2007,12,"4501001",0.324,84.37,32.117,0,0,116.811
2008,12,"4501001",0.389,88.454,28.722,0,0,117.565
2009,12,"4501001",0.139,42.071,10.539,0,0,52.749
2010,12,"4501001",0.197,42.389,17.901,0,0,60.487
2011,12,"4501001",0.202,46.492,16.993,0,0,63.687
2012,12,"4501001",0.133,28.863,16.254,0,0,45.25
2013,12,"4501001",0.112,25.99,16.207,0,0,42.309
2014,12,"4501001",0.23,21.168,29.075,0,0,50.473
2015,12,"4501001",0.344,66.173,26.253,0,0,92.77
2016,12,"4501001",0.294,94.497,26.171,0,0,120.962
2017,12,"4501001",0.157,60.948,14.018,0,0,75.123
2018,12,"4501001",0.167,42.501,13.245,0,0,55.913
2019,12,"4501001",0.099,18.953,7.426,0,0,26.478
1981,1,"4503001",0.101,21.169,9.797,0,0,31.067
1982,1,"4503001",0.075,9.361,5.551,0,0,14.987
1983,1,"4503001",0.1,38.727,9.52,0,0,48.347
1984,1,"4503001",0.208,74.858,19.828,0,0,94.894
1985,1,"4503001",0.044,85.877,5.779,0,0,91.7
1986,1,"4503001",0.06,37.87,4.876,0,0,42.806
1987,1,"4503001",0.186,17.526,22.328,0,0,40.04
1988,1,"4503001",0.026,114.821,2.371,0,0,117.218
1989,1,"4503001",0.099,50.596,17.032,0,0,67.727
1990,1,"4503001",0.091,42.114,14.007,0,0,56.212
1991,1,"4503001",0.073,18.558,7.558,0,0,26.189
1992,1,"4503001",0.293,64.614,53.005,0,0,117.912
1993,1,"4503001",0.302,87.993,26.088,0,0,114.383
1994,1,"4503001",0.024,27.817,2.266,0,0,30.107
1995,1,"4503001",0.125,12.263,10.858,0,0,23.246
1996,1,"4503001",0.31,5.391,28.84,0,0,34.541
1997,1,"4503001",0.039,2.655,3.144,0,0,5.838
1998,1,"4503001",0.252,99.805,26.304,0,0,126.361
1999,1,"4503001",0.275,43.979,25.028,0,0,69.282
2000,1,"4503001",0.145,19.337,12.584,0,0,32.066
2001,1,"4503001",0.183,60.789,25.193,0,0,86.165
2002,1,"4503001",0.107,32.734,10.783,0,0,43.624
2003,1,"4503001",0.047,100.2,4.518,0,0,104.765
2004,1,"4503001",0.297,44.056,33.512,0,0,77.865
2005,1,"4503001",0.301,33.143,29.689,0,0,63.133
2006,1,"4503001",0.069,29.506,5.325,0,0,34.9
2007,1,"4503001",0.131,23.067,14.807,0,0,38.005
2008,1,"4503001",0.08,28.504,13.301,0,0,41.885
2009,1,"4503001",0.041,36.661,3.359,0,0,40.061
2010,1,"4503001",0.05,16.156,4.594,0,0,20.8
2011,1,"4503001",0.037,10.229,3.716,0,0,13.982
2012,1,"4503001",0.213,26.193,23.305,0,0,49.711
2013,1,"4503001",0.036,11.542,3.41,0,0,14.988
2014,1,"4503001",0.046,5.086,5.066,0,0,10.198
2015,1,"4503001",0.179,2.241,13.805,0,0,16.225
2016,1,"4503001",0.446,27.131,39.394,0,0,66.971
2017,1,"4503001",0.028,38.054,2.36,0,0,40.442
2018,1,"4503001",0.023,36.229,1.835,0,0,38.087
2019,1,"4503001",0.068,15.97,6.331,0,0,22.369
1981,2,"4503001",0.257,19.746,43.472,0,0,63.475
1982,2,"4503001",0.398,8.732,53.836,0,0,62.966
1983,2,"4503001",0.113,36.123,20.15,0,0,56.386
1984,2,"4503001",0.134,69.825,18.279,0,0,88.238
1985,2,"4503001",0.063,80.103,8.499,0,0,88.665
1986,2,"4503001",0.398,35.324,59.172,0,0,94.894
1987,2,"4503001",0.918,16.371,99.077,0,0,116.366
1988,2,"4503001",0.051,107.101,8.704,0,0,115.856
1989,2,"4503001",0.369,47.194,52.561,0,0,100.124
1990,2,"4503001",0.062,39.282,17.533,0,0,56.877
1991,2,"4503001",0.272,17.31,32.596,0,0,50.178
1992,2,"4503001",0.299,60.271,92.59,0,0,153.16
1993,2,"4503001",0.413,82.077,78.683,0,0,161.173
1994,2,"4503001",0.016,25.947,2.292,0,0,28.255
1995,2,"4503001",0.114,11.438,11.482,0,0,23.034
1996,2,"4503001",0.113,5.029,21.982,0,0,27.124
1997,2,"4503001",0.118,2.476,16.712,0,0,19.306
1998,2,"4503001",0.171,93.095,28.971,0,0,122.237
1999,2,"4503001",0.258,41.022,34.643,0,0,75.923
2000,2,"4503001",0.347,18.037,45.796,0,0,64.18
2001,2,"4503001",0.25,56.701,43.009,0,0,99.96
2002,2,"4503001",0.933,61.617,130.638,0,0,193.188
2003,2,"4503001",0.547,93.463,68.535,0,0,162.545
2004,2,"4503001",0.285,41.094,41.838,0,0,83.217
2005,2,"4503001",0.654,30.914,85.477,0,0,117.045
2006,2,"4503001",0.105,27.522,14.17,0,0,41.797
2007,2,"4503001",0.15,21.516,39.963,0,0,61.629
2008,2,"4503001",0.321,26.588,71.7,0,0,98.609
2009,2,"4503001",0.045,34.196,6.345,0,0,40.586
2010,2,"4503001",0.565,15.07,97.371,0,0,113.006
2011,2,"4503001",0.034,9.541,4.458,0,0,14.033
2012,2,"4503001",0.334,24.432,39.851,0,0,64.617
2013,2,"4503001",0.326,10.766,53.908,0,0,65
2014,2,"4503001",0.031,4.744,6.536,0,0,11.311
2015,2,"4503001",0.072,2.091,10.366,0,0,12.529
2016,2,"4503001",0.493,25.307,88.386,0,0,114.186
2017,2,"4503001",0.827,45.135,128.881,0,0,174.843
2018,2,"4503001",0.102,33.793,13.652,0,0,47.547
2019,2,"4503001",0.106,14.896,21.921,0,0,36.923
1981,3,"4503001",0.231,18.46,38.957,0,0,57.648
1982,3,"4503001",0.907,21.507,128.446,0,0,150.86
1983,3,"4503001",0.229,33.77,33.718,0,0,67.717
1984,3,"4503001",0.438,65.276,73,0,0,138.714
1985,3,"4503001",0.059,74.885,15.546,0,0,90.49
1986,3,"4503001",0.482,33.023,83.646,0,0,117.151
1987,3,"4503001",0.592,18.161,113.202,0,0,131.955
1988,3,"4503001",0.2,100.125,30.478,0,0,130.803
1989,3,"4503001",0.265,44.12,51.486,0,0,95.871
1990,3,"4503001",0.137,36.724,19.145,0,0,56.006
1991,3,"4503001",0.767,72.953,126.925,0,0,200.645
1992,3,"4503001",0.449,107.103,130.425,0,0,237.977
1993,3,"4503001",0.535,76.731,72.067,0,0,149.333
1994,3,"4503001",0,24.257,14.104,20.502,0,58.863
1995,3,"4503001",0.082,10.693,19.597,0,0,30.372
1996,3,"4503001",0.309,4.701,49.278,0,0,54.288
1997,3,"4503001",0.53,99.411,128.573,0,0,228.514
1998,3,"4503001",0.318,87.031,73.434,0,0,160.783
1999,3,"4503001",0.221,38.35,37.309,0,0,75.88
2000,3,"4503001",0.969,38.709,131.487,0,0,171.165
2001,3,"4503001",0.267,53.008,35.214,0,0,88.489
2002,3,"4503001",0.662,93.156,121.164,0,0,214.982
2003,3,"4503001",0.421,87.375,63.365,0,0,151.161
2004,3,"4503001",0.194,38.417,37.108,0,0,75.719
2005,3,"4503001",1.078,29.834,122.185,0,0,153.097
2006,3,"4503001",0.349,25.729,45.661,0,0,71.739
2007,3,"4503001",0.829,20.14,101.262,0,0,122.231
2008,3,"4503001",0.711,24.861,99.202,0,0,124.774
2009,3,"4503001",0.179,31.969,47.933,0,0,80.081
2010,3,"4503001",0.824,15.828,124.53,0,0,141.182
2011,3,"4503001",0.506,9.256,119.553,0,0,129.315
2012,3,"4503001",0.404,22.841,48.857,0,0,72.102
2013,3,"4503001",0.222,10.065,50.019,0,0,60.306
2014,3,"4503001",0.269,4.435,55.013,0,0,59.717
