"cod_cuenca","wy_simple","volume_mm","volume_GL"
4703002,1992,261.768602269798,296.224128041153
4703002,1993,150.067319265254,169.820064023592
4703002,1994,101.819260968277,115.221312016007
4703002,1995,57.9903592459661,65.6233920091168
4703002,1996,32.3549754949285,36.6137280050866
4703002,1997,576.38842368465,652.256064090616
4703002,1998,53.1367693452827,60.1309440083538
4703002,1999,132.883916039711,150.374880020891
4703002,1987,688.748609958706,779.405760108281
4703002,2001,268.215623368016,303.519744042167
4703002,2002,480.000724546397,543.181248075462
4703002,2003,171.26064134535,193.802976026924
4703002,2004,94.5239878046732,106.96579201486
4703002,2005,405.601154328983,458.988768063766
4703002,2006,247.374276267347,279.93513603889
4703002,2007,140.198276783544,158.652000022041
4703002,2008,255.919404184359,289.605024040234
4703002,2009,167.556887277675,189.611712026342
4703002,2012,51.9434138293526,58.7805120081662
4703002,2016,213.528179004912,241.634016033569
4703002,2014,43.8762389212793,49.6514880068978
4703002,2000,263.330729835756,297.991872041399
4703002,2015,218.282513488404,247.014144034317
4703002,2020,192.981106801185,218.382417123039
4703002,2017,85.0766281453863,96.2749152133751
4703002,2018,69.0188577011197,78.1035264108506
4703002,2019,21.7611394167544,24.6254688034211
5100001,1985,30.6747085578641,7.39495777332666
5100001,1981,28.1267395519684,6.7807017920253
5100001,1982,270.60190258748,65.2358159896273
5100001,1983,153.733388118277,37.0615391941071
5100001,1984,262.051052930453,63.1744052994328
5100001,1998,29.0050351292571,6.99243839888818
5100001,1986,72.4347687761381,17.4623356375099
5100001,1987,487.760965017918,117.587807981303
5100001,1988,26.6543410143593,6.42574079897829
5100001,1989,67.7353996535239,16.3294271974036
5100001,1990,22.3360495623299,5.38470130937936
5100001,1991,124.885328750923,30.1069439952129
5100001,1992,150.650001064851,36.3182063922358
5100001,1993,41.7835072540753,10.0730303983984
5100001,1994,19.4721623190471,4.6942847992536
5100001,1995,10.4998148321638,2.53126079959752
5100001,1996,9.28773257929223,2.23905599964399
5100001,1997,325.019456566628,78.3546207875414
5100001,2002,218.12928971377,52.5858911916387
5100001,1999,69.0625257866945,16.6493663973527
5100001,2000,137.72436914917,33.2021375947208
5100001,2001,108.870933899559,26.2462463958268
5100001,2006,72.4160011385926,17.4578111972242
5100001,2003,35.825954536901,8.63680319862673
5100001,2004,59.2176397851887,14.2759936845519
5100001,2005,150.382410718959,36.2536965924218
5100001,2010,27.0193069023624,6.51372557397285
5100001,2007,44.938240254884,10.8335630464296
5100001,2008,82.7673907196533,19.9532901258275
5100001,2009,63.6017045900641,15.332889597562
5100001,2012,15.8570606973098,3.82276799939217
5100001,2014,39.1542501623323,9.43917775292066
5100001,2015,68.8952590501849,16.6090422830734
5100001,2011,44.8843613507374,10.8205740975604
5100001,2017,32.4631609890908,7.82611199875562
5100001,2018,9.42822230227438,2.2729247996386
5100001,2019,28.5885834504171,6.89204159890414
5100001,2016,60.7906697677856,14.6552145751282
5100001,2020,87.27611616828,21.0402388165126
5100001,2013,15.4929666372144,3.73499340179997
5101001,2012,4.76876082006715,0.386899199993346
5101001,1983,88.9297263446465,7.21504836929239
5101001,2010,21.3571903185455,1.7327519999702
5101001,1981,21.3102702528256,1.72894528024246
5101001,1982,209.349634690699,16.9849588261778
5101001,1996,9.68767690490193,0.785980799986482
5101001,1985,47.666179898681,3.86725347849987
5101001,1986,34.4856591416335,2.79789119995188
5101001,1987,172.954840864494,14.0321756721082
5101001,1984,325.9624477674,26.4459919521197
5101001,1989,56.9632712116104,4.62154528028221
5101001,1990,12.0624729363333,0.978652799983168
5101001,1991,99.1560317524743,8.04472918795011
5101001,1992,124.98029697255,10.1399039998256
5101001,1993,30.492435807349,2.47391292305275
5101001,1994,9.31708093228395,0.755913599987
5101001,1995,63.3459129861717,5.13938190275033
5101001,2009,37.4770501964724,3.04058879994771
5101001,1997,261.006788463994,21.1760080783691
5101001,1998,4.7026347501501,0.381534258341847
5101001,1999,42.2916030476389,3.43120319994099
5101001,2000,143.401472645959,11.6344511997999
5101001,1988,9.83570230775796,0.797990399986275
5101001,2002,240.145125325503,19.4834591996649
5101001,2003,15.0421497506584,1.22039999997901
5101001,2004,55.032437002816,4.46489279992321
5101001,2005,190.668111311064,15.4692890907987
5101001,2006,36.1462258882151,2.93261633506129
5101001,2007,36.5975922804977,2.9692366023943
5101001,2008,58.9620322297137,4.78370879991773
5101001,2013,3.85079033616856,0.312422399994627
5101001,2001,101.808464305324,8.25992639985794
5101001,2015,24.2644518278763,1.96862399996615
5101001,2011,46.0981315146323,3.74003454506408
5101001,2017,33.696728912172,2.73388369650471
5101001,2018,11.6130720729862,0.942191999983796
5101001,2019,5.67085054607622,0.460087562019481
5101001,2016,46.5747553518617,3.77870399993501
5101001,2020,67.0861082817065,5.44283150365544
5101001,2014,6.01047031452858,0.487641599991613
5200001,2012,11.6793798670354,4.06474045731988
5200001,2011,41.3870442587208,14.4038121135289
5200001,2013,9.58741949520196,3.33668160014531
5200001,1981,30.4625098046286,10.6017783002213
5200001,1982,269.32014594823,93.730703656352
5200001,1983,122.986235946186,42.8025404289585
5200001,1985,53.3945236874079,18.582740102846
5200001,1986,85.8543125561563,29.8796256013013
5200001,1987,217.215485314185,75.5968708240202
5200001,1984,300.541855436093,104.596704004555
5200001,1989,55.4500852846868,19.2981312008404
5200001,1990,28.4266156373314,9.89323200043084
5200001,1991,97.153709182794,33.8121216014726
5200001,1992,114.098956146309,39.7095264017293
5200001,1993,50.5159864611249,17.5809312007656
5200001,1994,24.5947758717123,8.55964800037277
5200001,1995,17.4904183354169,6.08713920026509
5200001,1996,10.7547217678253,3.742934400163
5200001,1997,253.867142489281,88.3526400038477
5200001,1998,25.5892915893068,8.90576640038784
5200001,1999,69.6704684148733,24.247209601056
5200001,2000,118.415144430407,41.2116768017948
5200001,1988,26.3278548094374,9.16280640039904
5200001,2002,189.416764437328,65.9221632028709
5200001,2003,41.6867424530755,14.5081152006318
5200001,2004,34.8321310006293,12.1225248005279
5200001,2005,118.503027247189,41.2422624017961
5200001,2006,67.3209684769516,23.4295200010204
5200001,2007,38.5431086361339,13.4140455065047
5200001,2008,85.8949289006959,29.8937611890429
5200001,2009,46.3730812451449,16.1390880007028
5200001,2010,14.9213621039817,5.19303806476576
5200001,2016,45.1017594803419,15.6966336006836
5200001,2014,35.9535975331391,12.5128255218093
5200001,2015,67.257166544994,23.4073152010194
5200001,2001,97.6666072038999,33.9906240014803
5200001,2020,73.277467380275,25.5025429142194
5200001,2017,22.0781992792873,7.68381120033462
5200001,2018,13.5662271352134,4.72141440020562
5200001,2019,5.86756956865816,2.04207309663588
5401003,2012,327.870487776162,112.491071988899
5401003,1981,371.272443695778,127.38211198743
5401003,1982,699.43504791445,239.97340797632
5401003,1983,474.973444055958,162.961516452775
5401003,1984,444.724619516106,152.583263984943
5401003,1985,418.642734363184,143.634671995942
5401003,1986,490.240536878539,168.199595821903
5401003,1987,617.146349708168,211.740479979106
5401003,1988,363.078073834308,124.570655987707
5401003,1989,366.147814725867,125.623871987604
5401003,1990,285.232816495374,97.86225503737
5401003,1991,427.583176304662,146.702102385523
5401003,1992,439.705756844345,150.861311985113
5401003,1993,388.793680193481,133.393579166334
5401003,1994,376.135175165507,129.050495987265
5401003,1995,327.05709457848,112.211999988927
5401003,1996,238.610631550652,81.8663671535022
5401003,1997,473.744877132448,162.539999983961
5401003,1998,304.234238384719,104.3815679897
5401003,1999,349.99423467708,120.081642345431
5401003,2000,528.164155776075,181.211039982118
5401003,2001,477.386259683058,163.789343983837
5401003,2002,611.863071291031,209.927807979285
5401003,2003,419.557277046675,143.948447985795
5401003,2004,290.144656523956,99.5474879901767
5401003,2005,631.120092290004,216.534815978633
5401003,2006,555.376313343082,190.547423981197
5401003,2007,343.642643120321,117.902436318376
5401003,2008,405.236035460112,139.034886447483
5401003,2009,399.663140013605,137.122847986469
5401003,2010,278.966166107526,95.7121919905552
5401003,2011,319.862468059053,109.743551989171
5401003,2016,350.602771084444,120.29042878813
5401003,2017,269.605093247648,92.5004447908721
5401003,2013,299.587757970955,102.787378874769
5401003,2014,248.821729293478,85.369754539982
5401003,2020,391.566493909451,134.344920622684
5401003,2018,260.167465733871,89.2624319911916
5401003,2019,247.364707167273,84.8698559916251
5401003,2015,298.00661801981,102.244895989911
5410002,1986,614.237196939442,1298.1427197196
5410002,1985,314.657157326787,665.003519856357
5410002,1981,221.888731304811,468.944639898706
5410002,1983,541.889107951654,1145.24063975262
5410002,1984,634.702503684816,1341.39455971025
5410002,1998,172.792435893727,365.183423921119
5410002,1982,868.405701738625,1835.30815960357
5410002,1987,854.293691563558,1805.48351961001
5410002,1988,211.31185523377,446.591231903534
5410002,1989,343.327392285896,725.595839843268
5410002,1999,303.89713188655,642.263039861268
5410002,1991,494.384740316568,1044.84383977431
5410002,1992,413.96254409304,874.877759811023
5410002,1993,295.831200961936,625.216319864951
5410002,1994,290.545215819753,614.044799867364
5410002,1995,228.610885496065,483.151391895637
5410002,1996,111.727247442605,236.126879948996
5410002,1997,658.11537059068,1390.87583969957
5410002,2011,205.052282129735,433.362109189958
5410002,1990,191.758615994368,405.26697591246
5410002,2000,533.434802248611,1127.37311975648
5410002,2001,435.441713417888,920.272319801218
5410002,2002,693.612825338997,1465.89695968336
5410002,2007,307.032747202911,648.889919859837
5410002,2004,231.446839009701,489.144959894342
5410002,2005,747.911707518791,1580.65343965857
5410002,2006,508.525670406909,1074.72959976785
5410002,2016,363.17947569691,767.551679834206
5410002,2008,507.098904115631,1071.7142397685
5410002,2009,350.109642363917,739.929599840172
5410002,2010,129.809568310655,274.342463940741
5410002,2020,364.757688544111,770.887110394209
5410002,2003,316.913819197231,669.772799855327
5410002,2014,192.973762435537,407.835093756603
5410002,2012,210.233258825527,444.311701972992
5410002,2017,190.535848665654,402.682751913019
5410002,2018,159.548855949333,337.194143927165
5410002,2015,341.974212794742,722.735999843886
5410002,2019,112.586291570932,237.942403148604
5410002,2013,213.961797669318,452.191679902325
5411001,2014,21.6614361274934,3.92018108269277
5411001,2013,33.3832370777336,6.04153545964926
5411001,2012,28.9441592431716,5.23817279942548
5411001,2011,24.3309108428422,4.40328959951705
5411001,2016,41.5548669265022,7.52039718236078
5411001,1981,23.7642208033937,4.30073279952829
5411001,1982,194.467501174914,35.19378008076
5411001,1984,257.702176085789,46.6376831948848
5411001,1985,35.5907767086353,6.44104521742435
5411001,1986,72.3494510740094,13.093450857746
5411001,1983,89.1859995880597,16.1404473077573
5411001,1988,27.0445302061323,4.89438719946318
5411001,1989,81.2472150744954,14.7037247983873
5411001,1990,23.8981809340462,4.324976250744
5411001,1991,88.4052725835109,15.9991551415331
5411001,1992,118.479275821312,21.4418015976483
5411001,1993,44.883967966343,8.12288165485577
5411001,1994,36.9117161668078,6.68010239926733
5411001,1995,27.5988074898726,4.99469759945218
5411001,1996,13.1104955362702,2.37267355144479
5411001,1997,221.320879501172,40.0535735451173
5411001,1998,15.7870826760293,2.85706924015653
5411001,1999,62.9975997013204,11.4009983987495
5411001,1987,229.148057976309,41.4700981378774
5411001,2001,87.3795938080387,15.8135327982656
5411001,2002,159.267591078534,28.8234719968386
5411001,2003,27.4508092487361,4.96791359945512
5411001,2004,53.4841772783293,9.67930559893838
5411001,2005,141.142103262441,25.5432095971984
5411001,2006,86.2033531501153,15.6006624996969
5411001,2007,46.8945399381619,8.48674516616344
5411001,2008,86.6462863938914,15.6808223982801
5411001,2009,108.215836505335,19.584374397852
5411001,2010,42.9295156168907,7.76917439914787
5411001,2015,67.1205442511749,12.1471487986677
5411001,2018,51.663170047652,9.34974859010796
5411001,2000,163.586752651314,29.6051327967529
5411001,2020,73.9973416112723,13.3916780515712
5411001,2017,23.1937114544965,4.19748479953962
5411001,2019,10.0292063051316,1.81503685168402
5414001,2013,77.0966331538142,68.2516799978034
5414001,2017,69.3044029017302,61.3534175980254
5414001,1981,74.1247114167843,65.6207135978881
5414001,1982,563.499935518627,498.852099041338
5414001,1983,244.125057775956,216.117677791815
5414001,1984,456.122858509739,403.793915573211
5414001,1985,107.39355861745,95.0727742151852
5414001,1986,287.747726345192,254.735711991801
5414001,1987,710.308912117383,628.818335979761
5414001,1988,59.7439128870275,52.8897599982978
5414001,1989,161.717007620151,143.163935995392
5414001,1990,73.4238716926745,65.0002780921733
5414001,1991,284.450904688207,251.817119991896
5414001,1992,250.521359127192,221.780159992862
5414001,1993,145.222163681515,128.561471995862
5414001,1994,106.28394768129,94.0904639969718
5414001,1995,64.6950011836196,57.2728319981567
5414001,1996,26.5388714374532,23.494184982607
5414001,1997,601.921752277774,532.86595198285
5414001,1998,39.5140374264001,34.9807679988742
5414001,1999,147.456155621373,130.539167995799
5414001,2000,316.6842169633,280.352447990977
