"wy_simple","wym","cod_cuenca","Q_mm"
"1991",8,"5200001",26.285402940314
"1991",8,"5401003",62.1956198028821
"1991",8,"5410002",95.1886141149165
"1991",8,"5411001",18.0934444182052
"1991",8,"5414001",63.076845379214
"1991",8,"5707002",81.723666061618
"1991",8,"5710001",114.056181813381
"1991",8,"5721001",56.1515997412227
"1991",8,"5722001",61.0271547387991
"1991",8,"5722002",76.4377081408682
"1991",8,"5730008",20.0775619855105
"1991",8,"5741001",4.83753496051121
"1991",8,"6003001",163.828732465523
"1991",8,"6008005",85.3225173105803
"1991",8,"6013001",179.170776792492
"1991",8,"6027001",94.4167451670122
"1991",8,"6028001",120.480211142106
"1991",8,"7103001",164.506992332924
"1991",8,"7104002",205.214172844352
"1991",8,"7112001",244.283748883185
"1991",8,"7115001",208.365741301211
"1991",8,"7330001",88.2918390698658
"1991",8,"7358001",138.222426444244
"1991",8,"7381001",1.49832586525903
"1991",8,"8104001",208.27269829758
"1991",8,"8106001",203.138921795628
"1991",8,"7317005",254.109861550834
"1991",8,"7350003",156.923187969925
"1991",8,"7321002",195.042838286656
"1991",8,"7354002",122.670698485831
"1991",8,"7355002",167.278693468487
"1991",9,"3414001",0.820881933969667
"1991",9,"3421001",0.643880627192457
"1991",9,"3430003",0.256896874971899
"1991",9,"3820001",3.72693051234852
"1991",9,"4302001",4.46172362236863
"1991",9,"4311001",15.8346200418134
"1991",9,"4313001",20.1956668486967
"1991",9,"4320001",6.103165228723
"1991",9,"4501001",22.8888780842082
"1991",9,"4503001",6.42508837087308
"1991",9,"4511002",42.0062655587431
"1991",9,"4513001",27.9525673450825
"1991",9,"4515002",12.2752880998726
"1991",9,"4522002",7.17583385261807
"1991",9,"4531002",15.3783702653151
"1991",9,"4703002",72.3190239724291
"1991",9,"5100001",16.9193350312871
"1991",9,"5101001",10.0220652250228
"1991",9,"5200001",15.2255738791977
"1991",9,"5401003",81.6364727010216
"1991",9,"5410002",107.874160825043
"1991",9,"5411001",14.4847310841346
"1991",9,"5414001",69.5377569746093
"1991",9,"5707002",100.471058428754
"1991",9,"5710001",119.716139489467
"1991",9,"5721001",66.6731491469737
"1991",9,"5722001",50.7175968126828
"1991",9,"5722002",61.2002762788394
"1991",9,"5730008",16.8881656927612
"1991",9,"5741001",2.6260219498367
"1991",9,"6003001",254.897157579405
"1991",9,"6008005",150.717758475505
"1991",9,"6013001",185.57319290966
"1991",9,"6027001",63.3492341787153
"1991",9,"6028001",139.408868167872
"1991",9,"7103001",162.337294301266
"1991",9,"7104002",164.733352847424
"1991",9,"7112001",237.168114926353
"1991",9,"7115001",226.950618286188
"1991",9,"7330001",80.3500448972005
"1991",9,"7358001",149.617423982068
"1991",9,"7381001",0.540052858048685
"1991",9,"8104001",151.451633941522
"1991",9,"8106001",145.303217483471
"1991",9,"7317005",215.109516558653
"1991",9,"7350003",149.3045646374
"1991",9,"7321002",177.357043973821
"1991",9,"7354002",126.670278873424
"1991",9,"7355002",166.781153681598
"1991",10,"3414001",1.27762544535848
"1991",10,"3421001",0.572934928557171
"1991",10,"3430003",0.429240345647009
"1991",10,"3820001",3.9704419029952
"1991",10,"4302001",4.85084892171757
"1991",10,"4311001",10.5863847880774
"1991",10,"4313001",16.4625516919441
"1991",10,"4320001",6.13211907125626
"1991",10,"4501001",19.804816361656
"1991",10,"4503001",4.50466270381815
"1991",10,"4511002",22.7515575297544
"1991",10,"4513001",12.9753635133137
"1991",10,"4515002",5.58441253898107
"1991",10,"4522002",3.91991111761211
"1991",10,"4531002",6.02663691186763
"1991",10,"4703002",45.0466893409345
"1991",10,"5100001",8.97163070258237
"1991",10,"5101001",3.74069850839322
"1991",10,"5200001",8.92234021226751
"1991",10,"5401003",71.4476526458568
"1991",10,"5410002",101.664252525758
"1991",10,"5411001",7.62344100605445
"1991",10,"5414001",55.6009265241192
"1991",10,"5707002",125.147157750132
"1991",10,"5710001",153.140242863708
"1991",10,"5721001",95.0946907456307
"1991",10,"5722001",30.0705417790787
"1991",10,"5722002",50.4889751858889
"1991",10,"5730008",15.5213133175426
"1991",10,"5741001",3.11720306271673
"1991",10,"6003001",239.408271712697
"1991",10,"6008005",154.816017708983
"1991",10,"6013001",114.411219229496
"1991",10,"6027001",26.8783552441136
"1991",10,"6028001",197.660593708608
"1991",10,"7103001",126.354437057135
"1991",10,"7104002",119.700501559891
"1991",10,"7112001",193.987408019386
"1991",10,"7115001",191.2091138758
"1991",10,"7330001",33.5969880808122
"1991",10,"7358001",101.714181905585
"1991",10,"7381001",0.123224199216949
"1991",10,"8104001",73.8246610580959
"1991",10,"8106001",84.1999886981007
"1991",10,"7317005",121.534836737981
"1991",10,"7350003",78.1970356782265
"1991",10,"7321002",114.253560872467
"1991",10,"7354002",62.3322340392528
"1991",10,"7355002",68.8345907860077
"1991",11,"3414001",1.42899010828318
"1991",11,"3421001",0.554802405084629
"1991",11,"3430003",0.473100858299217
"1991",11,"3820001",3.17681270664355
"1991",11,"4302001",3.65056836652866
"1991",11,"4311001",6.28812456153123
"1991",11,"4313001",12.2982988354568
"1991",11,"4320001",5.58656772247154
"1991",11,"4501001",12.8476871258654
"1991",11,"4503001",3.64828208227113
"1991",11,"4511002",15.599808833273
"1991",11,"4513001",11.5114212475532
"1991",11,"4515002",2.91232728553107
"1991",11,"4522002",2.42093575846507
"1991",11,"4531002",0.942494714972926
"1991",11,"4703002",20.2068759338504
"1991",11,"5100001",6.59190682349689
"1991",11,"5101001",1.32279926634309
"1991",11,"5200001",5.97528677153775
"1991",11,"5401003",90.5057322744993
"1991",11,"5410002",58.0804260750137
"1991",11,"5411001",4.61372581401043
"1991",11,"5414001",20.9657557239096
"1991",11,"5707002",97.3118526196581
"1991",11,"5710001",107.039262675519
"1991",11,"5721001",42.5026592499683
"1991",11,"5722001",15.2232616670539
"1991",11,"5722002",21.8817159892276
"1991",11,"5730008",8.34140256402852
"1991",11,"5741001",2.13244483152797
"1991",11,"6003001",168.849094760373
"1991",11,"6008005",57.1096001487365
"1991",11,"6013001",70.430992550054
"1991",11,"6027001",12.1173926484641
"1991",11,"6028001",91.8799775338305
"1991",11,"7103001",60.98314186734
"1991",11,"7104002",90.5746698532289
"1991",11,"7112001",82.8245711205855
"1991",11,"7115001",126.056248164708
"1991",11,"7330001",15.4450527208116
"1991",11,"7358001",104.701220095112
"1991",11,"7381001",0.0224184553155051
"1991",11,"8104001",39.6508494953813
"1991",11,"8106001",46.6416970259331
"1991",11,"7317005",58.4336823859663
"1991",11,"7350003",46.5454761671465
"1991",11,"7321002",67.2445231579994
"1991",11,"7354002",26.5020086856663
"1991",11,"7355002",38.4394903328523
"1991",12,"3414001",1.49552731330118
"1991",12,"3421001",0.770984335417462
"1991",12,"3430003",0.485730000369304
"1991",12,"3820001",2.81492480559567
"1991",12,"4302001",4.02656877454564
"1991",12,"4311001",4.47476808989333
"1991",12,"4313001",11.1161883471637
"1991",12,"4320001",5.24735059889757
"1991",12,"4501001",10.6412979685228
"1991",12,"4503001",3.16664733811185
"1991",12,"4511002",13.2093071971562
"1991",12,"4513001",11.2461656535278
"1991",12,"4515002",4.41505469294153
"1991",12,"4522002",4.78543355735563
"1991",12,"4531002",2.50695888292599
"1991",12,"4703002",15.2799897250868
"1991",12,"5100001",5.94393381545674
"1991",12,"5101001",1.79334372956523
"1991",12,"5200001",4.59398735748498
"1991",12,"5401003",74.3688170709658
"1991",12,"5410002",41.5152197361698
"1991",12,"5411001",4.23943348803938
"1991",12,"5414001",13.821666165255
"1991",12,"5707002",75.072706463521
"1991",12,"5710001",87.6847070891536
"1991",12,"5721001",37.3243910958309
"1991",12,"5722001",11.2782492573855
"1991",12,"5722002",16.2396271849247
"1991",12,"5730008",7.80551594581623
"1991",12,"5741001",0.714608619104739
"1991",12,"6003001",132.858439430422
"1991",12,"6008005",21.3750526272595
"1991",12,"6013001",59.119302373932
"1991",12,"6027001",10.5643880396405
"1991",12,"6028001",70.6986240990946
"1991",12,"7103001",45.3466888616586
"1991",12,"7104002",65.7643071811256
"1991",12,"7112001",60.6452786196442
"1991",12,"7115001",107.453738469119
"1991",12,"7330001",23.7170384225267
"1991",12,"7358001",119.716065394466
"1991",12,"7381001",0.0239645556820917
"1991",12,"8104001",33.3592338982619
"1991",12,"8106001",40.367216219316
"1991",12,"7317005",46.3784058262687
"1991",12,"7350003",49.8899303558435
"1991",12,"7321002",54.3125138301977
"1991",12,"7354002",22.5582417836125
"1991",12,"7355002",44.2167784803008
"1992",1,"3414001",1.56834645097021
"1992",1,"3421001",1.99026450600802
"1992",1,"3430003",0.794096375809304
"1992",1,"3820001",2.3248534840589
"1992",1,"4302001",3.41912662078763
"1992",1,"4311001",6.7405057858263
"1992",1,"4313001",10.4624454256076
"1992",1,"4320001",5.17984242920158
"1992",1,"4501001",10.4331238022505
"1992",1,"4503001",2.77864891644913
"1992",1,"4511002",12.9312005223887
"1992",1,"4513001",12.5032757092634
"1992",1,"4515002",7.79571897359694
"1992",1,"4522002",10.9369605615765
"1992",1,"4531002",6.48555574998506
"1992",1,"4703002",13.7201526687558
"1992",1,"5100001",6.40088380729921
"1992",1,"5101001",3.40851349369818
"1992",1,"5200001",3.78218845670271
"1992",1,"5401003",37.526889881875
"1992",1,"5410002",23.2452525278052
"1992",1,"5411001",4.58269392473987
"1992",1,"5414001",12.2054622978872
"1992",1,"5707002",39.4381119918414
"1992",1,"5710001",50.6985798777543
"1992",1,"5721001",23.1309073829047
"1992",1,"5722001",10.4660173417972
"1992",1,"5722002",10.7925601731853
"1992",1,"5730008",15.2060858950648
"1992",1,"5741001",0.604392369385316
"1992",1,"6003001",84.9585474722438
"1992",1,"6008005",10.6864161189555
"1992",1,"6013001",48.5775126706876
"1992",1,"6027001",30.9166618145098
"1992",1,"6028001",46.6998983555409
"1992",1,"7103001",51.9606110637811
"1992",1,"7104002",44.2299733276156
"1992",1,"7112001",57.7375306470137
"1992",1,"7115001",95.7279859121838
"1992",1,"7330001",110.593525261101
"1992",1,"7358001",77.731584175008
"1992",1,"7381001",0.0231915054987984
"1992",1,"8104001",72.9559680942564
"1992",1,"8106001",70.3169182090409
"1992",1,"7317005",60.1988447440429
"1992",1,"7350003",132.543106337272
"1992",1,"7321002",61.4021309075953
"1992",1,"7354002",57.4945226007023
"1992",1,"7355002",137.534961000831
"1992",2,"3414001",1.52428745394159
"1992",2,"3421001",1.53219823342982
"1992",2,"3430003",0.765492700231684
"1992",2,"3820001",1.94759044030262
"1992",2,"4302001",3.43853667134898
"1992",2,"4311001",9.27241018741454
"1992",2,"4313001",11.6112930646631
"1992",2,"4320001",5.20102445084434
"1992",2,"4501001",7.18469920732946
"1992",2,"4503001",4.98161760409038
"1992",2,"4511002",12.985910032179
"1992",2,"4513001",12.477757449585
"1992",2,"4515002",7.79166995058434
"1992",2,"4522002",8.65417145042816
"1992",2,"4531002",7.22567710615894
"1992",2,"4703002",14.5607697020502
"1992",2,"5100001",9.1286064644859
"1992",2,"5101001",11.9623694264882
"1992",2,"5200001",6.16197569306321
"1992",2,"5401003",25.7163199217359
"1992",2,"5410002",21.1275879464821
"1992",2,"5411001",11.8303110172991
"1992",2,"5414001",13.2458447390793
"1992",2,"5707002",33.5717577838323
"1992",2,"5710001",44.3262174342359
"1992",2,"5721001",18.5404001664449
"1992",2,"5722001",15.4336037896657
"1992",2,"5722002",14.9300016751405
"1992",2,"5730008",39.8107986326222
"1992",2,"5741001",9.05749952177935
"1992",2,"6003001",91.398055172948
"1992",2,"6008005",24.4405501417872
"1992",2,"6013001",187.847156928506
"1992",2,"6027001",213.337825793949
"1992",2,"6028001",110.616404466032
"1992",2,"7103001",287.421604757846
"1992",2,"7104002",208.877303536477
"1992",2,"7112001",194.395576646415
"1992",2,"7115001",206.273914065616
"1992",2,"7330001",810.173069454885
"1992",2,"7358001",654.603887682563
"1992",2,"7381001",86.7088748963531
"1992",2,"8104001",354.583378797363
"1992",2,"8106001",466.50035206407
"1992",2,"7317005",230.922201957118
"1992",2,"7350003",724.88315720176
"1992",2,"7321002",132.487331183379
"1992",2,"7354002",409.898368085793
"1992",2,"7355002",491.262371118702
"1992",3,"3414001",1.75338569164326
"1992",3,"3421001",1.9398279237276
"1992",3,"3430003",0.93092172802601
"1992",3,"3820001",2.10175577799294
"1992",3,"4302001",3.41376574968021
"1992",3,"4311001",11.0860220973496
"1992",3,"4313001",11.827501584708
"1992",3,"4320001",5.94010937866722
"1992",3,"4501001",9.38801238602067
"1992",3,"4503001",10.1151760855947
"1992",3,"4511002",15.4372000125072
"1992",3,"4513001",20.6509874113147
"1992",3,"4515002",15.376839727526
"1992",3,"4522002",14.777058296059
"1992",3,"4531002",26.7182547551968
"1992",3,"4703002",15.3975692192988
"1992",3,"5100001",18.4765489250562
"1992",3,"5101001",24.9140597109136
"1992",3,"5200001",13.0888297999827
"1992",3,"5401003",16.8440000821591
"1992",3,"5410002",25.8494076210538
"1992",3,"5411001",39.1326446112176
"1992",3,"5414001",17.2073009574644
"1992",3,"5707002",32.1272524961205
"1992",3,"5710001",42.8371307774989
"1992",3,"5721001",15.7398921692756
"1992",3,"5722001",24.6822710859865
"1992",3,"5722002",21.6501276105584
"1992",3,"5730008",41.9913028032791
"1992",3,"5741001",87.9070431729549
"1992",3,"6003001",80.2744506139278
"1992",3,"6008005",24.3333234304838
"1992",3,"6013001",171.66681471803
"1992",3,"6027001",242.799803574749
"1992",3,"6028001",129.56308306307
"1992",3,"7103001",252.245680152455
"1992",3,"7104002",239.028238352676
"1992",3,"7112001",175.321135400872
"1992",3,"7115001",204.786301046989
"1992",3,"7330001",715.930903871935
"1992",3,"7358001",749.702333153567
"1992",3,"7381001",176.357484415063
"1992",3,"8104001",277.739653668219
"1992",3,"8106001",354.216329257282
"1992",3,"7317005",203.178289090484
"1992",3,"7350003",475.185151450054
"1992",3,"7321002",150.625742113731
"1992",3,"7354002",438.296276084185
"1992",3,"7355002",755.983430377851
"1992",4,"3414001",1.77902623307602
"1992",4,"3421001",1.91359738006344
"1992",4,"3430003",0.941918689498588
"1992",4,"3820001",2.27325410726715
"1992",4,"4302001",3.80658820151702
"1992",4,"4311001",11.7118459254258
"1992",4,"4313001",11.1750380035073
"1992",4,"4320001",5.74505191317995
"1992",4,"4501001",9.79189596910323
"1992",4,"4503001",10.2205982934688
"1992",4,"4511002",17.7030855429904
"1992",4,"4513001",22.7005065833794
"1992",4,"4515002",14.6628620029704
"1992",4,"4522002",12.3931862722399
"1992",4,"4531002",14.7714501019048
"1992",4,"4703002",15.9938652256593
"1992",4,"5100001",17.3103408674441
"1992",4,"5101001",17.1368689407147
"1992",4,"5200001",11.5637898466171
"1992",4,"5401003",18.4234818397395
"1992",4,"5410002",22.4071806375132
"1992",4,"5411001",36.2882138993101
"1992",4,"5414001",15.198757745482
"1992",4,"5707002",29.1239285526048
"1992",4,"5710001",39.3858064280114
"1992",4,"5721001",14.5077943747858
"1992",4,"5722001",21.0701340658025
"1992",4,"5722002",21.8004569089928
"1992",4,"5730008",159.718460490532
"1992",4,"5741001",34.0951572501607
"1992",4,"6003001",66.0699121029728
"1992",4,"6008005",13.3558519563857
"1992",4,"6013001",70.4017708361662
"1992",4,"6027001",108.203370476234
"1992",4,"6028001",75.228045678729
"1992",4,"7103001",165.896574218368
"1992",4,"7104002",176.195869435894
"1992",4,"7112001",89.4101711288008
"1992",4,"7115001",154.772750054631
"1992",4,"7330001",308.711882186046
"1992",4,"7358001",254.230139241935
"1992",4,"7381001",29.4362048794415
"1992",4,"8104001",163.769984986131
"1992",4,"8106001",188.552317329082
"1992",4,"7317005",115.464191598332
"1992",4,"7350003",246.692192231731
"1992",4,"7321002",113.030196348581
"1992",4,"7354002",218.547820735462
"1992",4,"7355002",59.8281274190649
"1992",5,"3414001",1.62603766919391
"1992",5,"3421001",1.38739380661144
"1992",5,"3430003",0.793749103341749
"1992",5,"3820001",2.1502411027646
"1992",5,"4302001",3.81213393024884
"1992",5,"4311001",11.5355935003758
"1992",5,"4313001",9.45944258705583
"1992",5,"4320001",5.18883335925138
"1992",5,"4501001",8.95919930401414
"1992",5,"4503001",5.16668710611011
"1992",5,"4511002",17.5723906029357
"1992",5,"4513001",21.4004184060802
"1992",5,"4515002",11.2792284387724
"1992",5,"4522002",7.51277689485399
"1992",5,"4531002",15.651426973995
"1992",5,"4703002",16.7627129572918
"1992",5,"5100001",13.9271189670575
"1992",5,"5101001",16.9430515067593
"1992",5,"5200001",10.5260774902655
"1992",5,"5401003",17.9122780653454
"1992",5,"5410002",20.9558854128613
"1992",5,"5411001",26.2863972805685
"1992",5,"5414001",10.5179794605522
"1992",5,"5707002",28.1158924885183
"1992",5,"5710001",37.853868356692
"1992",5,"5721001",13.0784666399792
"1992",5,"5722001",18.3720074076319
"1992",5,"5722002",25.3000146311049
"1992",5,"5730008",70.8146280464794
"1992",5,"5741001",26.944279048256
"1992",5,"6003001",57.7495991920793
"1992",5,"6008005",1.1965401067383
"1992",5,"6013001",46.9864781186924
"1992",5,"6027001",92.8884699309406
"1992",5,"6028001",61.0390618974339
"1992",5,"7103001",119.089605445515
"1992",5,"7104002",86.7036511179109
"1992",5,"7112001",64.5131128451424
"1992",5,"7115001",123.658199521485
"1992",5,"7330001",142.515479231005
"1992",5,"7358001",113.823627096199
"1992",5,"7381001",40.1213045129212
"1992",5,"8104001",114.852602514187
"1992",5,"8106001",118.527235436628
"1992",5,"7317005",90.6462789878565
"1992",5,"7350003",139.46171234538
"1992",5,"7321002",70.9029539154806
"1992",5,"7354002",82.3618233515459
"1992",5,"7355002",125.450579932296
"1992",6,"3414001",1.40074277847143
"1992",6,"3421001",1.27808595485182
"1992",6,"3430003",0.629952256144932
"1992",6,"3820001",1.6648644867082
"1992",6,"4302001",4.0544822758291
"1992",6,"4311001",11.5304847344323
"1992",6,"4313001",10.5750273768736
"1992",6,"4320001",5.00291921245882
"1992",6,"4501001",11.5241106366034
"1992",6,"4503001",5.19584289027129
"1992",6,"4511002",26.278801202626
"1992",6,"4513001",31.4076053989071
"1992",6,"4515002",7.39486569534931
"1992",6,"4522002",8.81843118351817
"1992",6,"4531002",25.0672942350694
"1992",6,"4703002",24.0282094957381
"1992",6,"5100001",25.4171713109552
"1992",6,"5101001",31.7615657567
"1992",6,"5200001",21.7646512634806
"1992",6,"5401003",20.307129244896
"1992",6,"5410002",26.945033311777
"1992",6,"5411001",32.5548389132214
"1992",6,"5414001",26.5922142356095
"1992",6,"5707002",35.037047320288
"1992",6,"5710001",43.1977968502338
"1992",6,"5721001",19.7151362651452
"1992",6,"5722001",21.9601965580689
"1992",6,"5722002",39.7438161428405
"1992",6,"5730008",29.1367131422578
"1992",6,"5741001",38.4546891276497
"1992",6,"6003001",73.181137561799
"1992",6,"6008005",6.91583822869806
"1992",6,"6013001",77.0116911666153
"1992",6,"6027001",133.291319133105
"1992",6,"6028001",77.1563538048067
"1992",6,"7103001",167.481185140366
"1992",6,"7104002",137.335142465228
"1992",6,"7112001",107.295492942447
"1992",6,"7115001",123.796141599546
"1992",6,"7330001",203.721294433508
"1992",6,"7358001",130.03572918406
"1992",6,"7381001",35.3546770827349
"1992",6,"8104001",203.046299646283
"1992",6,"8106001",181.8192365964
"1992",6,"7317005",155.2312591041
"1992",6,"7350003",216.193959183673
"1992",6,"7321002",107.87343408209
"1992",6,"7354002",137.356212117823
"1992",6,"7355002",293.261041764471
"1992",7,"3414001",1.2362230933172
"1992",7,"3421001",1.8128122374612
"1992",7,"3430003",0.535262629991578
"1992",7,"3820001",2.96660896916115
"1992",7,"4302001",5.61098347322485
"1992",7,"4311001",14.769442342598
"1992",7,"4313001",18.0540510939318
"1992",7,"4320001",7.06930923746466
"1992",7,"4501001",18.5352109525387
"1992",7,"4503001",6.71476519415185
"1992",7,"4511002",60.6439718939851
"1992",7,"4513001",54.8306816510747
"1992",7,"4515002",13.8652044694878
"1992",7,"4522002",10.3125629864331
"1992",7,"4531002",32.944636091355
"1992",7,"4703002",55.3692527288911
"1992",7,"5100001",25.5676960141504
"1992",7,"5101001",47.0380003176342
"1992",7,"5200001",31.856279800728
"1992",7,"5401003",38.6424725028434
"1992",7,"5410002",52.4428595544644
"1992",7,"5411001",30.4876376741211
"1992",7,"5414001",48.7496275211471
"1992",7,"5707002",54.5950253884423
"1992",7,"5710001",73.063447338531
"1992",7,"5721001",30.1738235385244
"1992",7,"5722001",39.0869147388528
"1992",7,"5722002",59.2419324451807
"1992",7,"5730008",29.2094579320604
"1992",7,"5741001",9.57204168758905
"1992",7,"6003001",135.587962495175
"1992",7,"6008005",21.024576129489
"1992",7,"6013001",114.337760670453
"1992",7,"6027001",188.363632251737
"1992",7,"6028001",124.955568007925
"1992",7,"7103001",197.101220066937
"1992",7,"7104002",199.414813294588
"1992",7,"7112001",184.524233826632
"1992",7,"7115001",203.093560828243
"1992",7,"7330001",214.297741848383
"1992",7,"7358001",113.624949000528
"1992",7,"7381001",5.8558551384466
"1992",7,"8104001",290.442508155838
"1992",7,"8106001",284.592522300135
"1992",7,"7317005",238.289541221893
"1992",7,"7350003",274.321571671113
"1992",7,"7321002",177.346858584399
"1992",7,"7354002",155.692745019808
"1992",7,"7355002",263.212343251927
"1992",8,"3414001",1.4871086688641
"1992",8,"3421001",2.80024256908731
"1992",8,"3430003",0.662827383073481
"1992",8,"3820001",6.92282330152727
"1992",8,"4302001",5.78937108076486
"1992",8,"4311001",24.1414734659104
"1992",8,"4313001",28.6252404497396
"1992",8,"4320001",10.9917929574979
"1992",8,"4501001",32.5538368006336
"1992",8,"4503001",9.72862681816747
"1992",8,"4511002",67.4446679026452
"1992",8,"4513001",63.5404665992001
"1992",8,"4515002",25.5101946537319
"1992",8,"4522002",23.5419239397218
"1992",8,"4531002",36.0125085241701
"1992",8,"4703002",76.0754597615375
"1992",8,"5100001",50.8448216040165
"1992",8,"5101001",25.5487585605697
"1992",8,"5200001",26.7223344587778
"1992",8,"5401003",64.5401060785515
"1992",8,"5410002",80.7696894463325
"1992",8,"5411001",23.3264324578383
"1992",8,"5414001",61.5348151192858
"1992",8,"5707002",71.7264424157284
"1992",8,"5710001",105.093094263237
"1992",8,"5721001",43.1627116398735
"1992",8,"5722001",48.9893588792689
"1992",8,"5722002",53.0269671252224
"1992",8,"5730008",17.3860047628153
"1992",8,"5741001",8.54894736954136
"1992",8,"6003001",255.950379297649
"1992",8,"6008005",155.907724715948
"1992",8,"6013001",153.317985574205
"1992",8,"6027001",188.709843470265
"1992",8,"6028001",205.686200114963
"1992",8,"7103001",241.129025068903
"1992",8,"7104002",280.699038183054
"1992",8,"7112001",327.269952927463
"1992",8,"7115001",285.120930594955
"1992",8,"7330001",124.819276970995
"1992",8,"7358001",158.147077478828
"1992",8,"7381001",3.07704894958057
"1992",8,"8104001",308.884432552103
"1992",8,"8106001",310.545109025179
"1992",8,"7317005",374.231909186152
"1992",8,"7350003",201.963030696528
"1992",8,"7321002",271.306088680908
"1992",8,"7354002",171.687897832748
"1992",8,"7355002",222.000796226544
"1992",9,"3414001",3.12301794650962
"1992",9,"3421001",2.91211847847372
"1992",9,"3430003",1.11474462085184
"1992",9,"3820001",5.42598842656632
"1992",9,"4302001",7.53849392277895
"1992",9,"4311001",23.3036358511798
"1992",9,"4313001",34.0816270650754
"1992",9,"4320001",13.8765100056808
"1992",9,"4501001",26.4689597338042
"1992",9,"4503001",8.62164752920932
"1992",9,"4511002",38.3893590781596
"1992",9,"4513001",36.6052719755062
"1992",9,"4515002",17.2488380336857
"1992",9,"4522002",11.6681971596956
"1992",9,"4531002",19.6554938365695
"1992",9,"4703002",49.5055480824779
"1992",9,"5100001",26.520794141666
"1992",9,"5101001",11.2659045813958
"1992",9,"5200001",13.4430918891009
"1992",9,"5401003",79.6067670746096
"1992",9,"5410002",94.6326249584302
"1992",9,"5411001",15.4228489674676
"1992",9,"5414001",55.0934228942694
"1992",9,"5707002",101.972720400512
"1992",9,"5710001",129.321998258346
"1992",9,"5721001",64.5751254790608
"1992",9,"5722001",36.3129531598165
"1992",9,"5722002",44.8793900136799
"1992",9,"5730008",14.7356695876748
"1992",9,"5741001",4.25710264541272
"1992",9,"6003001",305.648984931167
"1992",9,"6008005",227.633235280926
"1992",9,"6013001",167.919698486034
"1992",9,"6027001",115.933772398499
"1992",9,"6028001",235.975455430763
"1992",9,"7103001",213.386144619159
"1992",9,"7104002",270.756254875857
"1992",9,"7112001",401.436374484551
"1992",9,"7115001",292.275601364516
"1992",9,"7330001",59.675239885554
"1992",9,"7358001",134.527349572756
"1992",9,"7381001",1.3593314423029
"1992",9,"8104001",214.18265862534
"1992",9,"8106001",229.56053117233
"1992",9,"7317005",297.791059488839
"1992",9,"7350003",141.027922834797
"1992",9,"7321002",261.405286385371
"1992",9,"7354002",119.036790397975
"1992",9,"7355002",147.185429447442
"1992",10,"3414001",6.75799203695992
"1992",10,"3421001",3.06580481819731
"1992",10,"3430003",1.67605268591005
"1992",10,"3820001",5.10967409723936
"1992",10,"4302001",7.86384334171203
"1992",10,"4311001",19.898643349851
"1992",10,"4313001",27.2128486974932
"1992",10,"4320001",12.8296000151358
"1992",10,"4501001",25.8829880065193
"1992",10,"4503001",7.19301410531176
"1992",10,"4511002",22.6953283113588
"1992",10,"4513001",18.9976727974146
"1992",10,"4515002",6.14767662917864
"1992",10,"4522002",9.02902058491562
"1992",10,"4531002",8.18266214116752
"1992",10,"4703002",27.3944951449615
"1992",10,"5100001",9.27841438338014
"1992",10,"5101001",4.38538567597957
"1992",10,"5200001",8.86921331172701
"1992",10,"5401003",85.0763956361069
"1992",10,"5410002",82.3681582712308
"1992",10,"5411001",8.0625622461722
"1992",10,"5414001",32.1728022269192
"1992",10,"5707002",114.884934932755
"1992",10,"5710001",142.230391742746
"1992",10,"5721001",83.9995243819858
"1992",10,"5722001",21.4373347352577
"1992",10,"5722002",36.8320324344268
"1992",10,"5730008",10.1066761299043
"1992",10,"5741001",2.80093034613056
"1992",10,"6003001",278.049340333874
"1992",10,"6008005",197.123482522697
"1992",10,"6013001",112.930494136197
"1992",10,"6027001",40.2965128993311
"1992",10,"6028001",231.613233984594
"1992",10,"7103001",160.825819267976
"1992",10,"7104002",191.249831184353
"1992",10,"7112001",241.327107472964
"1992",10,"7115001",262.551061011681
"1992",10,"7330001",26.234748831531
"1992",10,"7358001",92.1777859079113
"1992",10,"7381001",0.113174546834136
"1992",10,"8104001",103.787447876428
"1992",10,"8106001",124.092970902963
"1992",10,"7317005",147.030031800112
"1992",10,"7350003",93.2834039437068
"1992",10,"7321002",156.556000068427
"1992",10,"7354002",71.4772102701147
"1992",10,"7355002",68.8052796855283
"1992",11,"3414001",5.10716851104768
"1992",11,"3421001",2.46303044567318
"1992",11,"3430003",1.51607583585634
"1992",11,"3820001",3.55185080004405
"1992",11,"4302001",5.01943907516471
"1992",11,"4311001",12.0669051584976
"1992",11,"4313001",17.0024333218788
"1992",11,"4320001",8.52614468282276
"1992",11,"4501001",15.9124734626516
"1992",11,"4503001",4.58479408480306
"1992",11,"4511002",15.6195650451417
"1992",11,"4513001",10.4302528769687
"1992",11,"4515002",3.82214275646281
"1992",11,"4522002",4.59821957951329
"1992",11,"4531002",2.25627446760435
"1992",11,"4703002",16.6962881780942
"1992",11,"5100001",6.75533364410878
"1992",11,"5101001",2.66552218236447
"1992",11,"5200001",6.05969399669554
"1992",11,"5401003",76.8920987554135
"1992",11,"5410002",43.5388567395577
"1992",11,"5411001",4.65191890849727
"1992",11,"5414001",14.3633286932677
"1992",11,"5707002",82.5134675138921
"1992",11,"5710001",96.227136586147
"1992",11,"5721001",45.6143348023786
"1992",11,"5722001",12.3738642983143
"1992",11,"5722002",19.954521469659
"1992",11,"5730008",12.6915409942225
"1992",11,"5741001",0.443261004306376
