"date","value","i_ens"
"2023-03-01",9.30385589599609,1
"2023-03-01",9.10016965866089,2
"2023-03-01",9.13303327560425,3
"2023-03-01",9.14865207672119,4
"2023-03-01",9.27852582931519,5
"2023-03-01",8.90460062026978,6
"2023-03-01",9.72302985191345,7
"2023-03-01",8.86589956283569,8
"2023-03-01",9.18322706222534,9
"2023-03-01",8.74063539505005,10
"2023-03-01",9.19362044334412,11
"2023-03-01",9.32452392578125,12
"2023-03-01",9.00786399841309,13
"2023-03-01",9.03417444229126,14
"2023-03-01",8.32972526550293,15
"2023-03-01",9.50943422317505,16
"2023-03-01",8.47221708297729,17
"2023-03-01",9.11237192153931,18
"2023-03-01",9.24933362007141,19
"2023-03-01",9.39530801773071,20
"2023-03-01",9.49806237220764,21
"2023-03-01",9.11126375198364,22
"2023-03-01",9.23563051223755,23
"2023-03-01",8.87435817718506,24
"2023-03-01",9.65165185928345,25
"2023-03-01",8.81438159942627,26
"2023-03-01",9.04443025588989,27
"2023-03-01",8.7639331817627,28
"2023-03-01",9.21043491363525,29
"2023-03-01",9.45235562324524,30
"2023-03-02",10.7485737800598,1
"2023-03-02",10.9004397392273,2
"2023-03-02",10.8979425430298,3
"2023-03-02",10.8700280189514,4
"2023-03-02",10.7872543334961,5
"2023-03-02",10.8497228622437,6
"2023-03-02",10.8700280189514,7
"2023-03-02",10.855788230896,8
"2023-03-02",10.9327664375305,9
"2023-03-02",10.8480658531189,10
"2023-03-02",11.0050678253174,11
"2023-03-02",11.2553658485413,12
"2023-03-02",11.407265663147,13
"2023-03-02",10.9220342636108,14
"2023-03-02",10.787880897522,15
"2023-03-02",11.1068444252014,16
"2023-03-02",10.9062485694885,17
"2023-03-02",10.5907807350159,18
"2023-03-02",10.6238684654236,19
"2023-03-02",11.0421133041382,20
"2023-03-02",10.8149328231812,21
"2023-03-02",10.3019232749939,22
"2023-03-02",10.6874923706055,23
"2023-03-02",11.0874848365784,24
"2023-03-02",10.9484896659851,25
"2023-03-02",10.877748966217,26
"2023-03-02",10.8145275115967,27
"2023-03-02",10.6358742713928,28
"2023-03-02",10.4751763343811,29
"2023-03-02",10.810471534729,30
"2023-03-03",9.17040824890137,1
"2023-03-03",9.18508815765381,2
"2023-03-03",8.75277280807495,3
"2023-03-03",9.2797999382019,4
"2023-03-03",9.61420249938965,5
"2023-03-03",9.26657390594482,6
"2023-03-03",9.60000324249268,7
"2023-03-03",8.96328592300415,8
"2023-03-03",9.17379093170166,9
"2023-03-03",9.25848340988159,10
"2023-03-03",9.41581678390503,11
"2023-03-03",9.17634868621826,12
"2023-03-03",9.3795371055603,13
"2023-03-03",9.85850381851196,14
"2023-03-03",8.86084604263306,15
"2023-03-03",9.49845314025879,16
"2023-03-03",9.48720169067383,17
"2023-03-03",9.77857208251953,18
"2023-03-03",9.34727334976196,19
"2023-03-03",9.38789892196655,20
"2023-03-03",9.99197816848755,21
"2023-03-03",8.90365791320801,22
"2023-03-03",9.10743427276611,23
"2023-03-03",8.84120988845825,24
"2023-03-03",8.94236135482788,25
"2023-03-03",9.56820058822632,26
"2023-03-03",9.92964696884155,27
"2023-03-03",9.2922477722168,28
"2023-03-03",8.94940805435181,29
"2023-03-03",9.16721248626709,30
"2023-03-04",10.9150605201721,1
"2023-03-04",10.8482441902161,2
"2023-03-04",10.8382687568665,3
"2023-03-04",10.715389251709,4
"2023-03-04",10.9807934761047,5
"2023-03-04",10.5951776504517,6
"2023-03-04",11.3792586326599,7
"2023-03-04",11.0621056556702,8
"2023-03-04",10.9767198562622,9
"2023-03-04",10.6851572990417,10
"2023-03-04",10.550883769989,11
"2023-03-04",10.590959072113,12
"2023-03-04",10.8182339668274,13
"2023-03-04",10.5647058486938,14
"2023-03-04",10.5557546615601,15
"2023-03-04",10.9359860420227,16
"2023-03-04",10.9381575584412,17
"2023-03-04",10.5205898284912,18
"2023-03-04",11.0442128181458,19
"2023-03-04",11.0644245147705,20
"2023-03-04",11.3857393264771,21
"2023-03-04",11.0074028968811,22
"2023-03-04",11.0408248901367,23
"2023-03-04",10.8581399917603,24
