"date","value","i_ens"
"2023-03-01",14.8468751907349,1
"2023-03-01",14.6366300582886,2
"2023-03-01",14.7526540756226,3
"2023-03-01",15.2116346359253,4
"2023-03-01",15.1281185150146,5
"2023-03-01",14.8433923721313,6
"2023-03-01",14.3188323974609,7
"2023-03-01",14.6064748764038,8
"2023-03-01",14.6550855636597,9
"2023-03-01",14.9806566238403,10
"2023-03-01",14.5580062866211,11
"2023-03-01",14.7142696380615,12
"2023-03-01",14.2988958358765,13
"2023-03-01",14.6550855636597,14
"2023-03-01",14.9946117401123,15
"2023-03-01",14.5043869018555,16
"2023-03-01",15.0998849868774,17
"2023-03-01",14.8843574523926,18
"2023-03-01",15.6361083984375,19
"2023-03-01",14.5951871871948,20
"2023-03-01",15.1659631729126,21
"2023-03-01",14.7028694152832,22
"2023-03-01",14.9237670898438,23
"2023-03-01",14.7613439559937,24
"2023-03-01",14.6082248687744,25
"2023-03-01",14.3256616592407,26
"2023-03-01",14.7534465789795,27
"2023-03-01",14.6951475143433,28
"2023-03-01",14.7847166061401,29
"2023-03-01",15.2774467468262,30
"2023-03-02",16.2758550643921,1
"2023-03-02",16.6644258499146,2
"2023-03-02",16.900577545166,3
"2023-03-02",16.1278581619263,4
"2023-03-02",16.473316192627,5
"2023-03-02",16.3223123550415,6
"2023-03-02",16.8369073867798,7
"2023-03-02",17.7839708328247,8
"2023-03-02",16.8693428039551,9
"2023-03-02",18.0015773773193,10
"2023-03-02",16.1765956878662,11
"2023-03-02",16.8478078842163,12
"2023-03-02",18.0033292770386,13
"2023-03-02",16.9819326400757,14
"2023-03-02",16.6322574615479,15
"2023-03-02",16.2607936859131,16
"2023-03-02",16.6596517562866,17
"2023-03-02",16.5018329620361,18
"2023-03-02",17.1494646072388,19
"2023-03-02",16.9947099685669,20
"2023-03-02",15.7904720306396,21
"2023-03-02",16.9828100204468,22
"2023-03-02",16.2529363632202,23
"2023-03-02",15.8623533248901,24
"2023-03-02",15.944803237915,25
"2023-03-02",16.3178377151489,26
"2023-03-02",16.5919618606567,27
"2023-03-02",15.7611522674561,28
"2023-03-02",16.4307804107666,29
"2023-03-02",16.4040222167969,30
"2023-03-03",14.12819480896,1
"2023-03-03",14.4335136413574,2
"2023-03-03",14.2213649749756,3
"2023-03-03",14.2189102172852,4
"2023-03-03",14.7222871780396,5
"2023-03-03",14.1545524597168,6
"2023-03-03",14.1432991027832,7
"2023-03-03",14.0660762786865,8
"2023-03-03",14.3736753463745,9
"2023-03-03",13.7481365203857,10
"2023-03-03",14.2192211151123,11
"2023-03-03",14.0869560241699,12
"2023-03-03",14.1300382614136,13
"2023-03-03",14.613751411438,14
"2023-03-03",14.2448396682739,15
"2023-03-03",14.0081539154053,16
"2023-03-03",13.956337928772,17
"2023-03-03",14.0116624832153,18
"2023-03-03",14.0077142715454,19
"2023-03-03",14.164511680603,20
"2023-03-03",14.730357170105,21
"2023-03-03",13.6447343826294,22
"2023-03-03",14.0804052352905,23
"2023-03-03",14.1202173233032,24
"2023-03-03",14.3269844055176,25
"2023-03-03",13.6590757369995,26
"2023-03-03",14.168041229248,27
"2023-03-03",14.2369918823242,28
"2023-03-03",14.0495185852051,29
"2023-03-03",13.803279876709,30
"2023-03-04",15.2348203659058,1
"2023-03-04",14.8019332885742,2
"2023-03-04",15.0729742050171,3
"2023-03-04",15.219596862793,4
"2023-03-04",15.2880907058716,5
"2023-03-04",15.5157871246338,6
"2023-03-04",14.6867113113403,7
"2023-03-04",15.1880216598511,8
"2023-03-04",14.6875104904175,9
"2023-03-04",14.7134342193604,10
"2023-03-04",14.5940933227539,11
"2023-03-04",14.5830345153809,12
"2023-03-04",14.8207244873047,13
"2023-03-04",14.5308961868286,14
"2023-03-04",15.0753011703491,15
"2023-03-04",14.6583585739136,16
"2023-03-04",15.1484231948853,17
"2023-03-04",14.6133728027344,18
"2023-03-04",14.9351959228516,19
"2023-03-04",14.4853067398071,20
"2023-03-04",14.5266523361206,21
"2023-03-04",15.2580499649048,22
"2023-03-04",14.7453699111938,23
"2023-03-04",14.5968780517578,24
"2023-03-04",14.2866449356079,25
"2023-03-04",14.5637378692627,26
"2023-03-04",14.9428424835205,27
"2023-03-04",15.1063671112061,28
"2023-03-04",14.6428680419922,29
"2023-03-04",14.7980403900146,30
"2023-03-05",15.233190536499,1
"2023-03-05",15.0419445037842,2
"2023-03-05",14.6205902099609,3
"2023-03-05",14.7256708145142,4
"2023-03-05",14.9634284973145,5
"2023-03-05",16.6713542938232,6
"2023-03-05",15.2114925384521,7
"2023-03-05",14.6213369369507,8
"2023-03-05",14.4587001800537,9
"2023-03-05",15.1386556625366,10
"2023-03-05",15.2311058044434,11
"2023-03-05",14.7339630126953,12
"2023-03-05",15.2967920303345,13
"2023-03-05",15.0499248504639,14
"2023-03-05",14.7849636077881,15
"2023-03-05",15.3924312591553,16
"2023-03-05",14.8523387908936,17
"2023-03-05",14.2366123199463,18
"2023-03-05",15.2568016052246,19
"2023-03-05",14.7624616622925,20
"2023-03-05",14.9744987487793,21
"2023-03-05",14.7602939605713,22
"2023-03-05",15.0466318130493,23
"2023-03-05",14.394627571106,24
"2023-03-05",14.947699546814,25
"2023-03-05",15.3547420501709,26
"2023-03-05",14.9641036987305,27
"2023-03-05",15.06960105896,28
"2023-03-05",14.6016855239868,29
"2023-03-05",15.1411056518555,30
"2023-03-06",11.1666412353516,1
