"","cuenca","cuenca_name","vol_normal","vol_pasado","vol_promax","vol_promin","vol_pron","year"
"1","5410002","Rio Aconcagua En Chacabuquito",917.395538688482,855.708991396114,1111.05216832668,862.356244774869,995.374173842843,2016
