"","cuenca","cuenca_name","vol_normal","vol_pasado","vol_promax","vol_promin","vol_pron","year"
"128","4703002","Rio Choapa En Cuncumen",404.396565296291,130.234270627801,158.166042097681,7.18427823772117,79.2158588367554,2018
"129","4703002","Rio Choapa En Cuncumen",262.503633132773,84.8181923262449,92.1096381442557,-40.5873864391874,32.2819081656147,2018
"130","4703002","Rio Choapa En Cuncumen",136.422314005662,55.4381515028074,69.7543148149723,-7.55681124799171,32.4001610682945,2018
"131","4703002","Rio Choapa En Cuncumen",63.0405262131214,32.2230726805126,35.8812216751829,8.12094755923691,22.6717976041025,2018
"132","4703002","Rio Choapa En Cuncumen",29.1149688853263,16.787134065539,19.3943018872891,7.36109689590829,13.2422476380946,2018
"133","5100001","Rio Sobrante En Piadero",247.664545095359,85.1557089949891,543.422445514952,186.800592335979,355.902098495583,2018
"134","5100001","Rio Sobrante En Piadero",247.664545095359,85.1557089949891,320.594197874561,-61.1177512385226,129.467637646273,2018
"135","5100001","Rio Sobrante En Piadero",247.664545095359,85.1557089949891,286.512524763141,-34.979105094213,126.244054562765,2018
"136","5100001","Rio Sobrante En Piadero",247.664545095359,85.1557089949891,191.723340284673,-33.4542453819422,77.3893866027964,2018
"137","5100001","Rio Sobrante En Piadero",247.664545095359,85.1557089949891,90.4888608607411,-63.2566695052388,16.7984055080933,2018
"138","5100001","Rio Sobrante En Piadero",204.476703396221,64.6388650958468,16.3815164834113,-124.419402612915,-55.9074143413349,2018
"139","5100001","Rio Sobrante En Piadero",146.479050380491,38.3428841200155,29.7152897358184,-89.8012583082687,-29.7916658008561,2018
"140","5100001","Rio Sobrante En Piadero",83.7761304881594,19.6709397945259,29.1032426728254,-41.1380196945129,-6.3308908629969,2018
"141","5100001","Rio Sobrante En Piadero",44.2212677286369,12.9467174562147,19.5712765956667,-13.9158668927252,1.8337004334664,2018
"142","5100001","Rio Sobrante En Piadero",24.0830321775656,8.09433431272241,13.0015984798837,-2.72504281537373,6.01312568722487,2018
"143","5100001","Rio Sobrante En Piadero",12.3115635467133,3.5459353772622,5.92873914388463,0.504701433798956,3.04394031725581,2018
"144","5101001","Rio Pedernal En Tejada",175.807222566139,88.7484787389898,281.294623818106,2.86750194315307,144.174704050911,2018
"145","5101001","Rio Pedernal En Tejada",175.807222566139,88.7484787389898,213.312744236707,-56.4470667554259,75.3230113682302,2018
"146","5101001","Rio Pedernal En Tejada",175.807222566139,88.7484787389898,201.411184418188,-35.9254673208104,97.4958021163946,2018
"147","5101001","Rio Pedernal En Tejada",175.807222566139,88.7484787389898,178.151096305848,-0.427833234719763,90.6421988836923,2018
"148","5101001","Rio Pedernal En Tejada",175.807222566139,88.7484787389898,141.086049996506,-49.0620436816786,47.256185355872,2018
"149","5101001","Rio Pedernal En Tejada",136.348290073418,66.77924278208,43.3022356137186,-100.963222287165,-28.1950328006799,2018
"150","5101001","Rio Pedernal En Tejada",74.0765303987624,31.7100781516976,7.94266772665532,-78.722887326037,-34.9482041463048,2018
"151","5101001","Rio Pedernal En Tejada",29.6197364236052,13.7262409788655,11.8148888967577,-21.0966776316163,-6.37350150519459,2018
"152","5101001","Rio Pedernal En Tejada",14.1610746618271,6.81223894030946,7.0220074037084,-4.92658240679436,1.40201522387326,2018
"153","5101001","Rio Pedernal En Tejada",6.11088477745297,2.88175428307751,5.38683272469836,-0.201590139205757,2.36955562605043,2018
"154","5101001","Rio Pedernal En Tejada",3.10455018825412,1.26642611597314,3.38303003897236,0.492466005949441,1.94248747177689,2018
"155","5200001","Rio Alicahue En Colliguay",205.336659620033,57.9309609971591,395.880450918313,135.118404918037,258.660838519451,2018
"156","5200001","Rio Alicahue En Colliguay",205.336659620033,57.9309609971591,277.201992810658,14.6524489825266,143.524607959135,2018
"157","5200001","Rio Alicahue En Colliguay",205.336659620033,57.9309609971591,224.397537228068,-17.116066988516,108.419405663433,2018
"158","5200001","Rio Alicahue En Colliguay",205.336659620033,57.9309609971591,159.8949236648,-0.415695796236953,74.9372400995452,2018
"159","5200001","Rio Alicahue En Colliguay",205.336659620033,57.9309609971591,112.843182457709,-32.6281828262162,40.7715506195867,2018
"160","5200001","Rio Alicahue En Colliguay",173.274378539043,48.942818898211,59.0904100862527,-62.3914811533039,-5.06787409616392,2018
"161","5200001","Rio Alicahue En Colliguay",125.286543529338,33.9253674175717,36.4480225180585,-32.0231507352169,0.943634878035325,2018
"162","5200001","Rio Alicahue En Colliguay",80.4160544886643,23.132904696813,21.1717470071366,-27.4492046415428,-2.61836585586402,2018
"163","5200001","Rio Alicahue En Colliguay",47.9547287013172,16.4789468944328,22.3539095064331,-7.96400808456175,6.71224021004794,2018
"164","5200001","Rio Alicahue En Colliguay",26.6434202788459,10.9161397619542,14.8831833124017,0.451897351154197,7.69961985169462,2018
"165","5200001","Rio Alicahue En Colliguay",12.7313125247804,5.83941814934576,5.60136374525572,-0.215771952917003,2.74653433801238,2018
"166","5410002","Rio Aconcagua En Chacabuquito",1012.66806557953,499.614694833875,1589.71753014185,899.495856805454,1283.69868149318,2018
"167","5410002","Rio Aconcagua En Chacabuquito",1012.66806557953,499.614694833875,1186.05883513736,476.80700498775,837.917524841106,2018
"168","5410002","Rio Aconcagua En Chacabuquito",1012.66806557953,499.614694833875,1066.86421960905,466.100031817064,756.186934808493,2018
"169","5410002","Rio Aconcagua En Chacabuquito",1012.66806557953,499.614694833875,786.52481512674,390.095832255213,593.787449703215,2018
"170","5410002","Rio Aconcagua En Chacabuquito",1012.66806557953,499.614694833875,620.868620177198,369.368958481252,502.475247903716,2018
"171","5410002","Rio Aconcagua En Chacabuquito",948.336802771071,458.237484688443,565.795738049756,329.117204787406,448.534837848602,2018
"172","5410002","Rio Aconcagua En Chacabuquito",837.955634801484,397.302315936828,532.077949919171,304.201927299261,421.873469277789,2018
"173","5410002","Rio Aconcagua En Chacabuquito",646.335800417536,311.799163748882,407.871359680191,233.102198908506,325.971028802281,2018
"174","5410002","Rio Aconcagua En Chacabuquito",390.475077090186,184.88100723496,255.927456036903,146.031350542948,201.943723568999,2018
"175","5410002","Rio Aconcagua En Chacabuquito",186.422387057914,105.922606180531,139.656297708322,87.7383290952431,112.897237775653,2018
"176","5410002","Rio Aconcagua En Chacabuquito",79.5215617108581,45.3756225169261,58.5318572402831,37.4138014894191,47.6526644158576,2018
"177","5411001","Estero Pocuro En El Sifon",201.940322058913,60.9807720984007,389.361721196036,167.237773292096,270.211183482414,2018
"178","5411001","Estero Pocuro En El Sifon",201.940322058913,60.9807720984007,259.483883535948,27.181345411364,139.586685258919,2018
"179","5411001","Estero Pocuro En El Sifon",201.940322058913,60.9807720984007,230.874996616838,14.6297876287148,120.720630716462,2018
"180","5411001","Estero Pocuro En El Sifon",201.940322058913,60.9807720984007,167.457551262764,23.6892770017098,98.8243928330355,2018
"181","5411001","Estero Pocuro En El Sifon",201.940322058913,60.9807720984007,123.593755339049,2.13152643906001,63.6069749672987,2018
"182","5411001","Estero Pocuro En El Sifon",156.776077135747,55.2191757454449,54.9349832978519,-31.4071270884228,11.1505378665483,2018
"183","5411001","Estero Pocuro En El Sifon",105.989419341185,42.1917312082076,32.9013285039213,-14.183400262191,8.81938863827522,2018
"184","5411001","Estero Pocuro En El Sifon",63.5689274274942,27.4771388042134,19.6183328020209,-8.82023324151233,4.8302811757366,2018
"185","5411001","Estero Pocuro En El Sifon",36.3317664211754,15.1542606136602,22.0415374836681,4.28816912749531,13.1741413122352,2018
"186","5411001","Estero Pocuro En El Sifon",19.591801291786,8.6098494297595,11.6314684713544,3.28706231780797,7.44584569316241,2018
"187","5411001","Estero Pocuro En El Sifon",9.65851619971819,4.32841575957483,6.31669499563542,1.70269489678358,4.16340680778554,2018
"188","5710001","Rio Maipo En El Manzano",1456.54246721859,942.269696779691,2033.54846983711,1218.20831932131,1622.17738324573,2018
"189","5710001","Rio Maipo En El Manzano",1456.54246721859,942.269696779691,1785.34491968588,1013.9925877248,1406.2774938304,2018
"190","5710001","Rio Maipo En El Manzano",1456.54246721859,942.269696779691,1395.6635289696,822.285889967926,1106.80750743182,2018
"191","5710001","Rio Maipo En El Manzano",1456.54246721859,942.269696779691,1193.28404515435,773.512917583887,990.149921031482,2018
"192","5710001","Rio Maipo En El Manzano",1456.54246721859,942.269696779691,1056.5486330234,676.109686066631,879.013673739635,2018
"193","5710001","Rio Maipo En El Manzano",1352.46658088914,861.863645268668,1013.91591691069,716.045403904804,869.816230347795,2018
"194","5710001","Rio Maipo En El Manzano",1197.49721809761,739.797534203504,989.99579218818,678.921182926091,842.304158206159,2018
"195","5710001","Rio Maipo En El Manzano",975.210578561957,584.335344589236,799.308881569663,540.273662524563,669.119579794973,2018
"196","5710001","Rio Maipo En El Manzano",657.54431440859,378.317398862017,544.082750494915,339.301977782373,446.227617715298,2018
"197","5710001","Rio Maipo En El Manzano",348.138831506594,216.095004364368,306.493956748311,198.736529269403,254.614250877923,2018
"198","5710001","Rio Maipo En El Manzano",156.979545867529,89.5661584383725,144.915734295227,97.716582830716,121.036652692891,2018
"199","5721001","Estero Yerba Loca Antes Junta San Francisco",628.544112328779,407.449472791066,954.534211146395,522.035888142617,744.174919160611,2018
"200","5721001","Estero Yerba Loca Antes Junta San Francisco",628.544112328779,407.449472791066,726.523567427523,329.044190077102,515.599409274395,2018
"201","5721001","Estero Yerba Loca Antes Junta San Francisco",628.544112328779,407.449472791066,674.483396985702,332.891513322972,493.58827057711,2018
"202","5721001","Estero Yerba Loca Antes Junta San Francisco",628.544112328779,407.449472791066,535.490823687128,294.857924100565,418.420605352508,2018
"203","5721001","Estero Yerba Loca Antes Junta San Francisco",628.544112328779,407.449472791066,467.944810177599,256.563973878104,364.173281524872,2018
"204","5721001","Estero Yerba Loca Antes Junta San Francisco",595.872755989889,376.794603070779,492.583285046312,248.967653016474,366.502150379741,2018
"205","5721001","Estero Yerba Loca Antes Junta San Francisco",543.883733755166,332.473322215408,407.567770938626,192.0179552846,294.680481009446,2018
"206","5721001","Estero Yerba Loca Antes Junta San Francisco",448.269290936333,271.397807080051,352.733047946743,189.804311373095,271.0434963377,2018
"207","5721001","Estero Yerba Loca Antes Junta San Francisco",287.800023837775,155.891822185021,236.434238296654,146.122746528748,190.031662777165,2018
"208","5721001","Estero Yerba Loca Antes Junta San Francisco",138.216013872742,84.1493927345311,122.119016922306,74.3782347776033,99.0561862900116,2018
"209","5721001","Estero Yerba Loca Antes Junta San Francisco",57.107653163864,26.5182648168322,56.2723876369508,30.0638673325643,42.8408633093418,2018
"210","5722001","Estero Arrayan En La Montosa",409.078255319627,221.893297758089,798.658158026673,398.441766192191,602.152262585885,2018
"211","5722001","Estero Arrayan En La Montosa",409.078255319627,221.893297758089,541.258146125278,134.819458330995,335.963119461645,2018
"212","5722001","Estero Arrayan En La Montosa",409.078255319627,221.893297758089,422.640044617719,91.1242820050688,260.777541974622,2018
"213","5722001","Estero Arrayan En La Montosa",409.078255319627,221.893297758089,271.285400937752,65.0770449921654,160.857112514703,2018
"214","5722001","Estero Arrayan En La Montosa",409.078255319627,221.893297758089,191.684402633826,33.3757971184282,115.27870906952,2018
"215","5722001","Estero Arrayan En La Montosa",363.192390601317,193.236318903948,166.626532940929,43.7779260236145,102.040034203832,2018
"216","5722001","Estero Arrayan En La Montosa",294.341053117555,150.88658035219,133.386870261903,16.3283771902612,76.6382839166361,2018
"217","5722001","Estero Arrayan En La Montosa",198.952799634706,92.4263434897414,89.7145220866669,4.01711528890121,47.1465843092632,2018
"218","5722001","Estero Arrayan En La Montosa",106.600627839348,56.9152084345274,61.4867923177066,9.01508309961279,33.8042375201424,2018
"219","5722001","Estero Arrayan En La Montosa",54.4017157724434,35.0203454967878,37.5507187231124,16.3793383443036,27.0833601227883,2018
"220","5722001","Estero Arrayan En La Montosa",26.7667011025507,18.7059377806049,20.0070668796618,8.90613922320559,14.5439427681861,2018
